LGA_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Bega Valley (A)	GRC	Contributing family workers	M	3
Bega Valley (A)	GRC	Employee	M	3
Bega Valley (A)	HKG	Employee	M	3
Bega Valley (A)	IND	Employee	F	14
Bega Valley (A)	IND	Employee	M	12
Bega Valley (A)	IND	Owner managers of incorporated enterprises	M	3
Bega Valley (A)	IND	Owner managers of unincorporated enterprises	F	3
Bega Valley (A)	IRN	Employee	F	3
Bega Valley (A)	IRQ	Employee	M	3
Bega Valley (A)	IRL	Employee	F	6
Bega Valley (A)	IRL	Employee	M	4
Bega Valley (A)	ITA	Employee	M	6
Bega Valley (A)	JPN	Employee	F	3
Bega Valley (A)	MYS	Employee	F	4
Bega Valley (A)	MYS	Employee	M	4
Bega Valley (A)	MYS	Owner managers of unincorporated enterprises	F	3
Bega Valley (A)	MYS	Owner managers of unincorporated enterprises	M	3
Bega Valley (A)	NLD	Employee	F	11
Bega Valley (A)	NLD	Employee	M	15
Bega Valley (A)	NLD	Owner managers of incorporated enterprises	M	4
Bega Valley (A)	NLD	Owner managers of unincorporated enterprises	F	3
Bega Valley (A)	NLD	Owner managers of unincorporated enterprises	M	3
Bega Valley (A)	NZL	Contributing family workers	F	3
Bega Valley (A)	NZL	Employee	F	85
Bega Valley (A)	NZL	Employee	M	57
Bega Valley (A)	NZL	Owner managers of incorporated enterprises	F	4
Bega Valley (A)	NZL	Owner managers of incorporated enterprises	M	10
Bega Valley (A)	NZL	Owner managers of unincorporated enterprises	F	7
Bega Valley (A)	NZL	Owner managers of unincorporated enterprises	M	9
Bega Valley (A)	PHL	Employee	F	42
Bega Valley (A)	PHL	Employee	M	11
Bega Valley (A)	PHL	Owner managers of unincorporated enterprises	F	4
Bega Valley (A)	PHL	Status in employment not stated	M	3
Bega Valley (A)	POL	Employee	F	3
Bega Valley (A)	SGP	Employee	F	4
Bega Valley (A)	SGP	Employee	M	4
Bega Valley (A)	ZAF	Contributing family workers	M	3
Bega Valley (A)	ZAF	Employee	F	7
Bega Valley (A)	ZAF	Employee	M	9
Bega Valley (A)	ZAF	Owner managers of incorporated enterprises	F	3
Bega Valley (A)	ZAF	Owner managers of incorporated enterprises	M	4
Bega Valley (A)	ZAF	Owner managers of unincorporated enterprises	F	3
Bega Valley (A)	ZAF	Owner managers of unincorporated enterprises	M	3
Bega Valley (A)	KOR	Employee	F	3
Bega Valley (A)	KOR	Employee	M	4
Bega Valley (A)	KOR	Owner managers of unincorporated enterprises	F	3
Bega Valley (A)	THA	Employee	F	16
Bega Valley (A)	THA	Employee	M	4
Bega Valley (A)	THA	Owner managers of incorporated enterprises	F	5
Bega Valley (A)	GBR	Contributing family workers	F	7
Bega Valley (A)	GBR	Contributing family workers	M	5
Bega Valley (A)	GBR	Employee	F	176
Bega Valley (A)	GBR	Employee	M	166
Bega Valley (A)	GBR	Owner managers of incorporated enterprises	F	13
Bega Valley (A)	GBR	Owner managers of incorporated enterprises	M	16
Bega Valley (A)	GBR	Owner managers of unincorporated enterprises	F	33
Bega Valley (A)	GBR	Owner managers of unincorporated enterprises	M	60
Bega Valley (A)	GBR	Status in employment not stated	M	4
Bega Valley (A)	USA	Contributing family workers	F	3
Bega Valley (A)	USA	Employee	F	17
Bega Valley (A)	USA	Employee	M	13
Bega Valley (A)	USA	Owner managers of incorporated enterprises	M	8
Bega Valley (A)	USA	Owner managers of unincorporated enterprises	F	4
Bega Valley (A)	USA	Owner managers of unincorporated enterprises	M	7
Bega Valley (A)	VNM	Employee	F	3
Bega Valley (A)	VNM	Employee	M	3
Bega Valley (A)	VNM	Owner managers of unincorporated enterprises	F	3
Bega Valley (A)	ZWE	Employee	F	5
Bega Valley (A)	ZWE	Employee	M	3
Bega Valley (A)	ZWE	Owner managers of unincorporated enterprises	M	3
Bellingen (A)		Contributing family workers	F	6
Bellingen (A)		Employee	F	45
Bellingen (A)		Employee	M	48
Bellingen (A)		Owner managers of incorporated enterprises	F	3
Bellingen (A)		Owner managers of incorporated enterprises	M	4
Bellingen (A)		Owner managers of unincorporated enterprises	F	14
Bellingen (A)		Owner managers of unincorporated enterprises	M	22
Bellingen (A)		Status in employment not stated	F	4
Bellingen (A)		Status in employment not stated	M	7
Bellingen (A)	AUS	Contributing family workers	F	68
Bellingen (A)	AUS	Contributing family workers	M	68
Bellingen (A)	AUS	Employee	F	1128
Bellingen (A)	AUS	Employee	M	997
Bellingen (A)	AUS	Owner managers of incorporated enterprises	F	56
Bellingen (A)	AUS	Owner managers of incorporated enterprises	M	124
Bellingen (A)	AUS	Owner managers of unincorporated enterprises	F	219
Bellingen (A)	AUS	Owner managers of unincorporated enterprises	M	324
Bellingen (A)	AUS	Status in employment not stated	F	27
Bellingen (A)	AUS	Status in employment not stated	M	25
Bellingen (A)	CAN	Employee	F	3
Bellingen (A)	CAN	Employee	M	3
Bellingen (A)	CHN	Employee	F	3
Bellingen (A)	CHN	Owner managers of unincorporated enterprises	M	3
Bellingen (A)	DEU	Employee	F	12
Bellingen (A)	DEU	Employee	M	4
Bellingen (A)	DEU	Owner managers of incorporated enterprises	F	3
Bellingen (A)	DEU	Owner managers of unincorporated enterprises	F	5
Bellingen (A)	DEU	Owner managers of unincorporated enterprises	M	7
Bellingen (A)	IND	Employee	F	3
Bellingen (A)	IND	Employee	M	4
Bellingen (A)	IDN	Employee	F	3
Bellingen (A)	IRL	Employee	F	3
Bellingen (A)	IRL	Employee	M	7
Bellingen (A)	IRL	Owner managers of unincorporated enterprises	F	3
Bellingen (A)	NLD	Employee	F	4
Bellingen (A)	NLD	Employee	M	3
Bellingen (A)	NZL	Contributing family workers	F	3
Bellingen (A)	NZL	Employee	F	19
Bellingen (A)	NZL	Employee	M	23
Bellingen (A)	NZL	Owner managers of incorporated enterprises	M	3
Bellingen (A)	NZL	Owner managers of unincorporated enterprises	F	4
Bellingen (A)	NZL	Owner managers of unincorporated enterprises	M	9
Bellingen (A)	PHL	Employee	F	3
Bellingen (A)	ZAF	Employee	M	7
Bellingen (A)	ZAF	Owner managers of incorporated enterprises	F	3
Bellingen (A)	ZAF	Owner managers of incorporated enterprises	M	3
Bellingen (A)	ZAF	Owner managers of unincorporated enterprises	F	3
Bellingen (A)	ZAF	Owner managers of unincorporated enterprises	M	7
Bellingen (A)	GBR	Contributing family workers	F	3
Bellingen (A)	GBR	Contributing family workers	M	9
Bellingen (A)	GBR	Employee	F	62
Bellingen (A)	GBR	Employee	M	59
Bellingen (A)	GBR	Owner managers of incorporated enterprises	F	4
Bellingen (A)	GBR	Owner managers of incorporated enterprises	M	9
Bellingen (A)	GBR	Owner managers of unincorporated enterprises	F	25
Bellingen (A)	GBR	Owner managers of unincorporated enterprises	M	28
Bellingen (A)	GBR	Status in employment not stated	M	3
Bellingen (A)	USA	Employee	F	6
Bellingen (A)	USA	Owner managers of unincorporated enterprises	M	3
Berrigan (A)		Contributing family workers	F	3
Berrigan (A)		Contributing family workers	M	6
Berrigan (A)		Employee	F	28
Berrigan (A)		Employee	M	33
Berrigan (A)		Owner managers of incorporated enterprises	F	3
Berrigan (A)		Owner managers of unincorporated enterprises	M	6
Berrigan (A)	AUS	Contributing family workers	F	69
Berrigan (A)	AUS	Contributing family workers	M	94
Berrigan (A)	AUS	Employee	F	871
Berrigan (A)	AUS	Employee	M	749
Berrigan (A)	AUS	Owner managers of incorporated enterprises	F	81
Berrigan (A)	AUS	Owner managers of incorporated enterprises	M	176
Berrigan (A)	AUS	Owner managers of unincorporated enterprises	F	118
Berrigan (A)	AUS	Owner managers of unincorporated enterprises	M	202
Berrigan (A)	AUS	Status in employment not stated	F	22
Berrigan (A)	AUS	Status in employment not stated	M	30
Berrigan (A)	CAN	Employee	F	3
Berrigan (A)	CHN	Employee	F	3
Berrigan (A)	CHN	Owner managers of unincorporated enterprises	F	4
Berrigan (A)	EGY	Employee	M	3
Berrigan (A)	IND	Employee	F	10
Berrigan (A)	IND	Employee	M	5
Berrigan (A)	IRQ	Employee	F	3
Berrigan (A)	IRL	Employee	M	5
Berrigan (A)	MYS	Employee	F	3
Berrigan (A)	NLD	Contributing family workers	M	3
Berrigan (A)	NLD	Employee	F	3
Berrigan (A)	NLD	Employee	M	3
Berrigan (A)	NLD	Owner managers of incorporated enterprises	M	3
Berrigan (A)	NZL	Contributing family workers	F	5
Berrigan (A)	NZL	Employee	F	18
Berrigan (A)	NZL	Employee	M	17
Berrigan (A)	NZL	Owner managers of incorporated enterprises	F	3
Berrigan (A)	NZL	Owner managers of incorporated enterprises	M	4
Berrigan (A)	NZL	Owner managers of unincorporated enterprises	F	3
Berrigan (A)	NZL	Owner managers of unincorporated enterprises	M	3
Berrigan (A)	PHL	Employee	F	7
Berrigan (A)	PHL	Owner managers of incorporated enterprises	F	3
Berrigan (A)	ZAF	Employee	F	5
Berrigan (A)	ZAF	Employee	M	4
Berrigan (A)	KOR	Employee	M	3
Berrigan (A)	LKA	Employee	F	3
Berrigan (A)	LKA	Owner managers of incorporated enterprises	M	3
Berrigan (A)	GBR	Contributing family workers	M	3
Berrigan (A)	GBR	Employee	F	13
Berrigan (A)	GBR	Employee	M	17
Berrigan (A)	GBR	Owner managers of incorporated enterprises	F	4
Berrigan (A)	GBR	Owner managers of incorporated enterprises	M	3
Berrigan (A)	GBR	Owner managers of unincorporated enterprises	F	3
Berrigan (A)	GBR	Owner managers of unincorporated enterprises	M	7
Blacktown (C)		Contributing family workers	F	53
Blacktown (C)		Contributing family workers	M	64
Blacktown (C)		Employee	F	3198
Blacktown (C)		Employee	M	4382
Blacktown (C)		Owner managers of incorporated enterprises	F	174
Blacktown (C)		Owner managers of incorporated enterprises	M	455
Blacktown (C)		Owner managers of unincorporated enterprises	F	281
Blacktown (C)		Owner managers of unincorporated enterprises	M	454
Blacktown (C)		Status in employment not stated	F	77
Blacktown (C)		Status in employment not stated	M	88
Blacktown (C)	AUS	Contributing family workers	F	207
Blacktown (C)	AUS	Contributing family workers	M	197
Blacktown (C)	AUS	Employee	F	24895
Blacktown (C)	AUS	Employee	M	30005
Blacktown (C)	AUS	Owner managers of incorporated enterprises	F	719
Blacktown (C)	AUS	Owner managers of incorporated enterprises	M	2449
Blacktown (C)	AUS	Owner managers of unincorporated enterprises	F	871
Blacktown (C)	AUS	Owner managers of unincorporated enterprises	M	1576
Blacktown (C)	AUS	Status in employment not stated	F	186
Blacktown (C)	AUS	Status in employment not stated	M	317
Blacktown (C)	CAN	Employee	F	50
Blacktown (C)	CAN	Employee	M	53
Blacktown (C)	CAN	Owner managers of incorporated enterprises	M	12
Blacktown (C)	CAN	Owner managers of unincorporated enterprises	F	4
Blacktown (C)	CAN	Owner managers of unincorporated enterprises	M	6
Blacktown (C)	CHN	Contributing family workers	F	50
Blacktown (C)	CHN	Contributing family workers	M	36
Blacktown (C)	CHN	Employee	F	814
Blacktown (C)	CHN	Employee	M	936
Blacktown (C)	CHN	Owner managers of incorporated enterprises	F	101
Blacktown (C)	CHN	Owner managers of incorporated enterprises	M	196
Blacktown (C)	CHN	Owner managers of unincorporated enterprises	F	82
Blacktown (C)	CHN	Owner managers of unincorporated enterprises	M	147
Blacktown (C)	CHN	Status in employment not stated	F	9
Blacktown (C)	CHN	Status in employment not stated	M	8
Blacktown (C)	HRV	Contributing family workers	M	3
Blacktown (C)	HRV	Employee	F	127
Blacktown (C)	HRV	Employee	M	130
Blacktown (C)	HRV	Owner managers of incorporated enterprises	F	7
Blacktown (C)	HRV	Owner managers of incorporated enterprises	M	18
Blacktown (C)	HRV	Owner managers of unincorporated enterprises	F	7
Blacktown (C)	HRV	Owner managers of unincorporated enterprises	M	8
Blacktown (C)	HRV	Status in employment not stated	F	3
Blacktown (C)	HRV	Status in employment not stated	M	4
Blacktown (C)	EGY	Contributing family workers	F	3
Blacktown (C)	EGY	Contributing family workers	M	3
Blacktown (C)	EGY	Employee	F	186
Blacktown (C)	EGY	Employee	M	184
Blacktown (C)	EGY	Owner managers of incorporated enterprises	F	26
Blacktown (C)	EGY	Owner managers of incorporated enterprises	M	61
Blacktown (C)	EGY	Owner managers of unincorporated enterprises	F	14
Blacktown (C)	EGY	Owner managers of unincorporated enterprises	M	45
Blacktown (C)	EGY	Status in employment not stated	F	3
Blacktown (C)	FJI	Contributing family workers	F	8
Blacktown (C)	FJI	Contributing family workers	M	12
Blacktown (C)	FJI	Employee	F	830
Blacktown (C)	FJI	Employee	M	880
Blacktown (C)	FJI	Owner managers of incorporated enterprises	F	27
Blacktown (C)	FJI	Owner managers of incorporated enterprises	M	126
Blacktown (C)	FJI	Owner managers of unincorporated enterprises	F	25
Blacktown (C)	FJI	Owner managers of unincorporated enterprises	M	73
Blacktown (C)	FJI	Status in employment not stated	F	8
Blacktown (C)	FJI	Status in employment not stated	M	12
Blacktown (C)	MKD	Employee	F	38
Blacktown (C)	MKD	Employee	M	69
Blacktown (C)	MKD	Owner managers of incorporated enterprises	F	3
Blacktown (C)	MKD	Owner managers of incorporated enterprises	M	7
Blacktown (C)	MKD	Owner managers of unincorporated enterprises	M	10
Blacktown (C)	DEU	Contributing family workers	F	3
Blacktown (C)	DEU	Contributing family workers	M	3
Blacktown (C)	DEU	Employee	F	108
Blacktown (C)	DEU	Employee	M	112
Blacktown (C)	DEU	Owner managers of incorporated enterprises	F	4
Blacktown (C)	DEU	Owner managers of incorporated enterprises	M	12
Blacktown (C)	DEU	Owner managers of unincorporated enterprises	F	5
Blacktown (C)	DEU	Owner managers of unincorporated enterprises	M	13
Blacktown (C)	GRC	Contributing family workers	M	6
Blacktown (C)	GRC	Employee	F	21
Blacktown (C)	GRC	Employee	M	52
Blacktown (C)	GRC	Owner managers of incorporated enterprises	F	4
Blacktown (C)	GRC	Owner managers of incorporated enterprises	M	10
Blacktown (C)	GRC	Owner managers of unincorporated enterprises	F	10
Blacktown (C)	GRC	Owner managers of unincorporated enterprises	M	14
Blacktown (C)	HKG	Employee	F	176
Blacktown (C)	HKG	Employee	M	236
Blacktown (C)	HKG	Owner managers of incorporated enterprises	F	3
Blacktown (C)	HKG	Owner managers of incorporated enterprises	M	29
Blacktown (C)	HKG	Owner managers of unincorporated enterprises	F	11
Blacktown (C)	HKG	Owner managers of unincorporated enterprises	M	25
Blacktown (C)	IND	Contributing family workers	F	45
Blacktown (C)	IND	Contributing family workers	M	55
Blacktown (C)	IND	Employee	F	2102
Blacktown (C)	IND	Employee	M	2827
Blacktown (C)	IND	Owner managers of incorporated enterprises	F	133
Blacktown (C)	IND	Owner managers of incorporated enterprises	M	487
Blacktown (C)	IND	Owner managers of unincorporated enterprises	F	156
Blacktown (C)	IND	Owner managers of unincorporated enterprises	M	416
Blacktown (C)	IND	Status in employment not stated	F	14
Blacktown (C)	IND	Status in employment not stated	M	31
Blacktown (C)	IDN	Contributing family workers	F	3
Blacktown (C)	IDN	Employee	F	174
Blacktown (C)	IDN	Employee	M	163
Blacktown (C)	IDN	Owner managers of incorporated enterprises	F	13
Blacktown (C)	IDN	Owner managers of incorporated enterprises	M	12
Blacktown (C)	IDN	Owner managers of unincorporated enterprises	F	11
Blacktown (C)	IDN	Owner managers of unincorporated enterprises	M	25
Blacktown (C)	IRN	Contributing family workers	F	3
Blacktown (C)	IRN	Contributing family workers	M	8
Blacktown (C)	IRN	Employee	F	141
Blacktown (C)	IRN	Employee	M	216
Blacktown (C)	IRN	Owner managers of incorporated enterprises	F	13
Blacktown (C)	IRN	Owner managers of incorporated enterprises	M	54
Blacktown (C)	IRN	Owner managers of unincorporated enterprises	F	8
Blacktown (C)	IRN	Owner managers of unincorporated enterprises	M	31
Blacktown (C)	IRN	Status in employment not stated	M	5
Blacktown (C)	IRQ	Contributing family workers	F	5
Blacktown (C)	IRQ	Contributing family workers	M	3
Blacktown (C)	IRQ	Employee	F	139
Blacktown (C)	IRQ	Employee	M	363
Blacktown (C)	IRQ	Owner managers of incorporated enterprises	F	8
Blacktown (C)	IRQ	Owner managers of incorporated enterprises	M	58
Blacktown (C)	IRQ	Owner managers of unincorporated enterprises	F	19
Blacktown (C)	IRQ	Owner managers of unincorporated enterprises	M	41
Blacktown (C)	IRQ	Status in employment not stated	F	3
Blacktown (C)	IRQ	Status in employment not stated	M	4
Blacktown (C)	IRL	Employee	F	101
Blacktown (C)	IRL	Employee	M	193
Blacktown (C)	IRL	Owner managers of incorporated enterprises	F	3
Blacktown (C)	IRL	Owner managers of incorporated enterprises	M	39
Blacktown (C)	IRL	Owner managers of unincorporated enterprises	F	3
Blacktown (C)	IRL	Owner managers of unincorporated enterprises	M	10
Blacktown (C)	IRL	Status in employment not stated	M	3
Blacktown (C)	ITA	Contributing family workers	F	3
Blacktown (C)	ITA	Contributing family workers	M	5
Blacktown (C)	ITA	Employee	F	117
Blacktown (C)	ITA	Employee	M	178
Blacktown (C)	ITA	Owner managers of incorporated enterprises	F	7
Blacktown (C)	ITA	Owner managers of incorporated enterprises	M	41
Blacktown (C)	ITA	Owner managers of unincorporated enterprises	F	4
Blacktown (C)	ITA	Owner managers of unincorporated enterprises	M	25
Blacktown (C)	ITA	Status in employment not stated	M	7
Blacktown (C)	JPN	Employee	F	22
Blacktown (C)	JPN	Employee	M	31
Blacktown (C)	JPN	Owner managers of incorporated enterprises	M	3
Blacktown (C)	JPN	Owner managers of unincorporated enterprises	F	7
Blacktown (C)	LBN	Contributing family workers	F	4
Blacktown (C)	LBN	Contributing family workers	M	10
Blacktown (C)	LBN	Employee	F	198
Blacktown (C)	LBN	Employee	M	318
Blacktown (C)	LBN	Owner managers of incorporated enterprises	F	19
Blacktown (C)	LBN	Owner managers of incorporated enterprises	M	100
Blacktown (C)	LBN	Owner managers of unincorporated enterprises	F	17
Blacktown (C)	LBN	Owner managers of unincorporated enterprises	M	88
Blacktown (C)	LBN	Status in employment not stated	M	13
Blacktown (C)	MYS	Contributing family workers	F	3
Blacktown (C)	MYS	Contributing family workers	M	3
Blacktown (C)	MYS	Employee	F	191
Blacktown (C)	MYS	Employee	M	203
Blacktown (C)	MYS	Owner managers of incorporated enterprises	F	19
Blacktown (C)	MYS	Owner managers of incorporated enterprises	M	45
Blacktown (C)	MYS	Owner managers of unincorporated enterprises	F	17
Blacktown (C)	MYS	Owner managers of unincorporated enterprises	M	30
Blacktown (C)	MLT	Contributing family workers	F	3
Blacktown (C)	MLT	Employee	F	144
Blacktown (C)	MLT	Employee	M	185
Blacktown (C)	MLT	Owner managers of incorporated enterprises	F	9
Blacktown (C)	MLT	Owner managers of incorporated enterprises	M	31
Blacktown (C)	MLT	Owner managers of unincorporated enterprises	F	18
Blacktown (C)	MLT	Owner managers of unincorporated enterprises	M	35
Blacktown (C)	MLT	Status in employment not stated	M	4
Blacktown (C)	NLD	Employee	F	47
Blacktown (C)	NLD	Employee	M	76
Blacktown (C)	NLD	Owner managers of incorporated enterprises	M	13
Blacktown (C)	NLD	Owner managers of unincorporated enterprises	F	3
Blacktown (C)	NLD	Owner managers of unincorporated enterprises	M	8
Blacktown (C)	NLD	Status in employment not stated	F	3
