SA2_MAINCODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
112031551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,15,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,24,7,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,49,4,4,5,6,3,0,3,80,0,0,0,0,0,0,0,0,0,0,0
112031552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,4,4,3,0,0,42,4,0,0,0,0,0,0,0,7,27,3,7,15,9,5,0,6,74,4,0,0,0,0,3,0,0,10,68,11,18,16,25,12,0,12,165,20,0,7,10,7,4,0,0,49,4,0,5,0,3,0,0,0,14,0,0,0,3,4,0,0,0,9,11,0,0,3,0,0,0,0,12,6,0,0,0,0,0,0,0,7,12,0,4,0,3,0,0,0,15,18,3,9,6,5,0,0,0,45,32,3,7,8,3,0,0,0,50,18,8,4,4,3,5,0,0,39,34,6,9,9,17,11,0,0,79,6,0,0,0,3,0,0,0,7,23,3,7,6,10,3,0,4,49,10,3,4,5,0,0,0,0,22,321,45,77,81,95,54,3,27,700,0,0,0,0,0,0,0,0,0,0,0
113011256,12,0,7,3,0,12,0,0,35,0,0,0,0,0,0,0,0,0,19,0,5,9,9,11,0,0,53,0,0,0,0,0,0,0,0,0,8,0,0,0,3,7,0,0,26,5,0,3,0,5,0,0,0,17,26,5,9,6,5,7,0,0,49,9,3,4,5,3,10,0,0,24,8,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,13,3,0,0,0,0,0,0,0,7,10,0,0,0,3,0,0,0,15,3,3,0,0,0,3,0,3,9,14,3,0,3,0,0,0,0,23,16,0,8,5,0,0,0,0,23,35,5,12,10,13,15,0,3,92,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,9,7,0,6,0,7,5,0,3,27,189,24,50,48,49,65,5,18,454,20,0,4,3,8,20,8,3,68,0,0
113011257,54,4,9,6,22,20,3,3,113,0,0,0,0,0,0,0,0,0,36,10,22,27,21,28,0,9,158,7,0,0,0,0,0,0,0,10,0,0,0,3,3,3,0,0,11,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,13,10,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,7,0,4,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,3,7,0,0,9,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,12,0,0,0,5,5,0,0,22,140,20,36,54,59,74,4,15,400,41,6,14,15,47,74,23,6,225,0,0
113011258,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,22,0,3,3,5,11,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,9,0,3,3,0,0,0,0,12,6,3,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,84,8,20,14,12,18,0,0,161,13,3,0,0,3,10,0,3,31,0,0
113011259,9,3,0,0,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,15,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,4,4,4,9,4,11,70,0,0,0,0,0,8,3,0,19,0,0
113021260,17,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,54,3,8,3,9,9,0,4,86,6,0,0,0,0,0,0,0,9,0,0
113021261,6,0,0,0,5,3,0,0,19,0,0,0,0,0,0,0,0,0,22,3,3,7,6,0,0,0,38,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,10,3,0,0,0,3,0,0,0,8,9,3,0,0,0,0,0,0,10,14,3,6,3,4,0,0,0,32,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,4,17,90,15,12,13,22,9,0,12,177,0,0,0,0,0,0,0,0,0,0,0
113021262,19,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,3,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,3,10,0,0,0,3,0,0,0,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,53,3,5,4,7,4,0,3,90,3,0,0,0,0,6,0,0,14,0,0
113031263,8,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,7,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,84,3,7,11,9,3,0,0,115,0,0,0,0,3,0,0,0,6,0,0
113031264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,8,0,3,0,0,39,0,0,0,0,0,0,0,0,3,0,0
113031265,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,6,0,0,0,19,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,4,6,9,3,0,8,66,0,0,0,0,0,0,0,0,0,0,0
113031266,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,50,3,0,5,12,3,0,3,80,0,0,0,0,9,0,0,0,9,0,0
113031267,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,7,3,3,6,0,4,33,0,0,0,0,0,0,0,0,3,12,0,3,0,0,4,0,0,21,9,0,3,0,0,0,0,0,12,16,0,3,3,0,3,0,0,29,4,0,4,0,0,0,0,0,13,6,0,0,3,0,3,0,0,13,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,13,20,0,3,3,0,0,0,0,28,14,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,12,0,0,3,0,3,0,0,22,6,0,0,0,3,0,0,0,11,138,3,28,15,26,27,0,7,241,0,0,0,0,0,0,0,0,0,0,0
113031268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,6,11,6,0,0,33,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,44,12,4,10,12,16,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,11,73,15,10,14,26,24,7,0,168,0,0,0,0,0,5,0,0,8,0,0
113031269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,3,0,3,0,0,3,0,0,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,35,0,3,4,0,3,0,3,50,15,3,3,0,4,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,10,8,5,10,0,3,121,0,0,0,0,0,0,0,0,0,0,0
113031270,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,10,3,0,0,3,0,5,0,0,8,40,4,6,7,13,8,0,0,75,17,4,5,12,5,9,0,3,56,10,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,10,4,0,0,0,3,0,0,0,6,16,3,3,0,9,3,0,0,38,10,0,3,0,3,0,0,0,19,53,21,20,17,17,3,0,3,137,14,0,3,3,3,3,0,0,26,121,16,22,35,29,35,0,8,260,0,0,0,0,3,0,0,0,5,19,0,0,4,0,0,0,0,30,7,0,3,0,0,3,3,7,20,335,52,75,86,98,79,3,24,753,0,0,0,0,0,3,0,0,9,0,0
113031271,22,0,0,0,3,6,0,0,39,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,6,14,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,7,24,10,9,10,7,3,0,0,64,6,3,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,122,20,19,26,17,11,0,3,221,0,0,0,0,0,4,0,0,5,0,0
114011272,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,23,3,5,6,9,10,0,4,54,0,0,0,0,0,0,0,0,0,37,3,4,3,0,0,0,0,48,29,3,5,8,0,3,0,3,50,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,3,6,3,0,0,3,0,0,0,12,3,0,0,3,3,0,0,0,16,13,0,0,0,0,0,0,0,20,9,0,0,0,3,0,0,0,8,17,0,3,7,0,4,0,0,34,30,0,4,5,6,0,0,0,44,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,13,214,12,27,34,28,24,0,9,348,0,0,0,0,0,0,0,0,0,0,0
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,26,3,0,4,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
114011274,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,9,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,38,0,3,3,6,5,3,0,60,0,0,0,0,0,0,0,0,0,0,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,3,11,19,4,5,0,0,6,0,0,30,4,0,0,0,3,0,0,0,6,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,16,0,3,0,4,0,0,0,24,11,0,0,3,7,0,0,0,23,4,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,8,93,10,12,11,23,10,0,3,167,0,0,0,0,0,0,0,0,0,0,0
114011277,4,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,24,7,3,3,4,0,0,3,41,0,0,0,0,3,0,0,0,5,17,3,3,0,4,4,0,6,33,3,0,0,0,0,0,0,0,3,15,0,5,5,3,0,0,0,24,13,0,0,3,4,0,0,0,26,10,3,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,16,7,0,0,0,4,0,0,0,6,4,0,0,0,0,0,0,0,3,44,0,6,4,5,3,0,0,62,35,8,7,0,6,4,0,3,57,3,0,0,0,0,0,0,0,3,7,3,0,0,3,0,0,0,19,8,0,3,0,0,0,0,3,12,199,23,29,32,39,15,0,17,357,0,0,0,0,0,0,0,0,3,0,0
114011278,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,46,3,7,3,3,3,0,0,67,4,4,0,0,0,0,0,0,8,42,0,10,6,9,3,0,3,69,8,0,0,6,3,0,0,0,14,76,7,13,9,7,9,0,3,112,15,3,4,9,0,11,0,4,46,34,3,0,0,0,5,0,0,46,4,0,0,3,0,0,0,3,9,10,0,0,3,3,0,0,0,23,10,0,0,0,0,0,0,0,12,51,5,4,4,6,0,0,0,68,25,0,0,3,7,3,0,3,47,163,16,20,26,31,16,0,9,289,52,7,5,4,3,3,0,0,78,220,18,31,31,23,18,0,13,360,3,0,0,4,0,0,0,0,9,20,0,0,0,9,0,0,0,33,21,0,0,3,3,4,0,4,37,828,73,99,107,104,74,6,45,1349,0,0,0,0,0,0,0,0,0,0,0
114011279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,14,7,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,7,32,5,3,3,3,3,0,3,47,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,11,102,11,8,8,7,3,0,12,153,0,0,0,0,0,0,0,0,0,0,0
114011280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,37,3,3,0,0,0,3,5,56,0,0,0,0,0,0,0,0,0,0,0
114011281,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,36,3,0,0,0,0,3,0,0,8,0,0
