SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Lachlan Valley	Owner managers of unincorporated enterprises	105000	112
Lachlan Valley	Owner managers of unincorporated enterprises	157500	153
Lachlan Valley	Owner managers of unincorporated enterprises	Inf	163
Lachlan Valley	Status in employment not stated	0	3
Lachlan Valley	Status in employment not stated	7875	15
Lachlan Valley	Status in employment not stated	15750	21
Lachlan Valley	Status in employment not stated	21000	33
Lachlan Valley	Status in employment not stated	26250	43
Lachlan Valley	Status in employment not stated	34125	47
Lachlan Valley	Status in employment not stated	42000	52
Lachlan Valley	Status in employment not stated	52500	35
Lachlan Valley	Status in employment not stated	65625	43
Lachlan Valley	Status in employment not stated	78750	14
Lachlan Valley	Status in employment not stated	91875	16
Lachlan Valley	Status in employment not stated	105000	12
Lachlan Valley	Status in employment not stated	157500	11
Lachlan Valley	Status in employment not stated	Inf	22
Lithgow - Mudgee	Contributing family workers	0	106
Lithgow - Mudgee	Contributing family workers	7875	55
Lithgow - Mudgee	Contributing family workers	15750	63
Lithgow - Mudgee	Contributing family workers	21000	61
Lithgow - Mudgee	Contributing family workers	26250	68
Lithgow - Mudgee	Contributing family workers	34125	61
Lithgow - Mudgee	Contributing family workers	42000	40
Lithgow - Mudgee	Contributing family workers	52500	42
Lithgow - Mudgee	Contributing family workers	65625	27
Lithgow - Mudgee	Contributing family workers	78750	19
Lithgow - Mudgee	Contributing family workers	91875	10
Lithgow - Mudgee	Contributing family workers	105000	4
Lithgow - Mudgee	Contributing family workers	157500	13
Lithgow - Mudgee	Contributing family workers	Inf	15
Lithgow - Mudgee	Employee	0	46
Lithgow - Mudgee	Employee	7875	489
Lithgow - Mudgee	Employee	15750	536
Lithgow - Mudgee	Employee	21000	652
Lithgow - Mudgee	Employee	26250	817
Lithgow - Mudgee	Employee	34125	1277
Lithgow - Mudgee	Employee	42000	1585
Lithgow - Mudgee	Employee	52500	1651
Lithgow - Mudgee	Employee	65625	1522
Lithgow - Mudgee	Employee	78750	1098
Lithgow - Mudgee	Employee	91875	973
Lithgow - Mudgee	Employee	105000	869
Lithgow - Mudgee	Employee	157500	1619
Lithgow - Mudgee	Employee	Inf	618
Lithgow - Mudgee	Owner managers of incorporated enterprises	0	5
Lithgow - Mudgee	Owner managers of incorporated enterprises	7875	5
Lithgow - Mudgee	Owner managers of incorporated enterprises	15750	31
Lithgow - Mudgee	Owner managers of incorporated enterprises	21000	49
Lithgow - Mudgee	Owner managers of incorporated enterprises	26250	54
Lithgow - Mudgee	Owner managers of incorporated enterprises	34125	72
Lithgow - Mudgee	Owner managers of incorporated enterprises	42000	93
Lithgow - Mudgee	Owner managers of incorporated enterprises	52500	107
Lithgow - Mudgee	Owner managers of incorporated enterprises	65625	132
Lithgow - Mudgee	Owner managers of incorporated enterprises	78750	90
Lithgow - Mudgee	Owner managers of incorporated enterprises	91875	72
Lithgow - Mudgee	Owner managers of incorporated enterprises	105000	53
Lithgow - Mudgee	Owner managers of incorporated enterprises	157500	97
Lithgow - Mudgee	Owner managers of incorporated enterprises	Inf	88
Lithgow - Mudgee	Owner managers of unincorporated enterprises	0	41
Lithgow - Mudgee	Owner managers of unincorporated enterprises	7875	57
Lithgow - Mudgee	Owner managers of unincorporated enterprises	15750	129
Lithgow - Mudgee	Owner managers of unincorporated enterprises	21000	134
Lithgow - Mudgee	Owner managers of unincorporated enterprises	26250	133
Lithgow - Mudgee	Owner managers of unincorporated enterprises	34125	212
Lithgow - Mudgee	Owner managers of unincorporated enterprises	42000	190
Lithgow - Mudgee	Owner managers of unincorporated enterprises	52500	168
Lithgow - Mudgee	Owner managers of unincorporated enterprises	65625	172
Lithgow - Mudgee	Owner managers of unincorporated enterprises	78750	104
Lithgow - Mudgee	Owner managers of unincorporated enterprises	91875	59
Lithgow - Mudgee	Owner managers of unincorporated enterprises	105000	39
Lithgow - Mudgee	Owner managers of unincorporated enterprises	157500	59
Lithgow - Mudgee	Owner managers of unincorporated enterprises	Inf	61
Lithgow - Mudgee	Status in employment not stated	0	9
Lithgow - Mudgee	Status in employment not stated	7875	7
Lithgow - Mudgee	Status in employment not stated	15750	14
Lithgow - Mudgee	Status in employment not stated	21000	20
Lithgow - Mudgee	Status in employment not stated	26250	30
Lithgow - Mudgee	Status in employment not stated	34125	29
Lithgow - Mudgee	Status in employment not stated	42000	16
Lithgow - Mudgee	Status in employment not stated	52500	25
Lithgow - Mudgee	Status in employment not stated	65625	27
Lithgow - Mudgee	Status in employment not stated	78750	14
Lithgow - Mudgee	Status in employment not stated	91875	12
Lithgow - Mudgee	Status in employment not stated	105000	5
Lithgow - Mudgee	Status in employment not stated	157500	19
Lithgow - Mudgee	Status in employment not stated	Inf	4
Orange	Contributing family workers	0	106
Orange	Contributing family workers	7875	48
Orange	Contributing family workers	15750	70
Orange	Contributing family workers	21000	61
Orange	Contributing family workers	26250	63
Orange	Contributing family workers	34125	61
Orange	Contributing family workers	42000	50
Orange	Contributing family workers	52500	52
Orange	Contributing family workers	65625	38
Orange	Contributing family workers	78750	10
Orange	Contributing family workers	91875	19
Orange	Contributing family workers	105000	11
Orange	Contributing family workers	157500	7
Orange	Contributing family workers	Inf	16
Orange	Employee	0	73
Orange	Employee	7875	741
Orange	Employee	15750	645
Orange	Employee	21000	810
Orange	Employee	26250	1012
Orange	Employee	34125	1732
Orange	Employee	42000	2373
Orange	Employee	52500	2661
Orange	Employee	65625	2808
Orange	Employee	78750	1945
Orange	Employee	91875	1741
Orange	Employee	105000	1393
Orange	Employee	157500	1862
Orange	Employee	Inf	525
Orange	Owner managers of incorporated enterprises	0	8
Orange	Owner managers of incorporated enterprises	7875	10
Orange	Owner managers of incorporated enterprises	15750	31
Orange	Owner managers of incorporated enterprises	21000	41
Orange	Owner managers of incorporated enterprises	26250	57
Orange	Owner managers of incorporated enterprises	34125	74
Orange	Owner managers of incorporated enterprises	42000	127
Orange	Owner managers of incorporated enterprises	52500	139
Orange	Owner managers of incorporated enterprises	65625	207
Orange	Owner managers of incorporated enterprises	78750	150
Orange	Owner managers of incorporated enterprises	91875	147
Orange	Owner managers of incorporated enterprises	105000	80
Orange	Owner managers of incorporated enterprises	157500	133
Orange	Owner managers of incorporated enterprises	Inf	166
Orange	Owner managers of unincorporated enterprises	0	35
Orange	Owner managers of unincorporated enterprises	7875	47
Orange	Owner managers of unincorporated enterprises	15750	129
Orange	Owner managers of unincorporated enterprises	21000	145
Orange	Owner managers of unincorporated enterprises	26250	155
Orange	Owner managers of unincorporated enterprises	34125	224
Orange	Owner managers of unincorporated enterprises	42000	220
Orange	Owner managers of unincorporated enterprises	52500	250
Orange	Owner managers of unincorporated enterprises	65625	240
Orange	Owner managers of unincorporated enterprises	78750	159
Orange	Owner managers of unincorporated enterprises	91875	127
Orange	Owner managers of unincorporated enterprises	105000	63
Orange	Owner managers of unincorporated enterprises	157500	117
Orange	Owner managers of unincorporated enterprises	Inf	153
Orange	Status in employment not stated	0	3
Orange	Status in employment not stated	7875	22
Orange	Status in employment not stated	15750	16
Orange	Status in employment not stated	21000	23
Orange	Status in employment not stated	26250	33
Orange	Status in employment not stated	34125	46
Orange	Status in employment not stated	42000	25
Orange	Status in employment not stated	52500	30
Orange	Status in employment not stated	65625	32
Orange	Status in employment not stated	78750	22
Orange	Status in employment not stated	91875	18
Orange	Status in employment not stated	105000	8
Orange	Status in employment not stated	157500	15
Orange	Status in employment not stated	Inf	4
Clarence Valley	Contributing family workers	0	92
Clarence Valley	Contributing family workers	7875	40
Clarence Valley	Contributing family workers	15750	59
Clarence Valley	Contributing family workers	21000	71
Clarence Valley	Contributing family workers	26250	55
Clarence Valley	Contributing family workers	34125	44
Clarence Valley	Contributing family workers	42000	39
Clarence Valley	Contributing family workers	52500	28
Clarence Valley	Contributing family workers	65625	17
Clarence Valley	Contributing family workers	78750	17
Clarence Valley	Contributing family workers	91875	11
Clarence Valley	Contributing family workers	105000	4
Clarence Valley	Contributing family workers	157500	10
Clarence Valley	Contributing family workers	Inf	11
Clarence Valley	Employee	0	44
Clarence Valley	Employee	7875	541
Clarence Valley	Employee	15750	539
Clarence Valley	Employee	21000	691
Clarence Valley	Employee	26250	891
Clarence Valley	Employee	34125	1545
Clarence Valley	Employee	42000	1937
Clarence Valley	Employee	52500	1803
Clarence Valley	Employee	65625	1498
Clarence Valley	Employee	78750	889
Clarence Valley	Employee	91875	788
Clarence Valley	Employee	105000	631
Clarence Valley	Employee	157500	596
Clarence Valley	Employee	Inf	199
Clarence Valley	Owner managers of incorporated enterprises	0	3
Clarence Valley	Owner managers of incorporated enterprises	7875	11
Clarence Valley	Owner managers of incorporated enterprises	15750	21
Clarence Valley	Owner managers of incorporated enterprises	21000	44
Clarence Valley	Owner managers of incorporated enterprises	26250	52
Clarence Valley	Owner managers of incorporated enterprises	34125	90
Clarence Valley	Owner managers of incorporated enterprises	42000	117
Clarence Valley	Owner managers of incorporated enterprises	52500	112
Clarence Valley	Owner managers of incorporated enterprises	65625	133
Clarence Valley	Owner managers of incorporated enterprises	78750	85
Clarence Valley	Owner managers of incorporated enterprises	91875	80
Clarence Valley	Owner managers of incorporated enterprises	105000	25
Clarence Valley	Owner managers of incorporated enterprises	157500	52
Clarence Valley	Owner managers of incorporated enterprises	Inf	67
Clarence Valley	Owner managers of unincorporated enterprises	0	28
Clarence Valley	Owner managers of unincorporated enterprises	7875	40
Clarence Valley	Owner managers of unincorporated enterprises	15750	119
Clarence Valley	Owner managers of unincorporated enterprises	21000	175
Clarence Valley	Owner managers of unincorporated enterprises	26250	208
Clarence Valley	Owner managers of unincorporated enterprises	34125	271
Clarence Valley	Owner managers of unincorporated enterprises	42000	246
Clarence Valley	Owner managers of unincorporated enterprises	52500	232
Clarence Valley	Owner managers of unincorporated enterprises	65625	147
Clarence Valley	Owner managers of unincorporated enterprises	78750	90
Clarence Valley	Owner managers of unincorporated enterprises	91875	55
Clarence Valley	Owner managers of unincorporated enterprises	105000	35
Clarence Valley	Owner managers of unincorporated enterprises	157500	50
Clarence Valley	Owner managers of unincorporated enterprises	Inf	47
Clarence Valley	Status in employment not stated	0	3
Clarence Valley	Status in employment not stated	7875	18
Clarence Valley	Status in employment not stated	15750	16
Clarence Valley	Status in employment not stated	21000	27
Clarence Valley	Status in employment not stated	26250	29
Clarence Valley	Status in employment not stated	34125	25
Clarence Valley	Status in employment not stated	42000	36
Clarence Valley	Status in employment not stated	52500	34
Clarence Valley	Status in employment not stated	65625	19
Clarence Valley	Status in employment not stated	78750	10
Clarence Valley	Status in employment not stated	91875	8
Clarence Valley	Status in employment not stated	105000	3
Clarence Valley	Status in employment not stated	157500	9
Clarence Valley	Status in employment not stated	Inf	3
Coffs Harbour	Contributing family workers	0	137
Coffs Harbour	Contributing family workers	7875	60
Coffs Harbour	Contributing family workers	15750	94
Coffs Harbour	Contributing family workers	21000	71
Coffs Harbour	Contributing family workers	26250	70
Coffs Harbour	Contributing family workers	34125	83
Coffs Harbour	Contributing family workers	42000	55
Coffs Harbour	Contributing family workers	52500	53
Coffs Harbour	Contributing family workers	65625	34
Coffs Harbour	Contributing family workers	78750	34
Coffs Harbour	Contributing family workers	91875	32
Coffs Harbour	Contributing family workers	105000	7
Coffs Harbour	Contributing family workers	157500	14
Coffs Harbour	Contributing family workers	Inf	7
Coffs Harbour	Employee	0	90
