SA3_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Goulburn - Mulwaree	65-74	Car as driver	1	M	218
Goulburn - Mulwaree	65-74	Car as passenger	1	F	9
Goulburn - Mulwaree	65-74	Did not go to work		F	50
Goulburn - Mulwaree	65-74	Did not go to work		M	48
Goulburn - Mulwaree	65-74	Method of travel not stated		F	9
Goulburn - Mulwaree	65-74	Method of travel not stated		M	9
Goulburn - Mulwaree	65-74	Motorbike scooter	1	M	5
Goulburn - Mulwaree	65-74	(Other)	1	F	7
Goulburn - Mulwaree	65-74	(Other)	1	M	11
Goulburn - Mulwaree	65-74	Truck	1	F	3
Goulburn - Mulwaree	65-74	Truck	1	M	24
Goulburn - Mulwaree	65-74	Walked only	1	F	16
Goulburn - Mulwaree	65-74	Walked only	1	M	29
Goulburn - Mulwaree	65-74	Worked at home		F	78
Goulburn - Mulwaree	65-74	Worked at home		M	132
Goulburn - Mulwaree	75+	Car as driver	1	F	15
Goulburn - Mulwaree	75+	Car as driver	1	M	33
Goulburn - Mulwaree	75+	Car as passenger	1	F	4
Goulburn - Mulwaree	75+	Did not go to work		F	5
Goulburn - Mulwaree	75+	Did not go to work		M	11
Goulburn - Mulwaree	75+	Method of travel not stated		F	3
Goulburn - Mulwaree	75+	Method of travel not stated		M	4
Goulburn - Mulwaree	75+	(Other)	1	M	7
Goulburn - Mulwaree	75+	Other two methods	2	M	4
Goulburn - Mulwaree	75+	Truck	1	M	7
Goulburn - Mulwaree	75+	Walked only	1	M	4
Goulburn - Mulwaree	75+	Worked at home		F	23
Goulburn - Mulwaree	75+	Worked at home		M	56
Young - Yass	15-24	Bicycle	1	F	3
Young - Yass	15-24	Bicycle	1	M	10
Young - Yass	15-24	Bus	1	F	12
Young - Yass	15-24	Bus	1	M	8
Young - Yass	15-24	Car as driver	1	F	458
Young - Yass	15-24	Car as driver	1	M	457
Young - Yass	15-24	Car as passenger	1	F	114
Young - Yass	15-24	Car as passenger	1	M	112
Young - Yass	15-24	Did not go to work		F	160
Young - Yass	15-24	Did not go to work		M	105
Young - Yass	15-24	Method of travel not stated		F	15
Young - Yass	15-24	Method of travel not stated		M	16
Young - Yass	15-24	Motorbike scooter	1	M	6
Young - Yass	15-24	(Other)	1	M	7
Young - Yass	15-24	Other two methods	2	M	3
Young - Yass	15-24	Train	1	F	7
Young - Yass	15-24	Train	1	M	10
Young - Yass	15-24	Train and bus	2	F	6
Young - Yass	15-24	Train and bus	2	M	3
Young - Yass	15-24	Train and car as driver	2	F	3
Young - Yass	15-24	Truck	1	M	10
Young - Yass	15-24	Walked only	1	F	62
Young - Yass	15-24	Walked only	1	M	40
Young - Yass	15-24	Worked at home		F	16
Young - Yass	15-24	Worked at home		M	21
Young - Yass	25-34	Bus	1	M	5
Young - Yass	25-34	Car as driver	1	F	537
Young - Yass	25-34	Car as driver	1	M	628
Young - Yass	25-34	Car as passenger	1	F	30
Young - Yass	25-34	Car as passenger	1	M	46
Young - Yass	25-34	Did not go to work		F	124
Young - Yass	25-34	Did not go to work		M	54
Young - Yass	25-34	Method of travel not stated		F	14
Young - Yass	25-34	Method of travel not stated		M	11
Young - Yass	25-34	Motorbike scooter	1	M	11
Young - Yass	25-34	(Other)	1	F	5
Young - Yass	25-34	(Other)	1	M	8
Young - Yass	25-34	Other two methods	2	M	9
Young - Yass	25-34	Train	1	F	8
Young - Yass	25-34	Train	1	M	4
Young - Yass	25-34	Train and bus	2	M	6
Young - Yass	25-34	Train and car as driver	2	M	3
Young - Yass	25-34	Truck	1	M	26
Young - Yass	25-34	Walked only	1	F	43
Young - Yass	25-34	Walked only	1	M	52
Young - Yass	25-34	Worked at home		F	48
Young - Yass	25-34	Worked at home		M	35
Young - Yass	35-44	Bus	1	F	3
Young - Yass	35-44	Car as driver	1	F	715
Young - Yass	35-44	Car as driver	1	M	727
Young - Yass	35-44	Car as passenger	1	F	23
Young - Yass	35-44	Car as passenger	1	M	37
Young - Yass	35-44	Did not go to work		F	127
Young - Yass	35-44	Did not go to work		M	57
Young - Yass	35-44	Method of travel not stated		F	17
Young - Yass	35-44	Method of travel not stated		M	5
Young - Yass	35-44	Motorbike scooter	1	M	7
Young - Yass	35-44	(Other)	1	F	4
Young - Yass	35-44	(Other)	1	M	11
Young - Yass	35-44	Other two methods	2	F	3
Young - Yass	35-44	Other two methods	2	M	8
Young - Yass	35-44	Taxi	1	M	3
Young - Yass	35-44	Train	1	M	3
Young - Yass	35-44	Truck	1	F	3
Young - Yass	35-44	Truck	1	M	44
Young - Yass	35-44	Walked only	1	F	42
Young - Yass	35-44	Walked only	1	M	52
Young - Yass	35-44	Worked at home		F	122
Young - Yass	35-44	Worked at home		M	69
Young - Yass	45-54	Bicycle	1	M	3
Young - Yass	45-54	Car as driver	1	F	877
Young - Yass	45-54	Car as driver	1	M	771
Young - Yass	45-54	Car as passenger	1	F	31
Young - Yass	45-54	Car as passenger	1	M	30
Young - Yass	45-54	Did not go to work		F	127
Young - Yass	45-54	Did not go to work		M	72
Young - Yass	45-54	Method of travel not stated		F	16
Young - Yass	45-54	Method of travel not stated		M	15
Young - Yass	45-54	Motorbike scooter	1	M	13
Young - Yass	45-54	(Other)	1	F	6
Young - Yass	45-54	(Other)	1	M	15
Young - Yass	45-54	Other two methods	2	F	6
Young - Yass	45-54	Other two methods	2	M	10
Young - Yass	45-54	Taxi	1	F	3
Young - Yass	45-54	Truck	1	F	3
Young - Yass	45-54	Truck	1	M	73
Young - Yass	45-54	Walked only	1	F	75
Young - Yass	45-54	Walked only	1	M	59
Young - Yass	45-54	Worked at home		F	147
Young - Yass	45-54	Worked at home		M	129
Young - Yass	55-64	Bicycle	1	M	3
Young - Yass	55-64	Bus	1	F	3
Young - Yass	55-64	Bus	1	M	4
Young - Yass	55-64	Car as driver	1	F	604
Young - Yass	55-64	Car as driver	1	M	630
Young - Yass	55-64	Car as passenger	1	F	29
Young - Yass	55-64	Car as passenger	1	M	24
Young - Yass	55-64	Did not go to work		F	130
Young - Yass	55-64	Did not go to work		M	78
Young - Yass	55-64	Method of travel not stated		F	11
Young - Yass	55-64	Method of travel not stated		M	12
Young - Yass	55-64	Motorbike scooter	1	F	3
Young - Yass	55-64	Motorbike scooter	1	M	12
Young - Yass	55-64	(Other)	1	F	5
Young - Yass	55-64	(Other)	1	M	14
Young - Yass	55-64	Other three methods	3	M	4
Young - Yass	55-64	Other two methods	2	F	3
Young - Yass	55-64	Other two methods	2	M	14
Young - Yass	55-64	Taxi	1	M	3
Young - Yass	55-64	Train	1	M	3
Young - Yass	55-64	Truck	1	F	3
Young - Yass	55-64	Truck	1	M	36
Young - Yass	55-64	Walked only	1	F	75
Young - Yass	55-64	Walked only	1	M	90
Young - Yass	55-64	Worked at home		F	147
Young - Yass	55-64	Worked at home		M	197
Young - Yass	65-74	Bus	1	F	3
Young - Yass	65-74	Car as driver	1	F	122
Young - Yass	65-74	Car as driver	1	M	204
Young - Yass	65-74	Car as passenger	1	F	17
Young - Yass	65-74	Car as passenger	1	M	3
Young - Yass	65-74	Did not go to work		F	51
Young - Yass	65-74	Did not go to work		M	42
Young - Yass	65-74	Method of travel not stated		F	3
Young - Yass	65-74	Method of travel not stated		M	14
Young - Yass	65-74	Motorbike scooter	1	M	5
Young - Yass	65-74	(Other)	1	F	5
Young - Yass	65-74	(Other)	1	M	10
Young - Yass	65-74	Other two methods	2	M	3
Young - Yass	65-74	Train	1	M	3
Young - Yass	65-74	Truck	1	F	4
Young - Yass	65-74	Truck	1	M	41
Young - Yass	65-74	Walked only	1	F	21
Young - Yass	65-74	Walked only	1	M	47
Young - Yass	65-74	Worked at home		F	130
Young - Yass	65-74	Worked at home		M	178
Young - Yass	75+	Bicycle	1	M	3
Young - Yass	75+	Car as driver	1	F	8
Young - Yass	75+	Car as driver	1	M	38
Young - Yass	75+	Car as passenger	1	F	4
Young - Yass	75+	Car as passenger	1	M	3
Young - Yass	75+	Did not go to work		F	3
Young - Yass	75+	Did not go to work		M	12
Young - Yass	75+	Method of travel not stated		F	3
Young - Yass	75+	Method of travel not stated		M	4
Young - Yass	75+	Motorbike scooter	1	M	3
Young - Yass	75+	(Other)	1	F	4
Young - Yass	75+	(Other)	1	M	8
Young - Yass	75+	Truck	1	M	16
Young - Yass	75+	Walked only	1	F	9
Young - Yass	75+	Walked only	1	M	16
Young - Yass	75+	Worked at home		F	50
Young - Yass	75+	Worked at home		M	72
Gosford	15-24	Bicycle	1	F	8
Gosford	15-24	Bicycle	1	M	20
Gosford	15-24	Bus	1	F	150
Gosford	15-24	Bus	1	M	100
Gosford	15-24	Bus and car as passenger	2	F	19
Gosford	15-24	Bus and car as passenger	2	M	14
Gosford	15-24	Bus and two other methods excludes train	3	F	3
Gosford	15-24	Car as driver	1	F	2854
Gosford	15-24	Car as driver	1	M	2557
Gosford	15-24	Car as passenger	1	F	657
Gosford	15-24	Car as passenger	1	M	604
Gosford	15-24	Did not go to work		F	1011
Gosford	15-24	Did not go to work		M	635
Gosford	15-24	Ferry	1	F	3
Gosford	15-24	Method of travel not stated		F	61
Gosford	15-24	Method of travel not stated		M	50
Gosford	15-24	Motorbike scooter	1	F	3
Gosford	15-24	Motorbike scooter	1	M	27
Gosford	15-24	(Other)	1	M	12
Gosford	15-24	Other two methods	2	F	23
Gosford	15-24	Other two methods	2	M	42
Gosford	15-24	Taxi	1	F	10
Gosford	15-24	Train	1	F	58
Gosford	15-24	Train	1	M	42
Gosford	15-24	Train and bus	2	F	24
Gosford	15-24	Train and bus	2	M	21
Gosford	15-24	Train and car as driver	2	F	5
Gosford	15-24	Train and car as driver	2	M	13
Gosford	15-24	Train and car as passenger	2	F	6
Gosford	15-24	Train and car as passenger	2	M	7
Gosford	15-24	Train and two other methods	3	F	12
Gosford	15-24	Train and two other methods	3	M	7
Gosford	15-24	Truck	1	M	19
Gosford	15-24	Walked only	1	F	128
Gosford	15-24	Walked only	1	M	135
Gosford	15-24	Worked at home		F	64
Gosford	15-24	Worked at home		M	44
Gosford	25-34	Bicycle	1	F	3
Gosford	25-34	Bicycle	1	M	30
Gosford	25-34	Bus	1	F	79
Gosford	25-34	Bus	1	M	35
Gosford	25-34	Bus and car as driver	2	F	3
Gosford	25-34	Bus and car as driver	2	M	3
Gosford	25-34	Bus and car as passenger	2	F	13
Gosford	25-34	Bus and car as passenger	2	M	4
Gosford	25-34	Bus and two other methods excludes train	3	F	3
Gosford	25-34	Car as driver	1	F	3647
Gosford	25-34	Car as driver	1	M	3863
Gosford	25-34	Car as passenger	1	F	205
Gosford	25-34	Car as passenger	1	M	192
Gosford	25-34	Did not go to work		F	913
Gosford	25-34	Did not go to work		M	328
Gosford	25-34	Method of travel not stated		F	38
Gosford	25-34	Method of travel not stated		M	47
Gosford	25-34	Motorbike scooter	1	F	3
Gosford	25-34	Motorbike scooter	1	M	57
Gosford	25-34	(Other)	1	F	13
Gosford	25-34	(Other)	1	M	12
Gosford	25-34	Other two methods	2	F	18
Gosford	25-34	Other two methods	2	M	46
Gosford	25-34	Taxi	1	F	10
Gosford	25-34	Taxi	1	M	4
Gosford	25-34	Train	1	F	60
Gosford	25-34	Train	1	M	61
Gosford	25-34	Train and bus	2	F	26
Gosford	25-34	Train and bus	2	M	12
Gosford	25-34	Train and car as driver	2	F	15
Gosford	25-34	Train and car as driver	2	M	16
Gosford	25-34	Train and car as passenger	2	F	9
Gosford	25-34	Train and other	2	M	3
Gosford	25-34	Train and two other methods	3	F	8
Gosford	25-34	Train and two other methods	3	M	6
Gosford	25-34	Truck	1	F	3
Gosford	25-34	Truck	1	M	58
Gosford	25-34	Walked only	1	F	115
Gosford	25-34	Walked only	1	M	145
Gosford	25-34	Worked at home		F	299
Gosford	25-34	Worked at home		M	132
Gosford	35-44	Bicycle	1	F	12
Gosford	35-44	Bicycle	1	M	36
Gosford	35-44	Bus	1	F	58
Gosford	35-44	Bus	1	M	45
Gosford	35-44	Bus and car as driver	2	F	4
Gosford	35-44	Bus and car as passenger	2	F	4
Gosford	35-44	Bus and car as passenger	2	M	7
Gosford	35-44	Car as driver	1	F	4695
Gosford	35-44	Car as driver	1	M	3970
Gosford	35-44	Car as passenger	1	F	153
Gosford	35-44	Car as passenger	1	M	121
Gosford	35-44	Did not go to work		F	810
Gosford	35-44	Did not go to work		M	286
Gosford	35-44	Ferry	1	F	3
Gosford	35-44	Method of travel not stated		F	45
Gosford	35-44	Method of travel not stated		M	53
Gosford	35-44	Motorbike scooter	1	F	6
Gosford	35-44	Motorbike scooter	1	M	41
Gosford	35-44	(Other)	1	F	19
Gosford	35-44	(Other)	1	M	28
Gosford	35-44	Other three methods	3	M	3
Gosford	35-44	Other two methods	2	F	17
Gosford	35-44	Other two methods	2	M	26
Gosford	35-44	Taxi	1	F	7
Gosford	35-44	Taxi	1	M	9
Gosford	35-44	Train	1	F	52
Gosford	35-44	Train	1	M	56
Gosford	35-44	Train and bus	2	F	10
Gosford	35-44	Train and bus	2	M	15
Gosford	35-44	Train and car as driver	2	F	15
Gosford	35-44	Train and car as driver	2	M	23
Gosford	35-44	Train and car as passenger	2	F	3
Gosford	35-44	Train and other	2	M	3
Gosford	35-44	Train and two other methods	3	F	3
Gosford	35-44	Train and two other methods	3	M	4
Gosford	35-44	Truck	1	M	94
Gosford	35-44	Walked only	1	F	101
Gosford	35-44	Walked only	1	M	85
Gosford	35-44	Worked at home		F	691
Gosford	35-44	Worked at home		M	325
Gosford	45-54	Bicycle	1	F	19
Gosford	45-54	Bicycle	1	M	41
Gosford	45-54	Bus	1	F	76
Gosford	45-54	Bus	1	M	57
Gosford	45-54	Bus and car as driver	2	F	3
Gosford	45-54	Bus and car as passenger	2	F	5
Gosford	45-54	Car as driver	1	F	5769
Gosford	45-54	Car as driver	1	M	4277
Gosford	45-54	Car as passenger	1	F	262
Gosford	45-54	Car as passenger	1	M	113
Gosford	45-54	Did not go to work		F	766
Gosford	45-54	Did not go to work		M	347
Gosford	45-54	Method of travel not stated		F	76
Gosford	45-54	Method of travel not stated		M	59
Gosford	45-54	Motorbike scooter	1	F	3
Gosford	45-54	Motorbike scooter	1	M	64
Gosford	45-54	(Other)	1	F	20
Gosford	45-54	(Other)	1	M	29
Gosford	45-54	Other three methods	3	M	3
Gosford	45-54	Other two methods	2	F	28
Gosford	45-54	Other two methods	2	M	46
Gosford	45-54	Taxi	1	F	4
Gosford	45-54	Train	1	F	33
Gosford	45-54	Train	1	M	55
Gosford	45-54	Train and bus	2	F	17
Gosford	45-54	Train and bus	2	M	14
Gosford	45-54	Train and car as driver	2	F	22
Gosford	45-54	Train and car as driver	2	M	21
Gosford	45-54	Train and car as passenger	2	F	5
Gosford	45-54	Train and two other methods	3	F	5
Gosford	45-54	Train and two other methods	3	M	6
Gosford	45-54	Truck	1	M	112
Gosford	45-54	Walked only	1	F	146
Gosford	45-54	Walked only	1	M	116
Gosford	45-54	Worked at home		F	631
Gosford	45-54	Worked at home		M	396
Gosford	55-64	Bicycle	1	F	5
Gosford	55-64	Bicycle	1	M	31
Gosford	55-64	Bus	1	F	80
Gosford	55-64	Bus	1	M	32
Gosford	55-64	Bus and car as driver	2	M	3
Gosford	55-64	Bus and car as passenger	2	F	3
Gosford	55-64	Car as driver	1	F	3987
Gosford	55-64	Car as driver	1	M	3257
Gosford	55-64	Car as passenger	1	F	207
Gosford	55-64	Car as passenger	1	M	90
Gosford	55-64	Did not go to work		F	773
Gosford	55-64	Did not go to work		M	370
Gosford	55-64	Method of travel not stated		F	55
Gosford	55-64	Method of travel not stated		M	35
Gosford	55-64	Motorbike scooter	1	F	4
Gosford	55-64	Motorbike scooter	1	M	61
Gosford	55-64	(Other)	1	F	26
Gosford	55-64	(Other)	1	M	47
Gosford	55-64	Other two methods	2	F	26
Gosford	55-64	Other two methods	2	M	35
Gosford	55-64	Taxi	1	M	3
Gosford	55-64	Train	1	F	44
Gosford	55-64	Train	1	M	43
Gosford	55-64	Train and bus	2	F	5
Gosford	55-64	Train and bus	2	M	11
Gosford	55-64	Train and car as driver	2	F	17
Gosford	55-64	Train and car as driver	2	M	20
Gosford	55-64	Train and car as passenger	2	F	4
Gosford	55-64	Train and car as passenger	2	M	6
Gosford	55-64	Train and two other methods	3	F	3
Gosford	55-64	Train and two other methods	3	M	11
Gosford	55-64	Truck	1	F	3
Gosford	55-64	Truck	1	M	101
Gosford	55-64	Walked only	1	F	123
Gosford	55-64	Walked only	1	M	106
Gosford	55-64	Worked at home		F	459
Gosford	55-64	Worked at home		M	383
Gosford	65-74	Bicycle	1	M	4
Gosford	65-74	Bus	1	F	11
Gosford	65-74	Bus	1	M	4
Gosford	65-74	Car as driver	1	F	577
Gosford	65-74	Car as driver	1	M	729
Gosford	65-74	Car as passenger	1	F	38
Gosford	65-74	Car as passenger	1	M	24
Gosford	65-74	Did not go to work		F	195
Gosford	65-74	Did not go to work		M	146
Gosford	65-74	Method of travel not stated		F	25
Gosford	65-74	Method of travel not stated		M	21
Gosford	65-74	Motorbike scooter	1	M	9
Gosford	65-74	(Other)	1	F	6
Gosford	65-74	(Other)	1	M	9
Gosford	65-74	Other two methods	2	F	3
Gosford	65-74	Other two methods	2	M	11
Gosford	65-74	Taxi	1	F	3
Gosford	65-74	Train	1	F	7
Gosford	65-74	Train	1	M	11
Gosford	65-74	Train and bus	2	F	5
Gosford	65-74	Train and bus	2	M	4
Gosford	65-74	Train and car as driver	2	F	7
Gosford	65-74	Train and car as driver	2	M	4
Gosford	65-74	Train and car as passenger	2	F	3
Gosford	65-74	Train and two other methods	3	M	3
Gosford	65-74	Truck	1	M	27
Gosford	65-74	Walked only	1	F	32
Gosford	65-74	Walked only	1	M	42
Gosford	65-74	Worked at home		F	186
Gosford	65-74	Worked at home		M	270
Gosford	75+	Car as driver	1	F	32
Gosford	75+	Car as driver	1	M	70
Gosford	75+	Car as passenger	1	F	4
Gosford	75+	Car as passenger	1	M	5
Gosford	75+	Did not go to work		F	15
Gosford	75+	Did not go to work		M	21
Gosford	75+	Method of travel not stated		F	9
Gosford	75+	Method of travel not stated		M	14
Gosford	75+	Motorbike scooter	1	M	3
Gosford	75+	(Other)	1	M	3
Gosford	75+	Truck	1	M	4
Gosford	75+	Walked only	1	F	5
Gosford	75+	Walked only	1	M	7
Gosford	75+	Worked at home		F	18
Gosford	75+	Worked at home		M	62
Wyong	15-24	Bicycle	1	F	3
Wyong	15-24	Bicycle	1	M	24
Wyong	15-24	Bus	1	F	135
Wyong	15-24	Bus	1	M	96
Wyong	15-24	Bus and car as passenger	2	F	30
Wyong	15-24	Bus and car as passenger	2	M	19
Wyong	15-24	Bus and other	2	F	3
Wyong	15-24	Bus and two other methods excludes train	3	F	3
Wyong	15-24	Bus and two other methods excludes train	3	M	3
Wyong	15-24	Car as driver	1	F	2411
Wyong	15-24	Car as driver	1	M	2208
Wyong	15-24	Car as passenger	1	F	619
Wyong	15-24	Car as passenger	1	M	572
Wyong	15-24	Did not go to work		F	843
Wyong	15-24	Did not go to work		M	497
Wyong	15-24	Method of travel not stated		F	63
Wyong	15-24	Method of travel not stated		M	67
Wyong	15-24	Motorbike scooter	1	M	25
Wyong	15-24	(Other)	1	F	3
Wyong	15-24	(Other)	1	M	9
Wyong	15-24	Other three methods	3	M	4
Wyong	15-24	Other two methods	2	F	16
Wyong	15-24	Other two methods	2	M	28
Wyong	15-24	Taxi	1	F	3
Wyong	15-24	Taxi	1	M	3
Wyong	15-24	Train	1	F	15
Wyong	15-24	Train	1	M	34
Wyong	15-24	Train and bus	2	F	16
Wyong	15-24	Train and bus	2	M	8
Wyong	15-24	Train and car as driver	2	F	7
Wyong	15-24	Train and car as passenger	2	F	3
Wyong	15-24	Train and car as passenger	2	M	3
Wyong	15-24	Train and other	2	M	5
Wyong	15-24	Train and two other methods	3	F	7
Wyong	15-24	Train and two other methods	3	M	4
Wyong	15-24	Truck	1	M	18
Wyong	15-24	Walked only	1	F	96
Wyong	15-24	Walked only	1	M	94
Wyong	15-24	Worked at home		F	34
Wyong	15-24	Worked at home		M	34
Wyong	25-34	Bicycle	1	M	26
Wyong	25-34	Bus	1	F	47
Wyong	25-34	Bus	1	M	30
Wyong	25-34	Bus and car as driver	2	M	3
Wyong	25-34	Bus and car as passenger	2	F	5
Wyong	25-34	Bus and two other methods excludes train	3	F	3
Wyong	25-34	Car as driver	1	F	3091
Wyong	25-34	Car as driver	1	M	3317
Wyong	25-34	Car as passenger	1	F	143
Wyong	25-34	Car as passenger	1	M	185
Wyong	25-34	Did not go to work		F	716
Wyong	25-34	Did not go to work		M	240
Wyong	25-34	Method of travel not stated		F	40
Wyong	25-34	Method of travel not stated		M	42
Wyong	25-34	Motorbike scooter	1	F	3
Wyong	25-34	Motorbike scooter	1	M	38
Wyong	25-34	(Other)	1	F	17
Wyong	25-34	(Other)	1	M	8
Wyong	25-34	Other three methods	3	M	3
Wyong	25-34	Other two methods	2	F	15
Wyong	25-34	Other two methods	2	M	33
Wyong	25-34	Taxi	1	F	3
Wyong	25-34	Taxi	1	M	3
Wyong	25-34	Train	1	F	24
Wyong	25-34	Train	1	M	24
Wyong	25-34	Train and bus	2	F	8
Wyong	25-34	Train and bus	2	M	9
Wyong	25-34	Train and car as driver	2	F	10
Wyong	25-34	Train and car as driver	2	M	3
Wyong	25-34	Train and car as passenger	2	M	4
Wyong	25-34	Train and other	2	M	3
Wyong	25-34	Train and two other methods	3	F	9
Wyong	25-34	Train and two other methods	3	M	6
Wyong	25-34	Truck	1	F	4
Wyong	25-34	Truck	1	M	53
Wyong	25-34	Walked only	1	F	61
Wyong	25-34	Walked only	1	M	58
Wyong	25-34	Worked at home		F	231
Wyong	25-34	Worked at home		M	66
Wyong	35-44	Bicycle	1	F	9
Wyong	35-44	Bicycle	1	M	17
Wyong	35-44	Bus	1	F	41
Wyong	35-44	Bus	1	M	20
Wyong	35-44	Car as driver	1	F	3727
Wyong	35-44	Car as driver	1	M	3441
Wyong	35-44	Car as passenger	1	F	136
Wyong	35-44	Car as passenger	1	M	91
Wyong	35-44	Did not go to work		F	641
Wyong	35-44	Did not go to work		M	229
Wyong	35-44	Method of travel not stated		F	48
Wyong	35-44	Method of travel not stated		M	33
Wyong	35-44	Motorbike scooter	1	M	41
Wyong	35-44	(Other)	1	F	14
Wyong	35-44	(Other)	1	M	14
Wyong	35-44	Other three methods	3	M	4
Wyong	35-44	Other two methods	2	F	19
Wyong	35-44	Other two methods	2	M	39
Wyong	35-44	Train	1	F	17
Wyong	35-44	Train	1	M	17
Wyong	35-44	Train and bus	2	M	9
Wyong	35-44	Train and car as driver	2	F	5
Wyong	35-44	Train and car as driver	2	M	12
Wyong	35-44	Train and car as passenger	2	M	3
Wyong	35-44	Train and other	2	M	3
Wyong	35-44	Train and two other methods	3	M	3
Wyong	35-44	Truck	1	F	3
Wyong	35-44	Truck	1	M	98
Wyong	35-44	Walked only	1	F	63
Wyong	35-44	Walked only	1	M	59
Wyong	35-44	Worked at home		F	443
Wyong	35-44	Worked at home		M	166
Wyong	45-54	Bicycle	1	F	16
Wyong	45-54	Bicycle	1	M	46
Wyong	45-54	Bus	1	F	53
Wyong	45-54	Bus	1	M	12
Wyong	45-54	Bus and car as driver	2	F	4
Wyong	45-54	Bus and car as passenger	2	F	3
Wyong	45-54	Car as driver	1	F	4272
Wyong	45-54	Car as driver	1	M	3639
Wyong	45-54	Car as passenger	1	F	186
Wyong	45-54	Car as passenger	1	M	72
Wyong	45-54	Did not go to work		F	599
Wyong	45-54	Did not go to work		M	296
Wyong	45-54	Method of travel not stated		F	50
Wyong	45-54	Method of travel not stated		M	51
Wyong	45-54	Motorbike scooter	1	F	5
Wyong	45-54	Motorbike scooter	1	M	43
Wyong	45-54	(Other)	1	F	26
Wyong	45-54	(Other)	1	M	25
Wyong	45-54	Other two methods	2	F	19
Wyong	45-54	Other two methods	2	M	27
Wyong	45-54	Taxi	1	F	3
Wyong	45-54	Taxi	1	M	3
Wyong	45-54	Train	1	F	18
Wyong	45-54	Train	1	M	12
Wyong	45-54	Train and bus	2	F	12
Wyong	45-54	Train and bus	2	M	9
Wyong	45-54	Train and car as driver	2	F	3
Wyong	45-54	Train and car as driver	2	M	4
Wyong	45-54	Train and car as passenger	2	F	3
Wyong	45-54	Train and two other methods	3	F	3
Wyong	45-54	Train and two other methods	3	M	3
Wyong	45-54	Truck	1	F	4
Wyong	45-54	Truck	1	M	125
Wyong	45-54	Walked only	1	F	93
