SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Young - Yass	LBN	Owner managers of incorporated enterprises	M	4
Young - Yass	LBN	Owner managers of unincorporated enterprises	M	4
Young - Yass	MYS	Employee	M	3
Young - Yass	MLT	Contributing family workers	F	3
Young - Yass	NLD	Contributing family workers	F	3
Young - Yass	NLD	Employee	F	6
Young - Yass	NLD	Employee	M	9
Young - Yass	NLD	Owner managers of unincorporated enterprises	F	5
Young - Yass	NLD	Owner managers of unincorporated enterprises	M	3
Young - Yass	NZL	Contributing family workers	F	3
Young - Yass	NZL	Contributing family workers	M	6
Young - Yass	NZL	Employee	F	56
Young - Yass	NZL	Employee	M	49
Young - Yass	NZL	Owner managers of incorporated enterprises	F	8
Young - Yass	NZL	Owner managers of incorporated enterprises	M	9
Young - Yass	NZL	Owner managers of unincorporated enterprises	F	4
Young - Yass	NZL	Owner managers of unincorporated enterprises	M	14
Young - Yass	PAK	Employee	M	3
Young - Yass	PHL	Employee	F	12
Young - Yass	PHL	Employee	M	8
Young - Yass	POL	Employee	F	3
Young - Yass	POL	Owner managers of unincorporated enterprises	M	3
Young - Yass	SGP	Employee	F	3
Young - Yass	ZAF	Employee	F	9
Young - Yass	ZAF	Employee	M	17
Young - Yass	KOR	Employee	F	5
Young - Yass	KOR	Employee	M	3
Young - Yass	KOR	Owner managers of unincorporated enterprises	M	3
Young - Yass	LKA	Employee	F	8
Young - Yass	LKA	Employee	M	7
Young - Yass	THA	Employee	F	9
Young - Yass	GBR	Contributing family workers	F	13
Young - Yass	GBR	Contributing family workers	M	17
Young - Yass	GBR	Employee	F	98
Young - Yass	GBR	Employee	M	80
Young - Yass	GBR	Owner managers of incorporated enterprises	F	10
Young - Yass	GBR	Owner managers of incorporated enterprises	M	15
Young - Yass	GBR	Owner managers of unincorporated enterprises	F	23
Young - Yass	GBR	Owner managers of unincorporated enterprises	M	30
Young - Yass	GBR	Status in employment not stated	M	4
Young - Yass	USA	Contributing family workers	F	3
Young - Yass	USA	Contributing family workers	M	3
Young - Yass	USA	Employee	F	17
Young - Yass	USA	Employee	M	11
Young - Yass	USA	Owner managers of incorporated enterprises	F	3
Young - Yass	USA	Owner managers of unincorporated enterprises	F	4
Young - Yass	VNM	Employee	M	3
Young - Yass	VNM	Owner managers of unincorporated enterprises	F	4
Young - Yass	ZWE	Employee	M	4
Gosford		Contributing family workers	F	25
Gosford		Contributing family workers	M	13
Gosford		Employee	F	890
Gosford		Employee	M	713
Gosford		Owner managers of incorporated enterprises	F	70
Gosford		Owner managers of incorporated enterprises	M	128
Gosford		Owner managers of unincorporated enterprises	F	107
Gosford		Owner managers of unincorporated enterprises	M	125
Gosford		Status in employment not stated	F	20
Gosford		Status in employment not stated	M	34
Gosford	AUS	Contributing family workers	F	354
Gosford	AUS	Contributing family workers	M	252
Gosford	AUS	Employee	F	22948
Gosford	AUS	Employee	M	16453
Gosford	AUS	Owner managers of incorporated enterprises	F	1050
Gosford	AUS	Owner managers of incorporated enterprises	M	2080
Gosford	AUS	Owner managers of unincorporated enterprises	F	1701
Gosford	AUS	Owner managers of unincorporated enterprises	M	2260
Gosford	AUS	Status in employment not stated	F	242
Gosford	AUS	Status in employment not stated	M	238
Gosford	CAN	Employee	F	80
Gosford	CAN	Employee	M	50
Gosford	CAN	Owner managers of incorporated enterprises	F	6
Gosford	CAN	Owner managers of incorporated enterprises	M	15
Gosford	CAN	Owner managers of unincorporated enterprises	F	7
Gosford	CAN	Owner managers of unincorporated enterprises	M	14
Gosford	CAN	Status in employment not stated	F	3
Gosford	CHN	Contributing family workers	F	3
Gosford	CHN	Contributing family workers	M	9
Gosford	CHN	Employee	F	135
Gosford	CHN	Employee	M	86
Gosford	CHN	Owner managers of incorporated enterprises	F	35
Gosford	CHN	Owner managers of incorporated enterprises	M	34
Gosford	CHN	Owner managers of unincorporated enterprises	F	35
Gosford	CHN	Owner managers of unincorporated enterprises	M	30
Gosford	CHN	Status in employment not stated	F	3
Gosford	HRV	Contributing family workers	M	3
Gosford	HRV	Employee	F	15
Gosford	HRV	Employee	M	14
Gosford	HRV	Owner managers of incorporated enterprises	F	3
Gosford	HRV	Owner managers of unincorporated enterprises	M	4
Gosford	EGY	Contributing family workers	M	4
Gosford	EGY	Employee	F	18
Gosford	EGY	Employee	M	25
Gosford	EGY	Owner managers of incorporated enterprises	F	3
Gosford	EGY	Owner managers of incorporated enterprises	M	13
Gosford	EGY	Owner managers of unincorporated enterprises	M	4
Gosford	FJI	Contributing family workers	F	3
Gosford	FJI	Employee	F	48
Gosford	FJI	Employee	M	41
Gosford	FJI	Owner managers of incorporated enterprises	F	3
Gosford	FJI	Owner managers of incorporated enterprises	M	8
Gosford	FJI	Owner managers of unincorporated enterprises	M	4
Gosford	MKD	Contributing family workers	M	3
Gosford	MKD	Employee	F	4
Gosford	DEU	Contributing family workers	F	4
Gosford	DEU	Employee	F	58
Gosford	DEU	Employee	M	41
Gosford	DEU	Owner managers of incorporated enterprises	F	10
Gosford	DEU	Owner managers of incorporated enterprises	M	10
Gosford	DEU	Owner managers of unincorporated enterprises	F	19
Gosford	DEU	Owner managers of unincorporated enterprises	M	18
Gosford	GRC	Employee	F	6
Gosford	GRC	Employee	M	9
Gosford	GRC	Owner managers of unincorporated enterprises	F	4
Gosford	GRC	Owner managers of unincorporated enterprises	M	4
Gosford	HKG	Employee	F	35
Gosford	HKG	Employee	M	40
Gosford	HKG	Owner managers of incorporated enterprises	F	5
Gosford	HKG	Owner managers of incorporated enterprises	M	4
Gosford	HKG	Owner managers of unincorporated enterprises	F	3
Gosford	HKG	Owner managers of unincorporated enterprises	M	7
Gosford	IND	Contributing family workers	F	7
Gosford	IND	Contributing family workers	M	7
Gosford	IND	Employee	F	161
Gosford	IND	Employee	M	244
Gosford	IND	Owner managers of incorporated enterprises	F	15
Gosford	IND	Owner managers of incorporated enterprises	M	34
Gosford	IND	Owner managers of unincorporated enterprises	F	6
Gosford	IND	Owner managers of unincorporated enterprises	M	9
Gosford	IND	Status in employment not stated	F	8
Gosford	IND	Status in employment not stated	M	6
Gosford	IDN	Employee	F	46
Gosford	IDN	Employee	M	43
Gosford	IDN	Owner managers of incorporated enterprises	F	3
Gosford	IDN	Owner managers of incorporated enterprises	M	3
Gosford	IDN	Owner managers of unincorporated enterprises	F	5
Gosford	IDN	Owner managers of unincorporated enterprises	M	9
Gosford	IRN	Employee	F	3
Gosford	IRN	Employee	M	22
Gosford	IRN	Owner managers of incorporated enterprises	M	3
Gosford	IRN	Owner managers of unincorporated enterprises	F	3
Gosford	IRQ	Employee	F	3
Gosford	IRQ	Employee	M	14
Gosford	IRQ	Owner managers of incorporated enterprises	M	3
Gosford	IRQ	Owner managers of unincorporated enterprises	M	4
Gosford	IRL	Employee	F	81
Gosford	IRL	Employee	M	59
Gosford	IRL	Owner managers of incorporated enterprises	F	3
Gosford	IRL	Owner managers of incorporated enterprises	M	16
Gosford	IRL	Owner managers of unincorporated enterprises	F	4
Gosford	IRL	Owner managers of unincorporated enterprises	M	16
Gosford	IRL	Status in employment not stated	F	3
Gosford	ITA	Contributing family workers	F	3
Gosford	ITA	Contributing family workers	M	3
Gosford	ITA	Employee	F	24
Gosford	ITA	Employee	M	35
Gosford	ITA	Owner managers of incorporated enterprises	F	10
Gosford	ITA	Owner managers of incorporated enterprises	M	11
Gosford	ITA	Owner managers of unincorporated enterprises	F	8
Gosford	ITA	Owner managers of unincorporated enterprises	M	13
Gosford	ITA	Status in employment not stated	M	3
Gosford	JPN	Employee	F	49
Gosford	JPN	Employee	M	13
Gosford	JPN	Owner managers of incorporated enterprises	F	3
Gosford	JPN	Owner managers of unincorporated enterprises	F	5
Gosford	JPN	Owner managers of unincorporated enterprises	M	3
Gosford	LBN	Employee	F	11
Gosford	LBN	Employee	M	7
Gosford	LBN	Owner managers of incorporated enterprises	M	12
Gosford	LBN	Owner managers of unincorporated enterprises	M	8
Gosford	MYS	Employee	F	51
Gosford	MYS	Employee	M	48
Gosford	MYS	Owner managers of incorporated enterprises	F	4
Gosford	MYS	Owner managers of incorporated enterprises	M	10
Gosford	MYS	Owner managers of unincorporated enterprises	F	11
Gosford	MYS	Owner managers of unincorporated enterprises	M	14
Gosford	MLT	Contributing family workers	F	4
Gosford	MLT	Contributing family workers	M	3
Gosford	MLT	Employee	F	12
Gosford	MLT	Employee	M	18
Gosford	MLT	Owner managers of incorporated enterprises	M	7
Gosford	MLT	Owner managers of unincorporated enterprises	F	3
Gosford	MLT	Owner managers of unincorporated enterprises	M	5
Gosford	NLD	Contributing family workers	M	3
Gosford	NLD	Employee	F	43
Gosford	NLD	Employee	M	26
Gosford	NLD	Owner managers of incorporated enterprises	F	7
Gosford	NLD	Owner managers of incorporated enterprises	M	5
Gosford	NLD	Owner managers of unincorporated enterprises	F	7
Gosford	NLD	Owner managers of unincorporated enterprises	M	11
Gosford	NZL	Contributing family workers	F	17
Gosford	NZL	Contributing family workers	M	9
Gosford	NZL	Employee	F	616
Gosford	NZL	Employee	M	455
Gosford	NZL	Owner managers of incorporated enterprises	F	50
Gosford	NZL	Owner managers of incorporated enterprises	M	93
Gosford	NZL	Owner managers of unincorporated enterprises	F	58
Gosford	NZL	Owner managers of unincorporated enterprises	M	75
Gosford	NZL	Status in employment not stated	F	3
Gosford	NZL	Status in employment not stated	M	4
Gosford	PAK	Employee	F	9
Gosford	PAK	Employee	M	34
Gosford	PHL	Contributing family workers	F	3
Gosford	PHL	Contributing family workers	M	4
Gosford	PHL	Employee	F	241
Gosford	PHL	Employee	M	111
Gosford	PHL	Owner managers of incorporated enterprises	F	15
Gosford	PHL	Owner managers of incorporated enterprises	M	13
Gosford	PHL	Owner managers of unincorporated enterprises	F	9
Gosford	PHL	Status in employment not stated	F	6
Gosford	POL	Employee	F	26
Gosford	POL	Employee	M	22
Gosford	POL	Owner managers of incorporated enterprises	F	3
Gosford	POL	Owner managers of incorporated enterprises	M	7
Gosford	POL	Owner managers of unincorporated enterprises	F	5
Gosford	POL	Owner managers of unincorporated enterprises	M	8
Gosford	SGP	Employee	F	21
Gosford	SGP	Employee	M	13
Gosford	SGP	Owner managers of incorporated enterprises	F	3
Gosford	SGP	Owner managers of incorporated enterprises	M	3
Gosford	SGP	Owner managers of unincorporated enterprises	F	5
Gosford	ZAF	Contributing family workers	F	3
Gosford	ZAF	Contributing family workers	M	3
Gosford	ZAF	Employee	F	177
Gosford	ZAF	Employee	M	118
Gosford	ZAF	Owner managers of incorporated enterprises	F	11
Gosford	ZAF	Owner managers of incorporated enterprises	M	35
Gosford	ZAF	Owner managers of unincorporated enterprises	F	45
Gosford	ZAF	Owner managers of unincorporated enterprises	M	31
Gosford	ZAF	Status in employment not stated	M	3
Gosford	KOR	Contributing family workers	F	4
Gosford	KOR	Contributing family workers	M	6
Gosford	KOR	Employee	F	71
Gosford	KOR	Employee	M	56
Gosford	KOR	Owner managers of incorporated enterprises	F	9
Gosford	KOR	Owner managers of incorporated enterprises	M	12
Gosford	KOR	Owner managers of unincorporated enterprises	F	15
Gosford	KOR	Owner managers of unincorporated enterprises	M	20
Gosford	KOR	Status in employment not stated	M	3
Gosford	LKA	Employee	F	24
Gosford	LKA	Employee	M	41
Gosford	LKA	Owner managers of incorporated enterprises	M	12
Gosford	LKA	Owner managers of unincorporated enterprises	F	3
Gosford	LKA	Owner managers of unincorporated enterprises	M	6
Gosford	THA	Contributing family workers	F	4
Gosford	THA	Contributing family workers	M	3
Gosford	THA	Employee	F	112
Gosford	THA	Employee	M	36
Gosford	THA	Owner managers of incorporated enterprises	F	6
Gosford	THA	Owner managers of incorporated enterprises	M	6
Gosford	THA	Owner managers of unincorporated enterprises	F	16
Gosford	THA	Owner managers of unincorporated enterprises	M	3
Gosford	THA	Status in employment not stated	F	3
Gosford	TUR	Employee	F	3
Gosford	TUR	Employee	M	7
Gosford	TUR	Owner managers of incorporated enterprises	M	3
Gosford	TUR	Owner managers of unincorporated enterprises	F	4
Gosford	TUR	Owner managers of unincorporated enterprises	M	7
Gosford	GBR	Contributing family workers	F	32
Gosford	GBR	Contributing family workers	M	25
Gosford	GBR	Employee	F	1469
Gosford	GBR	Employee	M	1000
Gosford	GBR	Owner managers of incorporated enterprises	F	106
Gosford	GBR	Owner managers of incorporated enterprises	M	245
Gosford	GBR	Owner managers of unincorporated enterprises	F	164
Gosford	GBR	Owner managers of unincorporated enterprises	M	241
Gosford	GBR	Status in employment not stated	F	22
Gosford	GBR	Status in employment not stated	M	16
Gosford	USA	Contributing family workers	M	3
Gosford	USA	Employee	F	108
Gosford	USA	Employee	M	81
Gosford	USA	Owner managers of incorporated enterprises	F	3
Gosford	USA	Owner managers of incorporated enterprises	M	16
Gosford	USA	Owner managers of unincorporated enterprises	F	12
Gosford	USA	Owner managers of unincorporated enterprises	M	12
Gosford	USA	Status in employment not stated	F	3
Gosford	VNM	Contributing family workers	F	3
Gosford	VNM	Contributing family workers	M	4
Gosford	VNM	Employee	F	47
Gosford	VNM	Employee	M	36
Gosford	VNM	Owner managers of incorporated enterprises	F	3
Gosford	VNM	Owner managers of incorporated enterprises	M	8
Gosford	VNM	Owner managers of unincorporated enterprises	F	11
Gosford	VNM	Owner managers of unincorporated enterprises	M	8
Gosford	VNM	Status in employment not stated	M	3
Gosford	ZWE	Employee	F	35
Gosford	ZWE	Employee	M	24
Gosford	ZWE	Owner managers of incorporated enterprises	F	3
Gosford	ZWE	Owner managers of incorporated enterprises	M	3
Wyong		Contributing family workers	F	33
Wyong		Contributing family workers	M	23
Wyong		Employee	F	636
Wyong		Employee	M	534
Wyong		Owner managers of incorporated enterprises	F	36
Wyong		Owner managers of incorporated enterprises	M	93
Wyong		Owner managers of unincorporated enterprises	F	53
Wyong		Owner managers of unincorporated enterprises	M	95
Wyong		Status in employment not stated	F	27
Wyong		Status in employment not stated	M	18
Wyong	AUS	Contributing family workers	F	276
Wyong	AUS	Contributing family workers	M	194
Wyong	AUS	Employee	F	18327
Wyong	AUS	Employee	M	14432
Wyong	AUS	Owner managers of incorporated enterprises	F	780
Wyong	AUS	Owner managers of incorporated enterprises	M	1576
Wyong	AUS	Owner managers of unincorporated enterprises	F	1117
Wyong	AUS	Owner managers of unincorporated enterprises	M	1702
Wyong	AUS	Status in employment not stated	F	184
Wyong	AUS	Status in employment not stated	M	206
Wyong	CAN	Employee	F	30
Wyong	CAN	Employee	M	26
Wyong	CAN	Owner managers of incorporated enterprises	M	4
Wyong	CAN	Owner managers of unincorporated enterprises	M	3
Wyong	CHN	Contributing family workers	F	4
Wyong	CHN	Contributing family workers	M	8
Wyong	CHN	Employee	F	96
Wyong	CHN	Employee	M	46
Wyong	CHN	Owner managers of incorporated enterprises	F	18
Wyong	CHN	Owner managers of incorporated enterprises	M	26
Wyong	CHN	Owner managers of unincorporated enterprises	F	21
Wyong	CHN	Owner managers of unincorporated enterprises	M	20
Wyong	HRV	Employee	F	16
Wyong	HRV	Employee	M	8
Wyong	HRV	Owner managers of incorporated enterprises	M	3
Wyong	HRV	Owner managers of unincorporated enterprises	M	4
Wyong	EGY	Employee	F	3
Wyong	EGY	Employee	M	17
Wyong	EGY	Owner managers of incorporated enterprises	M	6
Wyong	EGY	Owner managers of unincorporated enterprises	M	4
Wyong	FJI	Employee	F	28
Wyong	FJI	Employee	M	34
Wyong	FJI	Owner managers of incorporated enterprises	M	3
Wyong	FJI	Owner managers of unincorporated enterprises	F	3
Wyong	FJI	Owner managers of unincorporated enterprises	M	3
Wyong	MKD	Employee	F	7
Wyong	DEU	Contributing family workers	F	3
Wyong	DEU	Contributing family workers	M	3
Wyong	DEU	Employee	F	43
Wyong	DEU	Employee	M	28
Wyong	DEU	Owner managers of incorporated enterprises	M	8
Wyong	DEU	Owner managers of unincorporated enterprises	F	8
Wyong	DEU	Owner managers of unincorporated enterprises	M	9
Wyong	GRC	Employee	F	10
Wyong	GRC	Employee	M	9
Wyong	GRC	Owner managers of incorporated enterprises	M	3
Wyong	GRC	Owner managers of unincorporated enterprises	M	3
Wyong	HKG	Contributing family workers	F	3
Wyong	HKG	Employee	F	10
Wyong	HKG	Employee	M	9
Wyong	HKG	Owner managers of incorporated enterprises	F	3
Wyong	HKG	Owner managers of incorporated enterprises	M	5
Wyong	HKG	Owner managers of unincorporated enterprises	M	4
Wyong	IND	Employee	F	109
Wyong	IND	Employee	M	168
Wyong	IND	Owner managers of incorporated enterprises	F	12
Wyong	IND	Owner managers of incorporated enterprises	M	34
Wyong	IND	Owner managers of unincorporated enterprises	F	13
Wyong	IND	Owner managers of unincorporated enterprises	M	16
Wyong	IND	Status in employment not stated	M	3
Wyong	IDN	Employee	F	24
Wyong	IDN	Employee	M	17
Wyong	IRN	Employee	F	10
Wyong	IRN	Employee	M	7
Wyong	IRN	Owner managers of incorporated enterprises	F	3
Wyong	IRN	Owner managers of unincorporated enterprises	F	3
Wyong	IRN	Owner managers of unincorporated enterprises	M	3
Wyong	IRQ	Owner managers of incorporated enterprises	M	3
Wyong	IRL	Contributing family workers	M	3
Wyong	IRL	Employee	F	62
Wyong	IRL	Employee	M	45
Wyong	IRL	Owner managers of incorporated enterprises	M	11
Wyong	IRL	Owner managers of unincorporated enterprises	F	3
Wyong	IRL	Owner managers of unincorporated enterprises	M	8
Wyong	ITA	Contributing family workers	F	3
Wyong	ITA	Employee	F	14
Wyong	ITA	Employee	M	23
Wyong	ITA	Owner managers of incorporated enterprises	M	4
Wyong	ITA	Owner managers of unincorporated enterprises	M	10
Wyong	JPN	Employee	F	14
Wyong	JPN	Employee	M	3
Wyong	LBN	Employee	F	12
Wyong	LBN	Employee	M	13
Wyong	LBN	Owner managers of incorporated enterprises	M	6
Wyong	LBN	Owner managers of unincorporated enterprises	F	5
Wyong	LBN	Owner managers of unincorporated enterprises	M	4
Wyong	MYS	Employee	F	36
Wyong	MYS	Employee	M	39
Wyong	MYS	Owner managers of incorporated enterprises	M	3
Wyong	MYS	Owner managers of unincorporated enterprises	F	4
Wyong	MYS	Owner managers of unincorporated enterprises	M	4
Wyong	MYS	Status in employment not stated	F	3
Wyong	MLT	Employee	F	11
Wyong	MLT	Employee	M	21
Wyong	MLT	Owner managers of incorporated enterprises	M	7
Wyong	MLT	Owner managers of unincorporated enterprises	F	3
Wyong	MLT	Owner managers of unincorporated enterprises	M	3
