SA3_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Gosford	70-74	Employed (away from work)	0	29
Gosford	70-74	Employed (full-time)		4
Gosford	70-74	Employed (full-time)	0	172
Gosford	70-74	Employed (full-time)	1	6
Gosford	70-74	Employed (part-time)		5
Gosford	70-74	Employed (part-time)	0	391
Gosford	70-74	Employed (part-time)	1	11
Gosford	75+		0	21
Gosford	75+		1	3
Gosford	75+	Employed (away from work)	0	15
Gosford	75+	Employed (full-time)	0	70
Gosford	75+	Employed (full-time)	1	6
Gosford	75+	Employed (part-time)		4
Gosford	75+	Employed (part-time)	0	147
Gosford	75+	Employed (part-time)	1	11
Wyong	15-19			3
Wyong	15-19		0	77
Wyong	15-19	Employed (away from work)	0	133
Wyong	15-19	Employed (away from work)	1	4
Wyong	15-19	Employed (full-time)		17
Wyong	15-19	Employed (full-time)	0	665
Wyong	15-19	Employed (full-time)	1	3
Wyong	15-19	Employed (part-time)		23
Wyong	15-19	Employed (part-time)	0	2640
Wyong	15-19	Employed (part-time)	1	38
Wyong	20-24			3
Wyong	20-24		0	121
Wyong	20-24		1	3
Wyong	20-24	Employed (away from work)	0	164
Wyong	20-24	Employed (away from work)	1	3
Wyong	20-24	Employed (full-time)		23
Wyong	20-24	Employed (full-time)	0	2130
Wyong	20-24	Employed (full-time)	1	16
Wyong	20-24	Employed (part-time)		21
Wyong	20-24	Employed (part-time)	0	1946
Wyong	20-24	Employed (part-time)	1	44
Wyong	25-29			6
Wyong	25-29		0	64
Wyong	25-29	Employed (away from work)		3
Wyong	25-29	Employed (away from work)	0	154
Wyong	25-29	Employed (full-time)		18
Wyong	25-29	Employed (full-time)	0	2642
Wyong	25-29	Employed (full-time)	1	16
Wyong	25-29	Employed (part-time)		13
Wyong	25-29	Employed (part-time)	0	1244
Wyong	25-29	Employed (part-time)	1	23
Wyong	30-34			5
Wyong	30-34		0	75
Wyong	30-34	Employed (away from work)		6
Wyong	30-34	Employed (away from work)	0	192
Wyong	30-34	Employed (away from work)	1	5
Wyong	30-34	Employed (full-time)		31
Wyong	30-34	Employed (full-time)	0	2582
Wyong	30-34	Employed (full-time)	1	11
Wyong	30-34	Employed (part-time)		22
Wyong	30-34	Employed (part-time)	0	1448
Wyong	30-34	Employed (part-time)	1	29
Wyong	35-39			3
Wyong	35-39		0	73
Wyong	35-39	Employed (away from work)		3
Wyong	35-39	Employed (away from work)	0	157
Wyong	35-39	Employed (full-time)		28
Wyong	35-39	Employed (full-time)	0	2536
Wyong	35-39	Employed (full-time)	1	6
Wyong	35-39	Employed (part-time)		24
Wyong	35-39	Employed (part-time)	0	1534
Wyong	35-39	Employed (part-time)	1	17
Wyong	40-44			7
Wyong	40-44		0	78
Wyong	40-44		1	3
Wyong	40-44	Employed (away from work)		3
Wyong	40-44	Employed (away from work)	0	110
Wyong	40-44	Employed (away from work)	1	9
Wyong	40-44	Employed (full-time)		36
Wyong	40-44	Employed (full-time)	0	3100
Wyong	40-44	Employed (full-time)	1	19
Wyong	40-44	Employed (part-time)		31
Wyong	40-44	Employed (part-time)	0	1689
Wyong	40-44	Employed (part-time)	1	20
Wyong	45-49		0	79
Wyong	45-49		1	4
Wyong	45-49	Employed (away from work)		4
Wyong	45-49	Employed (away from work)	0	112
Wyong	45-49	Employed (away from work)	1	10
Wyong	45-49	Employed (full-time)		54
Wyong	45-49	Employed (full-time)	0	3251
Wyong	45-49	Employed (full-time)	1	22
Wyong	45-49	Employed (part-time)		32
Wyong	45-49	Employed (part-time)	0	1651
Wyong	45-49	Employed (part-time)	1	27
Wyong	50-54			6
Wyong	50-54		0	79
Wyong	50-54	Employed (away from work)	0	148
Wyong	50-54	Employed (away from work)	1	5
Wyong	50-54	Employed (full-time)		34
Wyong	50-54	Employed (full-time)	0	3196
Wyong	50-54	Employed (full-time)	1	23
Wyong	50-54	Employed (part-time)		30
Wyong	50-54	Employed (part-time)	0	1643
Wyong	50-54	Employed (part-time)	1	40
Wyong	55-59			3
Wyong	55-59		0	62
Wyong	55-59	Employed (away from work)		3
Wyong	55-59	Employed (away from work)	0	174
Wyong	55-59	Employed (away from work)	1	3
Wyong	55-59	Employed (full-time)		37
Wyong	55-59	Employed (full-time)	0	2656
Wyong	55-59	Employed (full-time)	1	13
Wyong	55-59	Employed (part-time)		27
Wyong	55-59	Employed (part-time)	0	1591
Wyong	55-59	Employed (part-time)	1	33
Wyong	60-64			4
Wyong	60-64		0	43
Wyong	60-64	Employed (away from work)		3
Wyong	60-64	Employed (away from work)	0	131
Wyong	60-64	Employed (away from work)	1	9
Wyong	60-64	Employed (full-time)		27
Wyong	60-64	Employed (full-time)	0	1501
Wyong	60-64	Employed (full-time)	1	4
Wyong	60-64	Employed (part-time)		16
Wyong	60-64	Employed (part-time)	0	1246
Wyong	60-64	Employed (part-time)	1	31
Wyong	65-69		0	25
Wyong	65-69	Employed (away from work)	0	60
Wyong	65-69	Employed (away from work)	1	3
Wyong	65-69	Employed (full-time)		12
Wyong	65-69	Employed (full-time)	0	445
Wyong	65-69	Employed (full-time)	1	3
Wyong	65-69	Employed (part-time)		17
Wyong	65-69	Employed (part-time)	0	607
Wyong	65-69	Employed (part-time)	1	6
Wyong	70-74			4
Wyong	70-74		0	7
Wyong	70-74		1	3
Wyong	70-74	Employed (away from work)	0	16
Wyong	70-74	Employed (full-time)	0	99
Wyong	70-74	Employed (part-time)		8
Wyong	70-74	Employed (part-time)	0	262
Wyong	70-74	Employed (part-time)	1	9
Wyong	75+		0	12
Wyong	75+		1	3
Wyong	75+	Employed (away from work)	0	7
Wyong	75+	Employed (full-time)	0	34
Wyong	75+	Employed (full-time)	1	3
Wyong	75+	Employed (part-time)	0	91
Wyong	75+	Employed (part-time)	1	6
Bathurst	15-19		0	47
Bathurst	15-19	Employed (away from work)	0	54
Bathurst	15-19	Employed (full-time)		3
Bathurst	15-19	Employed (full-time)	0	276
Bathurst	15-19	Employed (full-time)	1	4
Bathurst	15-19	Employed (part-time)		3
Bathurst	15-19	Employed (part-time)	0	858
Bathurst	15-19	Employed (part-time)	1	4
Bathurst	20-24		0	62
Bathurst	20-24	Employed (away from work)	0	79
Bathurst	20-24	Employed (full-time)		7
Bathurst	20-24	Employed (full-time)	0	972
Bathurst	20-24	Employed (full-time)	1	6
Bathurst	20-24	Employed (part-time)		11
Bathurst	20-24	Employed (part-time)	0	835
Bathurst	20-24	Employed (part-time)	1	13
Bathurst	25-29		0	34
Bathurst	25-29	Employed (away from work)	0	77
Bathurst	25-29	Employed (full-time)		12
Bathurst	25-29	Employed (full-time)	0	1279
Bathurst	25-29	Employed (full-time)	1	9
Bathurst	25-29	Employed (part-time)		4
Bathurst	25-29	Employed (part-time)	0	499
Bathurst	25-29	Employed (part-time)	1	9
Bathurst	30-34			4
Bathurst	30-34		0	34
Bathurst	30-34	Employed (away from work)	0	94
Bathurst	30-34	Employed (away from work)	1	3
Bathurst	30-34	Employed (full-time)		20
Bathurst	30-34	Employed (full-time)	0	1142
Bathurst	30-34	Employed (full-time)	1	8
Bathurst	30-34	Employed (part-time)		11
Bathurst	30-34	Employed (part-time)	0	521
Bathurst	30-34	Employed (part-time)	1	6
Bathurst	35-39		0	29
Bathurst	35-39	Employed (away from work)	0	58
Bathurst	35-39	Employed (full-time)		18
Bathurst	35-39	Employed (full-time)	0	1174
Bathurst	35-39	Employed (full-time)	1	4
Bathurst	35-39	Employed (part-time)		9
Bathurst	35-39	Employed (part-time)	0	490
Bathurst	35-39	Employed (part-time)	1	8
Bathurst	40-44			5
Bathurst	40-44		0	26
Bathurst	40-44	Employed (away from work)	0	42
Bathurst	40-44	Employed (full-time)		23
Bathurst	40-44	Employed (full-time)	0	1345
Bathurst	40-44	Employed (full-time)	1	10
Bathurst	40-44	Employed (part-time)		12
Bathurst	40-44	Employed (part-time)	0	564
Bathurst	40-44	Employed (part-time)	1	14
Bathurst	45-49			3
Bathurst	45-49		0	28
Bathurst	45-49	Employed (away from work)		3
Bathurst	45-49	Employed (away from work)	0	54
Bathurst	45-49	Employed (full-time)		37
Bathurst	45-49	Employed (full-time)	0	1484
Bathurst	45-49	Employed (full-time)	1	3
Bathurst	45-49	Employed (part-time)		18
Bathurst	45-49	Employed (part-time)	0	513
Bathurst	45-49	Employed (part-time)	1	13
Bathurst	50-54			3
Bathurst	50-54		0	28
Bathurst	50-54	Employed (away from work)	0	49
Bathurst	50-54	Employed (full-time)		17
Bathurst	50-54	Employed (full-time)	0	1432
Bathurst	50-54	Employed (full-time)	1	10
Bathurst	50-54	Employed (part-time)		12
Bathurst	50-54	Employed (part-time)	0	505
Bathurst	50-54	Employed (part-time)	1	8
Bathurst	55-59		0	19
Bathurst	55-59	Employed (away from work)	0	69
Bathurst	55-59	Employed (away from work)	1	4
Bathurst	55-59	Employed (full-time)		13
Bathurst	55-59	Employed (full-time)	0	1265
Bathurst	55-59	Employed (full-time)	1	10
Bathurst	55-59	Employed (part-time)		9
Bathurst	55-59	Employed (part-time)	0	546
Bathurst	55-59	Employed (part-time)	1	3
Bathurst	60-64		0	24
Bathurst	60-64	Employed (away from work)		5
Bathurst	60-64	Employed (away from work)	0	75
Bathurst	60-64	Employed (full-time)		9
Bathurst	60-64	Employed (full-time)	0	826
Bathurst	60-64	Employed (full-time)	1	4
Bathurst	60-64	Employed (part-time)		9
Bathurst	60-64	Employed (part-time)	0	457
Bathurst	60-64	Employed (part-time)	1	9
Bathurst	65-69		0	7
Bathurst	65-69	Employed (away from work)	0	30
Bathurst	65-69	Employed (away from work)	1	3
Bathurst	65-69	Employed (full-time)		5
Bathurst	65-69	Employed (full-time)	0	341
Bathurst	65-69	Employed (part-time)		4
Bathurst	65-69	Employed (part-time)	0	285
Bathurst	65-69	Employed (part-time)	1	3
Bathurst	70-74		0	10
Bathurst	70-74	Employed (away from work)	0	23
Bathurst	70-74	Employed (full-time)		3
Bathurst	70-74	Employed (full-time)	0	103
Bathurst	70-74	Employed (part-time)		3
Bathurst	70-74	Employed (part-time)	0	163
Bathurst	70-74	Employed (part-time)	1	3
Bathurst	75+		0	13
Bathurst	75+		1	3
Bathurst	75+	Employed (away from work)	0	9
Bathurst	75+	Employed (full-time)	0	59
Bathurst	75+	Employed (part-time)		3
Bathurst	75+	Employed (part-time)	0	84
Bathurst	75+	Employed (part-time)	1	10
Lachlan Valley	15-19			3
Lachlan Valley	15-19		0	42
Lachlan Valley	15-19	Employed (away from work)		4
Lachlan Valley	15-19	Employed (away from work)	0	61
Lachlan Valley	15-19	Employed (full-time)		6
Lachlan Valley	15-19	Employed (full-time)	0	355
Lachlan Valley	15-19	Employed (full-time)	1	8
Lachlan Valley	15-19	Employed (part-time)		9
Lachlan Valley	15-19	Employed (part-time)	0	696
Lachlan Valley	15-19	Employed (part-time)	1	4
Lachlan Valley	20-24			4
Lachlan Valley	20-24		0	44
Lachlan Valley	20-24	Employed (away from work)	0	59
Lachlan Valley	20-24	Employed (full-time)		17
Lachlan Valley	20-24	Employed (full-time)	0	1129
Lachlan Valley	20-24	Employed (part-time)		10
Lachlan Valley	20-24	Employed (part-time)	0	445
Lachlan Valley	20-24	Employed (part-time)	1	12
Lachlan Valley	25-29		0	40
Lachlan Valley	25-29	Employed (away from work)	0	83
Lachlan Valley	25-29	Employed (full-time)		15
Lachlan Valley	25-29	Employed (full-time)	0	1119
Lachlan Valley	25-29	Employed (full-time)	1	3
Lachlan Valley	25-29	Employed (part-time)		10
Lachlan Valley	25-29	Employed (part-time)	0	439
Lachlan Valley	25-29	Employed (part-time)	1	8
Lachlan Valley	30-34			3
Lachlan Valley	30-34		0	42
Lachlan Valley	30-34	Employed (away from work)	0	92
Lachlan Valley	30-34	Employed (full-time)		18
Lachlan Valley	30-34	Employed (full-time)	0	1141
Lachlan Valley	30-34	Employed (part-time)		20
Lachlan Valley	30-34	Employed (part-time)	0	546
Lachlan Valley	30-34	Employed (part-time)	1	3
Lachlan Valley	35-39			6
Lachlan Valley	35-39		0	51
Lachlan Valley	35-39	Employed (away from work)		4
Lachlan Valley	35-39	Employed (away from work)	0	49
Lachlan Valley	35-39	Employed (full-time)		8
Lachlan Valley	35-39	Employed (full-time)	0	1220
Lachlan Valley	35-39	Employed (full-time)	1	3
Lachlan Valley	35-39	Employed (part-time)		17
Lachlan Valley	35-39	Employed (part-time)	0	508
Lachlan Valley	35-39	Employed (part-time)	1	8
Lachlan Valley	40-44		0	38
Lachlan Valley	40-44	Employed (away from work)	0	43
Lachlan Valley	40-44	Employed (full-time)		19
Lachlan Valley	40-44	Employed (full-time)	0	1352
Lachlan Valley	40-44	Employed (full-time)	1	5
Lachlan Valley	40-44	Employed (part-time)		17
Lachlan Valley	40-44	Employed (part-time)	0	595
Lachlan Valley	40-44	Employed (part-time)	1	8
Lachlan Valley	45-49			4
Lachlan Valley	45-49		0	41
Lachlan Valley	45-49	Employed (away from work)		3
Lachlan Valley	45-49	Employed (away from work)	0	60
Lachlan Valley	45-49	Employed (full-time)		22
Lachlan Valley	45-49	Employed (full-time)	0	1501
Lachlan Valley	45-49	Employed (full-time)	1	14
Lachlan Valley	45-49	Employed (part-time)		13
Lachlan Valley	45-49	Employed (part-time)	0	584
Lachlan Valley	45-49	Employed (part-time)	1	16
Lachlan Valley	50-54			3
Lachlan Valley	50-54		0	44
Lachlan Valley	50-54	Employed (away from work)		3
Lachlan Valley	50-54	Employed (away from work)	0	71
Lachlan Valley	50-54	Employed (away from work)	1	3
Lachlan Valley	50-54	Employed (full-time)		27
Lachlan Valley	50-54	Employed (full-time)	0	1602
Lachlan Valley	50-54	Employed (full-time)	1	10
Lachlan Valley	50-54	Employed (part-time)		16
Lachlan Valley	50-54	Employed (part-time)	0	661
Lachlan Valley	50-54	Employed (part-time)	1	8
Lachlan Valley	55-59		0	47
Lachlan Valley	55-59	Employed (away from work)	0	96
Lachlan Valley	55-59	Employed (away from work)	1	5
Lachlan Valley	55-59	Employed (full-time)		23
Lachlan Valley	55-59	Employed (full-time)	0	1472
Lachlan Valley	55-59	Employed (full-time)	1	5
Lachlan Valley	55-59	Employed (part-time)		5
Lachlan Valley	55-59	Employed (part-time)	0	632
Lachlan Valley	55-59	Employed (part-time)	1	7
Lachlan Valley	60-64		0	36
Lachlan Valley	60-64	Employed (away from work)	0	86
Lachlan Valley	60-64	Employed (away from work)	1	4
Lachlan Valley	60-64	Employed (full-time)		15
Lachlan Valley	60-64	Employed (full-time)	0	1055
Lachlan Valley	60-64	Employed (full-time)	1	12
Lachlan Valley	60-64	Employed (part-time)		13
Lachlan Valley	60-64	Employed (part-time)	0	596
Lachlan Valley	60-64	Employed (part-time)	1	8
Lachlan Valley	65-69		0	25
Lachlan Valley	65-69	Employed (away from work)	0	36
Lachlan Valley	65-69	Employed (full-time)		7
Lachlan Valley	65-69	Employed (full-time)	0	544
Lachlan Valley	65-69	Employed (full-time)	1	5
Lachlan Valley	65-69	Employed (part-time)	0	331
Lachlan Valley	65-69	Employed (part-time)	1	6
Lachlan Valley	70-74		0	21
Lachlan Valley	70-74	Employed (away from work)	0	30
Lachlan Valley	70-74	Employed (full-time)		3
Lachlan Valley	70-74	Employed (full-time)	0	205
Lachlan Valley	70-74	Employed (part-time)		8
Lachlan Valley	70-74	Employed (part-time)	0	197
Lachlan Valley	70-74	Employed (part-time)	1	6
Lachlan Valley	75+			3
Lachlan Valley	75+		0	42
Lachlan Valley	75+		1	3
Lachlan Valley	75+	Employed (away from work)	0	24
Lachlan Valley	75+	Employed (away from work)	1	4
Lachlan Valley	75+	Employed (full-time)		6
Lachlan Valley	75+	Employed (full-time)	0	177
Lachlan Valley	75+	Employed (full-time)	1	11
Lachlan Valley	75+	Employed (part-time)		3
Lachlan Valley	75+	Employed (part-time)	0	174
Lachlan Valley	75+	Employed (part-time)	1	12
Lithgow - Mudgee	15-19		0	35
Lithgow - Mudgee	15-19	Employed (away from work)	0	51
Lithgow - Mudgee	15-19	Employed (full-time)	0	289
Lithgow - Mudgee	15-19	Employed (part-time)		9
Lithgow - Mudgee	15-19	Employed (part-time)	0	562
Lithgow - Mudgee	15-19	Employed (part-time)	1	7
Lithgow - Mudgee	20-24			3
Lithgow - Mudgee	20-24		0	40
Lithgow - Mudgee	20-24	Employed (away from work)	0	36
Lithgow - Mudgee	20-24	Employed (full-time)		9
Lithgow - Mudgee	20-24	Employed (full-time)	0	831
Lithgow - Mudgee	20-24	Employed (part-time)		3
Lithgow - Mudgee	20-24	Employed (part-time)	0	359
Lithgow - Mudgee	25-29		0	27
Lithgow - Mudgee	25-29	Employed (away from work)	0	71
Lithgow - Mudgee	25-29	Employed (full-time)		11
Lithgow - Mudgee	25-29	Employed (full-time)	0	1042
Lithgow - Mudgee	25-29	Employed (full-time)	1	3
Lithgow - Mudgee	25-29	Employed (part-time)		4
Lithgow - Mudgee	25-29	Employed (part-time)	0	353
Lithgow - Mudgee	25-29	Employed (part-time)	1	9
Lithgow - Mudgee	30-34		0	32
Lithgow - Mudgee	30-34	Employed (away from work)		3
Lithgow - Mudgee	30-34	Employed (away from work)	0	87
Lithgow - Mudgee	30-34	Employed (full-time)		15
Lithgow - Mudgee	30-34	Employed (full-time)	0	1033
Lithgow - Mudgee	30-34	Employed (part-time)		6
Lithgow - Mudgee	30-34	Employed (part-time)	0	479
Lithgow - Mudgee	30-34	Employed (part-time)	1	7
Lithgow - Mudgee	35-39			7
Lithgow - Mudgee	35-39		0	30
Lithgow - Mudgee	35-39	Employed (away from work)		4
Lithgow - Mudgee	35-39	Employed (away from work)	0	62
Lithgow - Mudgee	35-39	Employed (full-time)		19
Lithgow - Mudgee	35-39	Employed (full-time)	0	997
Lithgow - Mudgee	35-39	Employed (full-time)	1	3
Lithgow - Mudgee	35-39	Employed (part-time)		6
Lithgow - Mudgee	35-39	Employed (part-time)	0	451
Lithgow - Mudgee	35-39	Employed (part-time)	1	7
Lithgow - Mudgee	40-44			3
Lithgow - Mudgee	40-44		0	29
Lithgow - Mudgee	40-44	Employed (away from work)		3
Lithgow - Mudgee	40-44	Employed (away from work)	0	52
Lithgow - Mudgee	40-44	Employed (full-time)		26
Lithgow - Mudgee	40-44	Employed (full-time)	0	1221
Lithgow - Mudgee	40-44	Employed (full-time)	1	3
Lithgow - Mudgee	40-44	Employed (part-time)		14
Lithgow - Mudgee	40-44	Employed (part-time)	0	543
Lithgow - Mudgee	40-44	Employed (part-time)	1	10
Lithgow - Mudgee	45-49		0	29
Lithgow - Mudgee	45-49	Employed (away from work)		3
Lithgow - Mudgee	45-49	Employed (away from work)	0	53
Lithgow - Mudgee	45-49	Employed (full-time)		26
Lithgow - Mudgee	45-49	Employed (full-time)	0	1300
Lithgow - Mudgee	45-49	Employed (full-time)	1	3
Lithgow - Mudgee	45-49	Employed (part-time)		11
Lithgow - Mudgee	45-49	Employed (part-time)	0	616
Lithgow - Mudgee	45-49	Employed (part-time)	1	12
Lithgow - Mudgee	50-54		0	31
Lithgow - Mudgee	50-54	Employed (away from work)		3
Lithgow - Mudgee	50-54	Employed (away from work)	0	51
Lithgow - Mudgee	50-54	Employed (full-time)		22
Lithgow - Mudgee	50-54	Employed (full-time)	0	1330
Lithgow - Mudgee	50-54	Employed (full-time)	1	3
Lithgow - Mudgee	50-54	Employed (part-time)		14
Lithgow - Mudgee	50-54	Employed (part-time)	0	617
Lithgow - Mudgee	50-54	Employed (part-time)	1	8
Lithgow - Mudgee	55-59		0	29
Lithgow - Mudgee	55-59	Employed (away from work)	0	74
Lithgow - Mudgee	55-59	Employed (away from work)	1	4
Lithgow - Mudgee	55-59	Employed (full-time)		14
Lithgow - Mudgee	55-59	Employed (full-time)	0	1233
Lithgow - Mudgee	55-59	Employed (full-time)	1	6
Lithgow - Mudgee	55-59	Employed (part-time)		12
Lithgow - Mudgee	55-59	Employed (part-time)	0	605
Lithgow - Mudgee	55-59	Employed (part-time)	1	12
Lithgow - Mudgee	60-64		0	14
Lithgow - Mudgee	60-64	Employed (away from work)	0	60
Lithgow - Mudgee	60-64	Employed (full-time)		9
Lithgow - Mudgee	60-64	Employed (full-time)	0	647
Lithgow - Mudgee	60-64	Employed (full-time)	1	3
Lithgow - Mudgee	60-64	Employed (part-time)		11
Lithgow - Mudgee	60-64	Employed (part-time)	0	447
Lithgow - Mudgee	60-64	Employed (part-time)	1	5
Lithgow - Mudgee	65-69		0	10
Lithgow - Mudgee	65-69	Employed (away from work)		7
Lithgow - Mudgee	65-69	Employed (away from work)	0	30
Lithgow - Mudgee	65-69	Employed (full-time)		4
Lithgow - Mudgee	65-69	Employed (full-time)	0	267
Lithgow - Mudgee	65-69	Employed (part-time)		3
Lithgow - Mudgee	65-69	Employed (part-time)	0	281
Lithgow - Mudgee	65-69	Employed (part-time)	1	3
Lithgow - Mudgee	70-74		0	10
Lithgow - Mudgee	70-74	Employed (away from work)		3
Lithgow - Mudgee	70-74	Employed (away from work)	0	10
Lithgow - Mudgee	70-74	Employed (full-time)		3
Lithgow - Mudgee	70-74	Employed (full-time)	0	122
Lithgow - Mudgee	70-74	Employed (full-time)	1	4
Lithgow - Mudgee	70-74	Employed (part-time)		6
Lithgow - Mudgee	70-74	Employed (part-time)	0	163
Lithgow - Mudgee	70-74	Employed (part-time)	1	4
