SA3_NAME16	Age	LabourForceStatus	workers
Bourke - Cobar - Coonamble	15-19	Employed (full-time)	127
Bourke - Cobar - Coonamble	15-19	Employed (part-time)	148
Bourke - Cobar - Coonamble	20-24		21
Bourke - Cobar - Coonamble	20-24	Employed (away from work)	25
Bourke - Cobar - Coonamble	20-24	Employed (full-time)	479
Bourke - Cobar - Coonamble	20-24	Employed (part-time)	178
Bourke - Cobar - Coonamble	25-29		23
Bourke - Cobar - Coonamble	25-29	Employed (away from work)	35
Bourke - Cobar - Coonamble	25-29	Employed (full-time)	770
Bourke - Cobar - Coonamble	25-29	Employed (part-time)	210
Bourke - Cobar - Coonamble	30-34		28
Bourke - Cobar - Coonamble	30-34	Employed (away from work)	56
Bourke - Cobar - Coonamble	30-34	Employed (full-time)	693
Bourke - Cobar - Coonamble	30-34	Employed (part-time)	216
Bourke - Cobar - Coonamble	35-39		27
Bourke - Cobar - Coonamble	35-39	Employed (away from work)	32
Bourke - Cobar - Coonamble	35-39	Employed (full-time)	579
Bourke - Cobar - Coonamble	35-39	Employed (part-time)	212
Bourke - Cobar - Coonamble	40-44		36
Bourke - Cobar - Coonamble	40-44	Employed (away from work)	28
Bourke - Cobar - Coonamble	40-44	Employed (full-time)	665
Bourke - Cobar - Coonamble	40-44	Employed (part-time)	198
Bourke - Cobar - Coonamble	45-49		29
Bourke - Cobar - Coonamble	45-49	Employed (away from work)	21
Bourke - Cobar - Coonamble	45-49	Employed (full-time)	755
Bourke - Cobar - Coonamble	45-49	Employed (part-time)	247
Bourke - Cobar - Coonamble	50-54		20
Bourke - Cobar - Coonamble	50-54	Employed (away from work)	35
Bourke - Cobar - Coonamble	50-54	Employed (full-time)	834
Bourke - Cobar - Coonamble	50-54	Employed (part-time)	232
Bourke - Cobar - Coonamble	55-59		26
Bourke - Cobar - Coonamble	55-59	Employed (away from work)	52
Bourke - Cobar - Coonamble	55-59	Employed (full-time)	749
Bourke - Cobar - Coonamble	55-59	Employed (part-time)	231
Bourke - Cobar - Coonamble	60-64		23
Bourke - Cobar - Coonamble	60-64	Employed (away from work)	31
Bourke - Cobar - Coonamble	60-64	Employed (full-time)	511
Bourke - Cobar - Coonamble	60-64	Employed (part-time)	195
Bourke - Cobar - Coonamble	65-69		13
Bourke - Cobar - Coonamble	65-69	Employed (away from work)	21
Bourke - Cobar - Coonamble	65-69	Employed (full-time)	250
Bourke - Cobar - Coonamble	65-69	Employed (part-time)	136
Bourke - Cobar - Coonamble	70-74		11
Bourke - Cobar - Coonamble	70-74	Employed (away from work)	3
Bourke - Cobar - Coonamble	70-74	Employed (full-time)	110
Bourke - Cobar - Coonamble	70-74	Employed (part-time)	82
Bourke - Cobar - Coonamble	75+		13
Bourke - Cobar - Coonamble	75+	Employed (away from work)	12
Bourke - Cobar - Coonamble	75+	Employed (full-time)	98
Bourke - Cobar - Coonamble	75+	Employed (part-time)	69
Broken Hill and Far West	15-19		15
Broken Hill and Far West	15-19	Employed (away from work)	24
Broken Hill and Far West	15-19	Employed (full-time)	105
Broken Hill and Far West	15-19	Employed (part-time)	256
Broken Hill and Far West	20-24		16
Broken Hill and Far West	20-24	Employed (away from work)	25
Broken Hill and Far West	20-24	Employed (full-time)	409
Broken Hill and Far West	20-24	Employed (part-time)	209
Broken Hill and Far West	25-29		19
Broken Hill and Far West	25-29	Employed (away from work)	49
Broken Hill and Far West	25-29	Employed (full-time)	587
Broken Hill and Far West	25-29	Employed (part-time)	205
Broken Hill and Far West	30-34		23
Broken Hill and Far West	30-34	Employed (away from work)	33
Broken Hill and Far West	30-34	Employed (full-time)	500
Broken Hill and Far West	30-34	Employed (part-time)	197
Broken Hill and Far West	35-39		12
Broken Hill and Far West	35-39	Employed (away from work)	28
Broken Hill and Far West	35-39	Employed (full-time)	462
Broken Hill and Far West	35-39	Employed (part-time)	179
Broken Hill and Far West	40-44		19
Broken Hill and Far West	40-44	Employed (away from work)	22
Broken Hill and Far West	40-44	Employed (full-time)	500
Broken Hill and Far West	40-44	Employed (part-time)	202
Broken Hill and Far West	45-49		20
Broken Hill and Far West	45-49	Employed (away from work)	24
Broken Hill and Far West	45-49	Employed (full-time)	547
Broken Hill and Far West	45-49	Employed (part-time)	224
Broken Hill and Far West	50-54		16
Broken Hill and Far West	50-54	Employed (away from work)	37
Broken Hill and Far West	50-54	Employed (full-time)	639
Broken Hill and Far West	50-54	Employed (part-time)	217
Broken Hill and Far West	55-59		18
Broken Hill and Far West	55-59	Employed (away from work)	49
Broken Hill and Far West	55-59	Employed (full-time)	649
Broken Hill and Far West	55-59	Employed (part-time)	251
Broken Hill and Far West	60-64		28
Broken Hill and Far West	60-64	Employed (away from work)	30
Broken Hill and Far West	60-64	Employed (full-time)	418
Broken Hill and Far West	60-64	Employed (part-time)	171
Broken Hill and Far West	65-69		3
Broken Hill and Far West	65-69	Employed (away from work)	18
Broken Hill and Far West	65-69	Employed (full-time)	133
Broken Hill and Far West	65-69	Employed (part-time)	110
Broken Hill and Far West	70-74		5
Broken Hill and Far West	70-74	Employed (away from work)	4
Broken Hill and Far West	70-74	Employed (full-time)	48
Broken Hill and Far West	70-74	Employed (part-time)	40
Broken Hill and Far West	75+		16
Broken Hill and Far West	75+	Employed (away from work)	7
Broken Hill and Far West	75+	Employed (full-time)	25
Broken Hill and Far West	75+	Employed (part-time)	23
Dubbo	15-19		49
Dubbo	15-19	Employed (away from work)	62
Dubbo	15-19	Employed (full-time)	465
Dubbo	15-19	Employed (part-time)	1034
Dubbo	20-24		70
Dubbo	20-24	Employed (away from work)	80
Dubbo	20-24	Employed (full-time)	1568
Dubbo	20-24	Employed (part-time)	666
Dubbo	25-29		64
Dubbo	25-29	Employed (away from work)	116
Dubbo	25-29	Employed (full-time)	2058
Dubbo	25-29	Employed (part-time)	620
Dubbo	30-34		48
Dubbo	30-34	Employed (away from work)	169
Dubbo	30-34	Employed (full-time)	1797
Dubbo	30-34	Employed (part-time)	797
Dubbo	35-39		46
Dubbo	35-39	Employed (away from work)	78
Dubbo	35-39	Employed (full-time)	1732
Dubbo	35-39	Employed (part-time)	761
Dubbo	40-44		49
Dubbo	40-44	Employed (away from work)	57
Dubbo	40-44	Employed (full-time)	2002
Dubbo	40-44	Employed (part-time)	713
Dubbo	45-49		54
Dubbo	45-49	Employed (away from work)	55
Dubbo	45-49	Employed (full-time)	2179
Dubbo	45-49	Employed (part-time)	736
Dubbo	50-54		57
Dubbo	50-54	Employed (away from work)	79
Dubbo	50-54	Employed (full-time)	2255
Dubbo	50-54	Employed (part-time)	744
Dubbo	55-59		49
Dubbo	55-59	Employed (away from work)	104
Dubbo	55-59	Employed (full-time)	2076
Dubbo	55-59	Employed (part-time)	788
Dubbo	60-64		31
Dubbo	60-64	Employed (away from work)	110
Dubbo	60-64	Employed (full-time)	1299
Dubbo	60-64	Employed (part-time)	691
Dubbo	65-69		33
Dubbo	65-69	Employed (away from work)	57
Dubbo	65-69	Employed (full-time)	607
Dubbo	65-69	Employed (part-time)	407
Dubbo	70-74		18
Dubbo	70-74	Employed (away from work)	20
Dubbo	70-74	Employed (full-time)	235
Dubbo	70-74	Employed (part-time)	214
Dubbo	75+		32
Dubbo	75+	Employed (away from work)	19
Dubbo	75+	Employed (full-time)	179
Dubbo	75+	Employed (part-time)	182
Lower Hunter	15-19		57
Lower Hunter	15-19	Employed (away from work)	78
Lower Hunter	15-19	Employed (full-time)	592
Lower Hunter	15-19	Employed (part-time)	1427
Lower Hunter	20-24		74
Lower Hunter	20-24	Employed (away from work)	118
Lower Hunter	20-24	Employed (full-time)	1670
Lower Hunter	20-24	Employed (part-time)	1052
Lower Hunter	25-29		65
Lower Hunter	25-29	Employed (away from work)	140
Lower Hunter	25-29	Employed (full-time)	2233
Lower Hunter	25-29	Employed (part-time)	804
Lower Hunter	30-34		59
Lower Hunter	30-34	Employed (away from work)	177
Lower Hunter	30-34	Employed (full-time)	2437
Lower Hunter	30-34	Employed (part-time)	943
Lower Hunter	35-39		69
Lower Hunter	35-39	Employed (away from work)	118
Lower Hunter	35-39	Employed (full-time)	2313
Lower Hunter	35-39	Employed (part-time)	951
Lower Hunter	40-44		66
Lower Hunter	40-44	Employed (away from work)	106
Lower Hunter	40-44	Employed (full-time)	2479
Lower Hunter	40-44	Employed (part-time)	1077
Lower Hunter	45-49		71
Lower Hunter	45-49	Employed (away from work)	101
Lower Hunter	45-49	Employed (full-time)	2477
Lower Hunter	45-49	Employed (part-time)	1025
Lower Hunter	50-54		58
Lower Hunter	50-54	Employed (away from work)	127
Lower Hunter	50-54	Employed (full-time)	2257
Lower Hunter	50-54	Employed (part-time)	966
Lower Hunter	55-59		51
Lower Hunter	55-59	Employed (away from work)	137
Lower Hunter	55-59	Employed (full-time)	1970
Lower Hunter	55-59	Employed (part-time)	930
Lower Hunter	60-64		30
Lower Hunter	60-64	Employed (away from work)	84
Lower Hunter	60-64	Employed (full-time)	1042
Lower Hunter	60-64	Employed (part-time)	728
Lower Hunter	65-69		13
Lower Hunter	65-69	Employed (away from work)	42
Lower Hunter	65-69	Employed (full-time)	370
Lower Hunter	65-69	Employed (part-time)	412
Lower Hunter	70-74		6
Lower Hunter	70-74	Employed (away from work)	11
Lower Hunter	70-74	Employed (full-time)	121
Lower Hunter	70-74	Employed (part-time)	178
Lower Hunter	75+		20
Lower Hunter	75+	Employed (away from work)	8
Lower Hunter	75+	Employed (full-time)	80
Lower Hunter	75+	Employed (part-time)	107
Maitland	15-19		44
Maitland	15-19	Employed (away from work)	59
Maitland	15-19	Employed (full-time)	400
Maitland	15-19	Employed (part-time)	1487
Maitland	20-24		52
Maitland	20-24	Employed (away from work)	70
Maitland	20-24	Employed (full-time)	1459
Maitland	20-24	Employed (part-time)	1101
Maitland	25-29		47
Maitland	25-29	Employed (away from work)	117
Maitland	25-29	Employed (full-time)	1870
Maitland	25-29	Employed (part-time)	832
Maitland	30-34		48
Maitland	30-34	Employed (away from work)	155
Maitland	30-34	Employed (full-time)	1698
Maitland	30-34	Employed (part-time)	881
Maitland	35-39		49
Maitland	35-39	Employed (away from work)	82
Maitland	35-39	Employed (full-time)	1635
Maitland	35-39	Employed (part-time)	935
Maitland	40-44		42
Maitland	40-44	Employed (away from work)	87
Maitland	40-44	Employed (full-time)	1827
Maitland	40-44	Employed (part-time)	987
Maitland	45-49		61
Maitland	45-49	Employed (away from work)	64
Maitland	45-49	Employed (full-time)	1916
Maitland	45-49	Employed (part-time)	915
Maitland	50-54		35
Maitland	50-54	Employed (away from work)	63
Maitland	50-54	Employed (full-time)	1777
Maitland	50-54	Employed (part-time)	854
Maitland	55-59		21
Maitland	55-59	Employed (away from work)	98
Maitland	55-59	Employed (full-time)	1498
Maitland	55-59	Employed (part-time)	809
Maitland	60-64		19
Maitland	60-64	Employed (away from work)	63
Maitland	60-64	Employed (full-time)	737
Maitland	60-64	Employed (part-time)	629
Maitland	65-69		11
Maitland	65-69	Employed (away from work)	31
Maitland	65-69	Employed (full-time)	255
Maitland	65-69	Employed (part-time)	318
Maitland	70-74		9
Maitland	70-74	Employed (away from work)	7
Maitland	70-74	Employed (full-time)	64
Maitland	70-74	Employed (part-time)	124
Maitland	75+		14
Maitland	75+	Employed (away from work)	3
Maitland	75+	Employed (full-time)	29
Maitland	75+	Employed (part-time)	54
Port Stephens	15-19		38
Port Stephens	15-19	Employed (away from work)	78
Port Stephens	15-19	Employed (full-time)	345
Port Stephens	15-19	Employed (part-time)	1269
Port Stephens	20-24		65
Port Stephens	20-24	Employed (away from work)	75
Port Stephens	20-24	Employed (full-time)	1389
Port Stephens	20-24	Employed (part-time)	883
Port Stephens	25-29		48
Port Stephens	25-29	Employed (away from work)	111
Port Stephens	25-29	Employed (full-time)	1965
Port Stephens	25-29	Employed (part-time)	584
Port Stephens	30-34		35
Port Stephens	30-34	Employed (away from work)	123
Port Stephens	30-34	Employed (full-time)	1839
Port Stephens	30-34	Employed (part-time)	665
Port Stephens	35-39		48
Port Stephens	35-39	Employed (away from work)	69
Port Stephens	35-39	Employed (full-time)	1752
Port Stephens	35-39	Employed (part-time)	720
Port Stephens	40-44		50
Port Stephens	40-44	Employed (away from work)	84
Port Stephens	40-44	Employed (full-time)	2026
Port Stephens	40-44	Employed (part-time)	847
Port Stephens	45-49		44
Port Stephens	45-49	Employed (away from work)	82
Port Stephens	45-49	Employed (full-time)	2116
Port Stephens	45-49	Employed (part-time)	808
Port Stephens	50-54		39
Port Stephens	50-54	Employed (away from work)	90
Port Stephens	50-54	Employed (full-time)	2037
Port Stephens	50-54	Employed (part-time)	848
Port Stephens	55-59		36
Port Stephens	55-59	Employed (away from work)	109
Port Stephens	55-59	Employed (full-time)	1655
Port Stephens	55-59	Employed (part-time)	832
Port Stephens	60-64		32
Port Stephens	60-64	Employed (away from work)	60
Port Stephens	60-64	Employed (full-time)	918
Port Stephens	60-64	Employed (part-time)	669
Port Stephens	65-69		14
Port Stephens	65-69	Employed (away from work)	32
Port Stephens	65-69	Employed (full-time)	282
Port Stephens	65-69	Employed (part-time)	366
Port Stephens	70-74		14
Port Stephens	70-74	Employed (away from work)	17
Port Stephens	70-74	Employed (full-time)	75
Port Stephens	70-74	Employed (part-time)	167
Port Stephens	75+		10
Port Stephens	75+	Employed (away from work)	5
Port Stephens	75+	Employed (full-time)	42
Port Stephens	75+	Employed (part-time)	93
Upper Hunter	15-19		25
Upper Hunter	15-19	Employed (away from work)	47
Upper Hunter	15-19	Employed (full-time)	234
Upper Hunter	15-19	Employed (part-time)	457
Upper Hunter	20-24		33
Upper Hunter	20-24	Employed (away from work)	37
Upper Hunter	20-24	Employed (full-time)	774
Upper Hunter	20-24	Employed (part-time)	336
Upper Hunter	25-29		25
Upper Hunter	25-29	Employed (away from work)	68
Upper Hunter	25-29	Employed (full-time)	1088
Upper Hunter	25-29	Employed (part-time)	338
Upper Hunter	30-34		27
Upper Hunter	30-34	Employed (away from work)	78
Upper Hunter	30-34	Employed (full-time)	1127
Upper Hunter	30-34	Employed (part-time)	392
Upper Hunter	35-39		29
Upper Hunter	35-39	Employed (away from work)	46
Upper Hunter	35-39	Employed (full-time)	1045
Upper Hunter	35-39	Employed (part-time)	384
Upper Hunter	40-44		31
Upper Hunter	40-44	Employed (away from work)	48
Upper Hunter	40-44	Employed (full-time)	1173
Upper Hunter	40-44	Employed (part-time)	400
Upper Hunter	45-49		27
Upper Hunter	45-49	Employed (away from work)	64
Upper Hunter	45-49	Employed (full-time)	1153
Upper Hunter	45-49	Employed (part-time)	385
Upper Hunter	50-54		35
Upper Hunter	50-54	Employed (away from work)	58
Upper Hunter	50-54	Employed (full-time)	1152
Upper Hunter	50-54	Employed (part-time)	403
Upper Hunter	55-59		22
Upper Hunter	55-59	Employed (away from work)	64
Upper Hunter	55-59	Employed (full-time)	939
Upper Hunter	55-59	Employed (part-time)	366
Upper Hunter	60-64		20
Upper Hunter	60-64	Employed (away from work)	46
Upper Hunter	60-64	Employed (full-time)	550
Upper Hunter	60-64	Employed (part-time)	294
Upper Hunter	65-69		11
Upper Hunter	65-69	Employed (away from work)	15
Upper Hunter	65-69	Employed (full-time)	195
Upper Hunter	65-69	Employed (part-time)	170
Upper Hunter	70-74		10
Upper Hunter	70-74	Employed (away from work)	7
Upper Hunter	70-74	Employed (full-time)	85
Upper Hunter	70-74	Employed (part-time)	82
Upper Hunter	75+		15
Upper Hunter	75+	Employed (away from work)	9
Upper Hunter	75+	Employed (full-time)	63
Upper Hunter	75+	Employed (part-time)	71
Dapto - Port Kembla	15-19		44
Dapto - Port Kembla	15-19	Employed (away from work)	53
Dapto - Port Kembla	15-19	Employed (full-time)	344
Dapto - Port Kembla	15-19	Employed (part-time)	999
Dapto - Port Kembla	20-24		68
Dapto - Port Kembla	20-24	Employed (away from work)	60
Dapto - Port Kembla	20-24	Employed (full-time)	1365
Dapto - Port Kembla	20-24	Employed (part-time)	989
Dapto - Port Kembla	25-29		47
Dapto - Port Kembla	25-29	Employed (away from work)	94
Dapto - Port Kembla	25-29	Employed (full-time)	1663
Dapto - Port Kembla	25-29	Employed (part-time)	661
Dapto - Port Kembla	30-34		55
Dapto - Port Kembla	30-34	Employed (away from work)	107
Dapto - Port Kembla	30-34	Employed (full-time)	1736
Dapto - Port Kembla	30-34	Employed (part-time)	705
Dapto - Port Kembla	35-39		33
Dapto - Port Kembla	35-39	Employed (away from work)	76
Dapto - Port Kembla	35-39	Employed (full-time)	1797
Dapto - Port Kembla	35-39	Employed (part-time)	755
Dapto - Port Kembla	40-44		41
Dapto - Port Kembla	40-44	Employed (away from work)	65
Dapto - Port Kembla	40-44	Employed (full-time)	2242
Dapto - Port Kembla	40-44	Employed (part-time)	912
Dapto - Port Kembla	45-49		50
Dapto - Port Kembla	45-49	Employed (away from work)	70
Dapto - Port Kembla	45-49	Employed (full-time)	2384
Dapto - Port Kembla	45-49	Employed (part-time)	806
Dapto - Port Kembla	50-54		44
Dapto - Port Kembla	50-54	Employed (away from work)	130
Dapto - Port Kembla	50-54	Employed (full-time)	2546
Dapto - Port Kembla	50-54	Employed (part-time)	881
Dapto - Port Kembla	55-59		37
Dapto - Port Kembla	55-59	Employed (away from work)	138
Dapto - Port Kembla	55-59	Employed (full-time)	2173
Dapto - Port Kembla	55-59	Employed (part-time)	771
Dapto - Port Kembla	60-64		23
Dapto - Port Kembla	60-64	Employed (away from work)	98
Dapto - Port Kembla	60-64	Employed (full-time)	975
Dapto - Port Kembla	60-64	Employed (part-time)	597
Dapto - Port Kembla	65-69		12
Dapto - Port Kembla	65-69	Employed (away from work)	29
Dapto - Port Kembla	65-69	Employed (full-time)	280
Dapto - Port Kembla	65-69	Employed (part-time)	297
Dapto - Port Kembla	70-74		6
Dapto - Port Kembla	70-74	Employed (away from work)	9
Dapto - Port Kembla	70-74	Employed (full-time)	52
Dapto - Port Kembla	70-74	Employed (part-time)	100
Dapto - Port Kembla	75+		19
Dapto - Port Kembla	75+	Employed (away from work)	8
Dapto - Port Kembla	75+	Employed (full-time)	23
Dapto - Port Kembla	75+	Employed (part-time)	37
Illawarra Catchment Reserve	20-24	Employed (full-time)	3
Illawarra Catchment Reserve	20-24	Employed (part-time)	5
Illawarra Catchment Reserve	25-29	Employed (full-time)	8
Illawarra Catchment Reserve	30-34	Employed (full-time)	9
Illawarra Catchment Reserve	30-34	Employed (part-time)	3
Illawarra Catchment Reserve	35-39	Employed (full-time)	10
Illawarra Catchment Reserve	40-44	Employed (full-time)	3
Illawarra Catchment Reserve	45-49	Employed (full-time)	6
Illawarra Catchment Reserve	50-54	Employed (full-time)	3
Illawarra Catchment Reserve	55-59	Employed (full-time)	3
Illawarra Catchment Reserve	60-64	Employed (full-time)	3
Kiama - Shellharbour	15-19		34
