SA3_NAME16	Age	EmploymentStatus	Sex	workers
Young - Yass	50-54		F	9
Young - Yass	50-54		M	17
Young - Yass	50-54	Contributing family workers	F	31
Young - Yass	50-54	Contributing family workers	M	36
Young - Yass	50-54	Employee	F	482
Young - Yass	50-54	Employee	M	393
Young - Yass	50-54	Owner managers of incorporated enterprises	F	38
Young - Yass	50-54	Owner managers of incorporated enterprises	M	88
Young - Yass	50-54	Owner managers of unincorporated enterprises	F	69
Young - Yass	50-54	Owner managers of unincorporated enterprises	M	133
Young - Yass	55-59		F	12
Young - Yass	55-59		M	7
Young - Yass	55-59	Contributing family workers	F	34
Young - Yass	55-59	Contributing family workers	M	45
Young - Yass	55-59	Employee	F	450
Young - Yass	55-59	Employee	M	343
Young - Yass	55-59	Owner managers of incorporated enterprises	F	38
Young - Yass	55-59	Owner managers of incorporated enterprises	M	75
Young - Yass	55-59	Owner managers of unincorporated enterprises	F	69
Young - Yass	55-59	Owner managers of unincorporated enterprises	M	129
Young - Yass	60-64		F	4
Young - Yass	60-64		M	8
Young - Yass	60-64	Contributing family workers	F	53
Young - Yass	60-64	Contributing family workers	M	50
Young - Yass	60-64	Employee	F	255
Young - Yass	60-64	Employee	M	254
Young - Yass	60-64	Owner managers of incorporated enterprises	F	34
Young - Yass	60-64	Owner managers of incorporated enterprises	M	66
Young - Yass	60-64	Owner managers of unincorporated enterprises	F	67
Young - Yass	60-64	Owner managers of unincorporated enterprises	M	141
Young - Yass	65-69		F	3
Young - Yass	65-69		M	16
Young - Yass	65-69	Contributing family workers	F	51
Young - Yass	65-69	Contributing family workers	M	60
Young - Yass	65-69	Employee	F	116
Young - Yass	65-69	Employee	M	127
Young - Yass	65-69	Owner managers of incorporated enterprises	F	14
Young - Yass	65-69	Owner managers of incorporated enterprises	M	67
Young - Yass	65-69	Owner managers of unincorporated enterprises	F	59
Young - Yass	65-69	Owner managers of unincorporated enterprises	M	100
Young - Yass	70-74		F	4
Young - Yass	70-74		M	8
Young - Yass	70-74	Contributing family workers	F	43
Young - Yass	70-74	Contributing family workers	M	58
Young - Yass	70-74	Employee	F	27
Young - Yass	70-74	Employee	M	27
Young - Yass	70-74	Owner managers of incorporated enterprises	F	5
Young - Yass	70-74	Owner managers of incorporated enterprises	M	15
Young - Yass	70-74	Owner managers of unincorporated enterprises	F	42
Young - Yass	70-74	Owner managers of unincorporated enterprises	M	73
Young - Yass	75+		F	10
Young - Yass	75+		M	11
Young - Yass	75+	Contributing family workers	F	43
Young - Yass	75+	Contributing family workers	M	67
Young - Yass	75+	Employee	F	7
Young - Yass	75+	Employee	M	20
Young - Yass	75+	Owner managers of incorporated enterprises	F	3
Young - Yass	75+	Owner managers of incorporated enterprises	M	16
Young - Yass	75+	Owner managers of unincorporated enterprises	F	23
Young - Yass	75+	Owner managers of unincorporated enterprises	M	65
Gosford	15-19		F	31
Gosford	15-19		M	24
Gosford	15-19	Contributing family workers	F	9
Gosford	15-19	Contributing family workers	M	4
Gosford	15-19	Employee	F	2291
Gosford	15-19	Employee	M	1703
Gosford	15-19	Owner managers of incorporated enterprises	F	8
Gosford	15-19	Owner managers of incorporated enterprises	M	3
Gosford	15-19	Owner managers of unincorporated enterprises	F	13
Gosford	15-19	Owner managers of unincorporated enterprises	M	15
Gosford	20-24		F	17
Gosford	20-24		M	22
Gosford	20-24	Contributing family workers	F	11
Gosford	20-24	Contributing family workers	M	4
Gosford	20-24	Employee	F	2658
Gosford	20-24	Employee	M	2488
Gosford	20-24	Owner managers of incorporated enterprises	F	9
Gosford	20-24	Owner managers of incorporated enterprises	M	19
Gosford	20-24	Owner managers of unincorporated enterprises	F	49
Gosford	20-24	Owner managers of unincorporated enterprises	M	81
Gosford	25-29		F	19
Gosford	25-29		M	28
Gosford	25-29	Contributing family workers	F	17
Gosford	25-29	Contributing family workers	M	12
Gosford	25-29	Employee	F	2521
Gosford	25-29	Employee	M	2186
Gosford	25-29	Owner managers of incorporated enterprises	F	29
Gosford	25-29	Owner managers of incorporated enterprises	M	99
Gosford	25-29	Owner managers of unincorporated enterprises	F	110
Gosford	25-29	Owner managers of unincorporated enterprises	M	179
Gosford	30-34		F	19
Gosford	30-34		M	23
Gosford	30-34	Contributing family workers	F	27
Gosford	30-34	Contributing family workers	M	18
Gosford	30-34	Employee	F	2434
Gosford	30-34	Employee	M	2108
Gosford	30-34	Owner managers of incorporated enterprises	F	99
Gosford	30-34	Owner managers of incorporated enterprises	M	186
Gosford	30-34	Owner managers of unincorporated enterprises	F	203
Gosford	30-34	Owner managers of unincorporated enterprises	M	222
Gosford	35-39		F	21
Gosford	35-39		M	26
Gosford	35-39	Contributing family workers	F	59
Gosford	35-39	Contributing family workers	M	23
Gosford	35-39	Employee	F	2485
Gosford	35-39	Employee	M	1904
Gosford	35-39	Owner managers of incorporated enterprises	F	149
Gosford	35-39	Owner managers of incorporated enterprises	M	303
Gosford	35-39	Owner managers of unincorporated enterprises	F	294
Gosford	35-39	Owner managers of unincorporated enterprises	M	267
Gosford	40-44		F	21
Gosford	40-44		M	37
Gosford	40-44	Contributing family workers	F	66
Gosford	40-44	Contributing family workers	M	29
Gosford	40-44	Employee	F	3037
Gosford	40-44	Employee	M	1928
Gosford	40-44	Owner managers of incorporated enterprises	F	226
Gosford	40-44	Owner managers of incorporated enterprises	M	369
Gosford	40-44	Owner managers of unincorporated enterprises	F	333
Gosford	40-44	Owner managers of unincorporated enterprises	M	345
Gosford	45-49		F	38
Gosford	45-49		M	32
Gosford	45-49	Contributing family workers	F	64
Gosford	45-49	Contributing family workers	M	42
Gosford	45-49	Employee	F	3335
Gosford	45-49	Employee	M	1964
Gosford	45-49	Owner managers of incorporated enterprises	F	260
Gosford	45-49	Owner managers of incorporated enterprises	M	417
Gosford	45-49	Owner managers of unincorporated enterprises	F	379
Gosford	45-49	Owner managers of unincorporated enterprises	M	393
Gosford	50-54		F	40
Gosford	50-54		M	36
Gosford	50-54	Contributing family workers	F	56
Gosford	50-54	Contributing family workers	M	43
Gosford	50-54	Employee	F	3246
Gosford	50-54	Employee	M	1990
Gosford	50-54	Owner managers of incorporated enterprises	F	216
Gosford	50-54	Owner managers of incorporated enterprises	M	461
Gosford	50-54	Owner managers of unincorporated enterprises	F	279
Gosford	50-54	Owner managers of unincorporated enterprises	M	385
Gosford	55-59		F	34
Gosford	55-59		M	26
Gosford	55-59	Contributing family workers	F	60
Gosford	55-59	Contributing family workers	M	51
Gosford	55-59	Employee	F	3078
Gosford	55-59	Employee	M	1867
Gosford	55-59	Owner managers of incorporated enterprises	F	191
Gosford	55-59	Owner managers of incorporated enterprises	M	370
Gosford	55-59	Owner managers of unincorporated enterprises	F	264
Gosford	55-59	Owner managers of unincorporated enterprises	M	437
Gosford	60-64		F	29
Gosford	60-64		M	23
Gosford	60-64	Contributing family workers	F	48
Gosford	60-64	Contributing family workers	M	44
Gosford	60-64	Employee	F	1826
Gosford	60-64	Employee	M	1207
Gosford	60-64	Owner managers of incorporated enterprises	F	117
Gosford	60-64	Owner managers of incorporated enterprises	M	309
Gosford	60-64	Owner managers of unincorporated enterprises	F	180
Gosford	60-64	Owner managers of unincorporated enterprises	M	305
Gosford	65-69		F	12
Gosford	65-69		M	19
Gosford	65-69	Contributing family workers	F	36
Gosford	65-69	Contributing family workers	M	30
Gosford	65-69	Employee	F	609
Gosford	65-69	Employee	M	480
Gosford	65-69	Owner managers of incorporated enterprises	F	86
Gosford	65-69	Owner managers of incorporated enterprises	M	187
Gosford	65-69	Owner managers of unincorporated enterprises	F	99
Gosford	65-69	Owner managers of unincorporated enterprises	M	211
Gosford	70-74		F	5
Gosford	70-74		M	10
Gosford	70-74	Contributing family workers	F	22
Gosford	70-74	Contributing family workers	M	32
Gosford	70-74	Employee	F	153
Gosford	70-74	Employee	M	142
Gosford	70-74	Owner managers of incorporated enterprises	F	32
Gosford	70-74	Owner managers of incorporated enterprises	M	89
Gosford	70-74	Owner managers of unincorporated enterprises	F	48
Gosford	70-74	Owner managers of unincorporated enterprises	M	101
Gosford	75+		F	11
Gosford	75+		M	7
Gosford	75+	Contributing family workers	F	10
Gosford	75+	Contributing family workers	M	29
Gosford	75+	Employee	F	37
Gosford	75+	Employee	M	60
Gosford	75+	Owner managers of incorporated enterprises	F	16
Gosford	75+	Owner managers of incorporated enterprises	M	40
Gosford	75+	Owner managers of unincorporated enterprises	F	20
Gosford	75+	Owner managers of unincorporated enterprises	M	50
Wyong	15-19		F	22
Wyong	15-19		M	15
Wyong	15-19	Contributing family workers	F	5
Wyong	15-19	Contributing family workers	M	10
Wyong	15-19	Employee	F	1975
Wyong	15-19	Employee	M	1545
Wyong	15-19	Owner managers of incorporated enterprises	M	3
Wyong	15-19	Owner managers of unincorporated enterprises	F	4
Wyong	15-19	Owner managers of unincorporated enterprises	M	11
Wyong	20-24		F	18
Wyong	20-24		M	27
Wyong	20-24	Contributing family workers	F	14
Wyong	20-24	Contributing family workers	M	17
Wyong	20-24	Employee	F	2236
Wyong	20-24	Employee	M	2032
Wyong	20-24	Owner managers of incorporated enterprises	M	30
Wyong	20-24	Owner managers of unincorporated enterprises	F	32
Wyong	20-24	Owner managers of unincorporated enterprises	M	67
Wyong	25-29		F	18
Wyong	25-29		M	13
Wyong	25-29	Contributing family workers	F	17
Wyong	25-29	Contributing family workers	M	14
Wyong	25-29	Employee	F	1983
Wyong	25-29	Employee	M	1782
Wyong	25-29	Owner managers of incorporated enterprises	F	28
Wyong	25-29	Owner managers of incorporated enterprises	M	74
Wyong	25-29	Owner managers of unincorporated enterprises	F	105
Wyong	25-29	Owner managers of unincorporated enterprises	M	146
Wyong	30-34		F	14
Wyong	30-34		M	19
Wyong	30-34	Contributing family workers	F	32
Wyong	30-34	Contributing family workers	M	18
Wyong	30-34	Employee	F	2010
Wyong	30-34	Employee	M	1743
Wyong	30-34	Owner managers of incorporated enterprises	F	90
Wyong	30-34	Owner managers of incorporated enterprises	M	197
Wyong	30-34	Owner managers of unincorporated enterprises	F	121
Wyong	30-34	Owner managers of unincorporated enterprises	M	167
Wyong	35-39		F	14
Wyong	35-39		M	29
Wyong	35-39	Contributing family workers	F	36
Wyong	35-39	Contributing family workers	M	20
Wyong	35-39	Employee	F	2018
Wyong	35-39	Employee	M	1575
Wyong	35-39	Owner managers of incorporated enterprises	F	131
Wyong	35-39	Owner managers of incorporated enterprises	M	196
Wyong	35-39	Owner managers of unincorporated enterprises	F	167
Wyong	35-39	Owner managers of unincorporated enterprises	M	216
Wyong	40-44		F	23
Wyong	40-44		M	24
Wyong	40-44	Contributing family workers	F	41
Wyong	40-44	Contributing family workers	M	21
Wyong	40-44	Employee	F	2380
Wyong	40-44	Employee	M	1710
Wyong	40-44	Owner managers of incorporated enterprises	F	144
Wyong	40-44	Owner managers of incorporated enterprises	M	292
Wyong	40-44	Owner managers of unincorporated enterprises	F	222
Wyong	40-44	Owner managers of unincorporated enterprises	M	242
Wyong	45-49		F	32
Wyong	45-49		M	26
Wyong	45-49	Contributing family workers	F	47
Wyong	45-49	Contributing family workers	M	24
Wyong	45-49	Employee	F	2480
Wyong	45-49	Employee	M	1706
Wyong	45-49	Owner managers of incorporated enterprises	F	168
Wyong	45-49	Owner managers of incorporated enterprises	M	306
Wyong	45-49	Owner managers of unincorporated enterprises	F	188
Wyong	45-49	Owner managers of unincorporated enterprises	M	268
Wyong	50-54		F	26
Wyong	50-54		M	35
Wyong	50-54	Contributing family workers	F	43
Wyong	50-54	Contributing family workers	M	26
Wyong	50-54	Employee	F	2448
Wyong	50-54	Employee	M	1724
Wyong	50-54	Owner managers of incorporated enterprises	F	138
Wyong	50-54	Owner managers of incorporated enterprises	M	280
Wyong	50-54	Owner managers of unincorporated enterprises	F	188
Wyong	50-54	Owner managers of unincorporated enterprises	M	286
Wyong	55-59		F	27
Wyong	55-59		M	27
Wyong	55-59	Contributing family workers	F	53
Wyong	55-59	Contributing family workers	M	35
Wyong	55-59	Employee	F	2111
Wyong	55-59	Employee	M	1537
Wyong	55-59	Owner managers of incorporated enterprises	F	120
Wyong	55-59	Owner managers of incorporated enterprises	M	257
Wyong	55-59	Owner managers of unincorporated enterprises	F	159
Wyong	55-59	Owner managers of unincorporated enterprises	M	271
Wyong	60-64		F	16
Wyong	60-64		M	15
Wyong	60-64	Contributing family workers	F	46
Wyong	60-64	Contributing family workers	M	22
Wyong	60-64	Employee	F	1255
Wyong	60-64	Employee	M	1020
Wyong	60-64	Owner managers of incorporated enterprises	F	77
Wyong	60-64	Owner managers of incorporated enterprises	M	193
Wyong	60-64	Owner managers of unincorporated enterprises	F	134
Wyong	60-64	Owner managers of unincorporated enterprises	M	246
Wyong	65-69		F	13
Wyong	65-69		M	9
Wyong	65-69	Contributing family workers	F	15
Wyong	65-69	Contributing family workers	M	27
Wyong	65-69	Employee	F	360
Wyong	65-69	Employee	M	365
Wyong	65-69	Owner managers of incorporated enterprises	F	53
Wyong	65-69	Owner managers of incorporated enterprises	M	129
Wyong	65-69	Owner managers of unincorporated enterprises	F	60
Wyong	65-69	Owner managers of unincorporated enterprises	M	135
Wyong	70-74		F	6
Wyong	70-74		M	8
Wyong	70-74	Contributing family workers	F	18
Wyong	70-74	Contributing family workers	M	24
Wyong	70-74	Employee	F	106
Wyong	70-74	Employee	M	98
Wyong	70-74	Owner managers of incorporated enterprises	F	30
Wyong	70-74	Owner managers of incorporated enterprises	M	60
Wyong	70-74	Owner managers of unincorporated enterprises	F	20
Wyong	70-74	Owner managers of unincorporated enterprises	M	40
Wyong	75+		F	4
Wyong	75+		M	8
Wyong	75+	Contributing family workers	F	7
Wyong	75+	Contributing family workers	M	12
Wyong	75+	Employee	F	21
Wyong	75+	Employee	M	38
Wyong	75+	Owner managers of incorporated enterprises	F	5
Wyong	75+	Owner managers of incorporated enterprises	M	24
Wyong	75+	Owner managers of unincorporated enterprises	F	6
Wyong	75+	Owner managers of unincorporated enterprises	M	29
Bathurst	15-19		F	11
Bathurst	15-19		M	9
Bathurst	15-19	Contributing family workers	F	5
Bathurst	15-19	Contributing family workers	M	15
Bathurst	15-19	Employee	F	686
Bathurst	15-19	Employee	M	530
Bathurst	15-19	Owner managers of unincorporated enterprises	M	4
Bathurst	20-24		F	12
Bathurst	20-24		M	8
Bathurst	20-24	Contributing family workers	F	9
Bathurst	20-24	Contributing family workers	M	4
Bathurst	20-24	Employee	F	960
Bathurst	20-24	Employee	M	941
Bathurst	20-24	Owner managers of incorporated enterprises	F	7
Bathurst	20-24	Owner managers of incorporated enterprises	M	6
Bathurst	20-24	Owner managers of unincorporated enterprises	F	18
Bathurst	20-24	Owner managers of unincorporated enterprises	M	27
Bathurst	25-29		F	7
Bathurst	25-29		M	17
Bathurst	25-29	Contributing family workers	F	7
Bathurst	25-29	Contributing family workers	M	4
Bathurst	25-29	Employee	F	864
Bathurst	25-29	Employee	M	914
Bathurst	25-29	Owner managers of incorporated enterprises	F	14
Bathurst	25-29	Owner managers of incorporated enterprises	M	31
Bathurst	25-29	Owner managers of unincorporated enterprises	F	19
Bathurst	25-29	Owner managers of unincorporated enterprises	M	61
Bathurst	30-34		F	5
Bathurst	30-34		M	9
Bathurst	30-34	Contributing family workers	F	13
Bathurst	30-34	Employee	F	803
Bathurst	30-34	Employee	M	784
Bathurst	30-34	Owner managers of incorporated enterprises	F	34
Bathurst	30-34	Owner managers of incorporated enterprises	M	85
Bathurst	30-34	Owner managers of unincorporated enterprises	F	36
Bathurst	30-34	Owner managers of unincorporated enterprises	M	64
Bathurst	35-39		F	6
Bathurst	35-39		M	8
Bathurst	35-39	Contributing family workers	F	14
Bathurst	35-39	Contributing family workers	M	11
Bathurst	35-39	Employee	F	766
Bathurst	35-39	Employee	M	714
Bathurst	35-39	Owner managers of incorporated enterprises	F	38
Bathurst	35-39	Owner managers of incorporated enterprises	M	75
Bathurst	35-39	Owner managers of unincorporated enterprises	F	79
Bathurst	35-39	Owner managers of unincorporated enterprises	M	83
Bathurst	40-44		F	11
Bathurst	40-44		M	16
Bathurst	40-44	Contributing family workers	F	20
Bathurst	40-44	Contributing family workers	M	22
Bathurst	40-44	Employee	F	945
Bathurst	40-44	Employee	M	749
Bathurst	40-44	Owner managers of incorporated enterprises	F	41
Bathurst	40-44	Owner managers of incorporated enterprises	M	89
Bathurst	40-44	Owner managers of unincorporated enterprises	F	67
Bathurst	40-44	Owner managers of unincorporated enterprises	M	92
Bathurst	45-49		F	8
Bathurst	45-49		M	10
Bathurst	45-49	Contributing family workers	F	13
Bathurst	45-49	Contributing family workers	M	11
Bathurst	45-49	Employee	F	957
Bathurst	45-49	Employee	M	797
Bathurst	45-49	Owner managers of incorporated enterprises	F	73
Bathurst	45-49	Owner managers of incorporated enterprises	M	93
