SA4_NAME16	Age	LabourForceStatus	Sex	workers
Hunter Valley exc Newcastle	60-64	Employed (away from work)	F	119
Hunter Valley exc Newcastle	60-64	Employed (away from work)	M	138
Hunter Valley exc Newcastle	60-64	Employed (full-time)	F	919
Hunter Valley exc Newcastle	60-64	Employed (full-time)	M	2331
Hunter Valley exc Newcastle	60-64	Employed (part-time)	F	1462
Hunter Valley exc Newcastle	60-64	Employed (part-time)	M	859
Hunter Valley exc Newcastle	65-69		F	18
Hunter Valley exc Newcastle	65-69		M	33
Hunter Valley exc Newcastle	65-69	Employed (away from work)	F	58
Hunter Valley exc Newcastle	65-69	Employed (away from work)	M	62
Hunter Valley exc Newcastle	65-69	Employed (full-time)	F	305
Hunter Valley exc Newcastle	65-69	Employed (full-time)	M	797
Hunter Valley exc Newcastle	65-69	Employed (part-time)	F	663
Hunter Valley exc Newcastle	65-69	Employed (part-time)	M	605
Hunter Valley exc Newcastle	70-74		F	17
Hunter Valley exc Newcastle	70-74		M	17
Hunter Valley exc Newcastle	70-74	Employed (away from work)	F	14
Hunter Valley exc Newcastle	70-74	Employed (away from work)	M	23
Hunter Valley exc Newcastle	70-74	Employed (full-time)	F	86
Hunter Valley exc Newcastle	70-74	Employed (full-time)	M	260
Hunter Valley exc Newcastle	70-74	Employed (part-time)	F	226
Hunter Valley exc Newcastle	70-74	Employed (part-time)	M	320
Hunter Valley exc Newcastle	75+		F	33
Hunter Valley exc Newcastle	75+		M	25
Hunter Valley exc Newcastle	75+	Employed (away from work)	F	5
Hunter Valley exc Newcastle	75+	Employed (away from work)	M	17
Hunter Valley exc Newcastle	75+	Employed (full-time)	F	51
Hunter Valley exc Newcastle	75+	Employed (full-time)	M	164
Hunter Valley exc Newcastle	75+	Employed (part-time)	F	114
Hunter Valley exc Newcastle	75+	Employed (part-time)	M	209
Illawarra	15-19		F	76
Illawarra	15-19		M	82
Illawarra	15-19	Employed (away from work)	F	135
Illawarra	15-19	Employed (away from work)	M	115
Illawarra	15-19	Employed (full-time)	F	433
Illawarra	15-19	Employed (full-time)	M	865
Illawarra	15-19	Employed (part-time)	F	2999
Illawarra	15-19	Employed (part-time)	M	1993
Illawarra	20-24		F	119
Illawarra	20-24		M	148
Illawarra	20-24	Employed (away from work)	F	175
Illawarra	20-24	Employed (away from work)	M	125
Illawarra	20-24	Employed (full-time)	F	2162
Illawarra	20-24	Employed (full-time)	M	2740
Illawarra	20-24	Employed (part-time)	F	3168
Illawarra	20-24	Employed (part-time)	M	2281
Illawarra	25-29		F	72
Illawarra	25-29		M	97
Illawarra	25-29	Employed (away from work)	F	298
Illawarra	25-29	Employed (away from work)	M	127
Illawarra	25-29	Employed (full-time)	F	2626
Illawarra	25-29	Employed (full-time)	M	3504
Illawarra	25-29	Employed (part-time)	F	1965
Illawarra	25-29	Employed (part-time)	M	1097
Illawarra	30-34		F	71
Illawarra	30-34		M	100
Illawarra	30-34	Employed (away from work)	F	410
Illawarra	30-34	Employed (away from work)	M	107
Illawarra	30-34	Employed (full-time)	F	2191
Illawarra	30-34	Employed (full-time)	M	4023
Illawarra	30-34	Employed (part-time)	F	2540
Illawarra	30-34	Employed (part-time)	M	723
Illawarra	35-39		F	46
Illawarra	35-39		M	74
Illawarra	35-39	Employed (away from work)	F	287
Illawarra	35-39	Employed (away from work)	M	111
Illawarra	35-39	Employed (full-time)	F	2039
Illawarra	35-39	Employed (full-time)	M	4086
Illawarra	35-39	Employed (part-time)	F	2948
Illawarra	35-39	Employed (part-time)	M	638
Illawarra	40-44		F	55
Illawarra	40-44		M	79
Illawarra	40-44	Employed (away from work)	F	184
Illawarra	40-44	Employed (away from work)	M	96
Illawarra	40-44	Employed (full-time)	F	2751
Illawarra	40-44	Employed (full-time)	M	4470
Illawarra	40-44	Employed (part-time)	F	3313
Illawarra	40-44	Employed (part-time)	M	675
Illawarra	45-49		F	74
Illawarra	45-49		M	90
Illawarra	45-49	Employed (away from work)	F	133
Illawarra	45-49	Employed (away from work)	M	142
Illawarra	45-49	Employed (full-time)	F	2978
Illawarra	45-49	Employed (full-time)	M	4469
Illawarra	45-49	Employed (part-time)	F	2972
Illawarra	45-49	Employed (part-time)	M	642
Illawarra	50-54		F	53
Illawarra	50-54		M	91
Illawarra	50-54	Employed (away from work)	F	183
Illawarra	50-54	Employed (away from work)	M	177
Illawarra	50-54	Employed (full-time)	F	2964
Illawarra	50-54	Employed (full-time)	M	4512
Illawarra	50-54	Employed (part-time)	F	2869
Illawarra	50-54	Employed (part-time)	M	804
Illawarra	55-59		F	57
Illawarra	55-59		M	57
Illawarra	55-59	Employed (away from work)	F	220
Illawarra	55-59	Employed (away from work)	M	192
Illawarra	55-59	Employed (full-time)	F	2398
Illawarra	55-59	Employed (full-time)	M	3859
Illawarra	55-59	Employed (part-time)	F	2475
Illawarra	55-59	Employed (part-time)	M	830
Illawarra	60-64		F	39
Illawarra	60-64		M	49
Illawarra	60-64	Employed (away from work)	F	186
Illawarra	60-64	Employed (away from work)	M	140
Illawarra	60-64	Employed (full-time)	F	1079
Illawarra	60-64	Employed (full-time)	M	1948
Illawarra	60-64	Employed (part-time)	F	1632
Illawarra	60-64	Employed (part-time)	M	900
Illawarra	65-69		F	19
Illawarra	65-69		M	36
Illawarra	65-69	Employed (away from work)	F	57
Illawarra	65-69	Employed (away from work)	M	53
Illawarra	65-69	Employed (full-time)	F	262
Illawarra	65-69	Employed (full-time)	M	614
Illawarra	65-69	Employed (part-time)	F	646
Illawarra	65-69	Employed (part-time)	M	583
Illawarra	70-74		F	8
Illawarra	70-74		M	23
Illawarra	70-74	Employed (away from work)	F	18
Illawarra	70-74	Employed (away from work)	M	20
Illawarra	70-74	Employed (full-time)	F	55
Illawarra	70-74	Employed (full-time)	M	163
Illawarra	70-74	Employed (part-time)	F	190
Illawarra	70-74	Employed (part-time)	M	251
Illawarra	75+		F	33
Illawarra	75+		M	22
Illawarra	75+	Employed (away from work)	F	9
Illawarra	75+	Employed (away from work)	M	15
Illawarra	75+	Employed (full-time)	F	18
Illawarra	75+	Employed (full-time)	M	77
Illawarra	75+	Employed (part-time)	F	64
Illawarra	75+	Employed (part-time)	M	133
Mid North Coast	15-19		F	75
Mid North Coast	15-19		M	87
Mid North Coast	15-19	Employed (away from work)	F	143
Mid North Coast	15-19	Employed (away from work)	M	110
Mid North Coast	15-19	Employed (full-time)	F	235
Mid North Coast	15-19	Employed (full-time)	M	553
Mid North Coast	15-19	Employed (part-time)	F	1868
Mid North Coast	15-19	Employed (part-time)	M	1305
Mid North Coast	20-24		F	65
Mid North Coast	20-24		M	90
Mid North Coast	20-24	Employed (away from work)	F	108
Mid North Coast	20-24	Employed (away from work)	M	101
Mid North Coast	20-24	Employed (full-time)	F	999
Mid North Coast	20-24	Employed (full-time)	M	1496
Mid North Coast	20-24	Employed (part-time)	F	1164
Mid North Coast	20-24	Employed (part-time)	M	736
Mid North Coast	25-29		F	37
Mid North Coast	25-29		M	69
Mid North Coast	25-29	Employed (away from work)	F	137
Mid North Coast	25-29	Employed (away from work)	M	79
Mid North Coast	25-29	Employed (full-time)	F	1186
Mid North Coast	25-29	Employed (full-time)	M	1889
Mid North Coast	25-29	Employed (part-time)	F	1175
Mid North Coast	25-29	Employed (part-time)	M	548
Mid North Coast	30-34		F	37
Mid North Coast	30-34		M	67
Mid North Coast	30-34	Employed (away from work)	F	201
Mid North Coast	30-34	Employed (away from work)	M	98
Mid North Coast	30-34	Employed (full-time)	F	1040
Mid North Coast	30-34	Employed (full-time)	M	2030
Mid North Coast	30-34	Employed (part-time)	F	1365
Mid North Coast	30-34	Employed (part-time)	M	524
Mid North Coast	35-39		F	56
Mid North Coast	35-39		M	69
Mid North Coast	35-39	Employed (away from work)	F	115
Mid North Coast	35-39	Employed (away from work)	M	84
Mid North Coast	35-39	Employed (full-time)	F	1174
Mid North Coast	35-39	Employed (full-time)	M	2159
Mid North Coast	35-39	Employed (part-time)	F	1673
Mid North Coast	35-39	Employed (part-time)	M	505
Mid North Coast	40-44		F	64
Mid North Coast	40-44		M	73
Mid North Coast	40-44	Employed (away from work)	F	94
Mid North Coast	40-44	Employed (away from work)	M	103
Mid North Coast	40-44	Employed (full-time)	F	1840
Mid North Coast	40-44	Employed (full-time)	M	2694
Mid North Coast	40-44	Employed (part-time)	F	1929
Mid North Coast	40-44	Employed (part-time)	M	572
Mid North Coast	45-49		F	79
Mid North Coast	45-49		M	90
Mid North Coast	45-49	Employed (away from work)	F	119
Mid North Coast	45-49	Employed (away from work)	M	101
Mid North Coast	45-49	Employed (full-time)	F	2114
Mid North Coast	45-49	Employed (full-time)	M	2826
Mid North Coast	45-49	Employed (part-time)	F	2080
Mid North Coast	45-49	Employed (part-time)	M	694
Mid North Coast	50-54		F	74
Mid North Coast	50-54		M	78
Mid North Coast	50-54	Employed (away from work)	F	179
Mid North Coast	50-54	Employed (away from work)	M	111
Mid North Coast	50-54	Employed (full-time)	F	2193
Mid North Coast	50-54	Employed (full-time)	M	2898
Mid North Coast	50-54	Employed (part-time)	F	2265
Mid North Coast	50-54	Employed (part-time)	M	862
Mid North Coast	55-59		F	71
Mid North Coast	55-59		M	79
Mid North Coast	55-59	Employed (away from work)	F	239
Mid North Coast	55-59	Employed (away from work)	M	156
Mid North Coast	55-59	Employed (full-time)	F	2029
Mid North Coast	55-59	Employed (full-time)	M	2739
Mid North Coast	55-59	Employed (part-time)	F	2330
Mid North Coast	55-59	Employed (part-time)	M	960
Mid North Coast	60-64		F	48
Mid North Coast	60-64		M	61
Mid North Coast	60-64	Employed (away from work)	F	157
Mid North Coast	60-64	Employed (away from work)	M	147
Mid North Coast	60-64	Employed (full-time)	F	1032
Mid North Coast	60-64	Employed (full-time)	M	1749
Mid North Coast	60-64	Employed (part-time)	F	1628
Mid North Coast	60-64	Employed (part-time)	M	1047
Mid North Coast	65-69		F	35
Mid North Coast	65-69		M	31
Mid North Coast	65-69	Employed (away from work)	F	74
Mid North Coast	65-69	Employed (away from work)	M	58
Mid North Coast	65-69	Employed (full-time)	F	331
Mid North Coast	65-69	Employed (full-time)	M	703
Mid North Coast	65-69	Employed (part-time)	F	732
Mid North Coast	65-69	Employed (part-time)	M	681
Mid North Coast	70-74		F	20
Mid North Coast	70-74		M	38
Mid North Coast	70-74	Employed (away from work)	F	28
Mid North Coast	70-74	Employed (away from work)	M	29
Mid North Coast	70-74	Employed (full-time)	F	92
Mid North Coast	70-74	Employed (full-time)	M	239
Mid North Coast	70-74	Employed (part-time)	F	272
Mid North Coast	70-74	Employed (part-time)	M	319
Mid North Coast	75+		F	37
Mid North Coast	75+		M	43
Mid North Coast	75+	Employed (away from work)	F	21
Mid North Coast	75+	Employed (away from work)	M	24
Mid North Coast	75+	Employed (full-time)	F	53
Mid North Coast	75+	Employed (full-time)	M	167
Mid North Coast	75+	Employed (part-time)	F	104
Mid North Coast	75+	Employed (part-time)	M	185
Murray	15-19		F	58
Murray	15-19		M	47
Murray	15-19	Employed (away from work)	F	79
Murray	15-19	Employed (away from work)	M	50
Murray	15-19	Employed (full-time)	F	231
Murray	15-19	Employed (full-time)	M	516
Murray	15-19	Employed (part-time)	F	1246
Murray	15-19	Employed (part-time)	M	798
Murray	20-24		F	54
Murray	20-24		M	76
Murray	20-24	Employed (away from work)	F	83
Murray	20-24	Employed (away from work)	M	41
Murray	20-24	Employed (full-time)	F	881
Murray	20-24	Employed (full-time)	M	1518
Murray	20-24	Employed (part-time)	F	1055
Murray	20-24	Employed (part-time)	M	494
Murray	25-29		F	18
Murray	25-29		M	48
Murray	25-29	Employed (away from work)	F	150
Murray	25-29	Employed (away from work)	M	47
Murray	25-29	Employed (full-time)	F	1077
Murray	25-29	Employed (full-time)	M	1784
Murray	25-29	Employed (part-time)	F	866
Murray	25-29	Employed (part-time)	M	342
Murray	30-34		F	32
Murray	30-34		M	53
Murray	30-34	Employed (away from work)	F	173
Murray	30-34	Employed (away from work)	M	70
Murray	30-34	Employed (full-time)	F	884
Murray	30-34	Employed (full-time)	M	1896
Murray	30-34	Employed (part-time)	F	1153
Murray	30-34	Employed (part-time)	M	253
Murray	35-39		F	26
Murray	35-39		M	47
Murray	35-39	Employed (away from work)	F	104
Murray	35-39	Employed (away from work)	M	40
Murray	35-39	Employed (full-time)	F	887
Murray	35-39	Employed (full-time)	M	1832
Murray	35-39	Employed (part-time)	F	1162
Murray	35-39	Employed (part-time)	M	255
Murray	40-44		F	45
Murray	40-44		M	41
Murray	40-44	Employed (away from work)	F	77
Murray	40-44	Employed (away from work)	M	49
Murray	40-44	Employed (full-time)	F	1161
Murray	40-44	Employed (full-time)	M	2080
Murray	40-44	Employed (part-time)	F	1269
Murray	40-44	Employed (part-time)	M	251
Murray	45-49		F	44
Murray	45-49		M	45
Murray	45-49	Employed (away from work)	F	82
Murray	45-49	Employed (away from work)	M	51
Murray	45-49	Employed (full-time)	F	1398
Murray	45-49	Employed (full-time)	M	2238
Murray	45-49	Employed (part-time)	F	1249
Murray	45-49	Employed (part-time)	M	304
Murray	50-54		F	38
Murray	50-54		M	56
Murray	50-54	Employed (away from work)	F	113
Murray	50-54	Employed (away from work)	M	89
Murray	50-54	Employed (full-time)	F	1481
Murray	50-54	Employed (full-time)	M	2256
Murray	50-54	Employed (part-time)	F	1273
Murray	50-54	Employed (part-time)	M	325
Murray	55-59		F	45
Murray	55-59		M	48
Murray	55-59	Employed (away from work)	F	156
Murray	55-59	Employed (away from work)	M	119
Murray	55-59	Employed (full-time)	F	1325
Murray	55-59	Employed (full-time)	M	2165
Murray	55-59	Employed (part-time)	F	1252
Murray	55-59	Employed (part-time)	M	413
Murray	60-64		F	28
Murray	60-64		M	47
Murray	60-64	Employed (away from work)	F	125
Murray	60-64	Employed (away from work)	M	113
Murray	60-64	Employed (full-time)	F	700
Murray	60-64	Employed (full-time)	M	1519
Murray	60-64	Employed (part-time)	F	984
Murray	60-64	Employed (part-time)	M	520
Murray	65-69		F	22
Murray	65-69		M	52
Murray	65-69	Employed (away from work)	F	53
Murray	65-69	Employed (away from work)	M	62
Murray	65-69	Employed (full-time)	F	232
Murray	65-69	Employed (full-time)	M	609
Murray	65-69	Employed (part-time)	F	465
Murray	65-69	Employed (part-time)	M	407
Murray	70-74		F	17
Murray	70-74		M	19
Murray	70-74	Employed (away from work)	F	33
Murray	70-74	Employed (away from work)	M	31
Murray	70-74	Employed (full-time)	F	74
Murray	70-74	Employed (full-time)	M	224
Murray	70-74	Employed (part-time)	F	149
Murray	70-74	Employed (part-time)	M	211
Murray	75+		F	19
Murray	75+		M	19
Murray	75+	Employed (away from work)	F	11
Murray	75+	Employed (away from work)	M	31
Murray	75+	Employed (full-time)	F	55
Murray	75+	Employed (full-time)	M	134
Murray	75+	Employed (part-time)	F	88
Murray	75+	Employed (part-time)	M	159
New England and North West	15-19		F	89
New England and North West	15-19		M	85
New England and North West	15-19	Employed (away from work)	F	135
New England and North West	15-19	Employed (away from work)	M	76
New England and North West	15-19	Employed (full-time)	F	359
New England and North West	15-19	Employed (full-time)	M	787
New England and North West	15-19	Employed (part-time)	F	1655
New England and North West	15-19	Employed (part-time)	M	1189
New England and North West	20-24		F	71
New England and North West	20-24		M	110
New England and North West	20-24	Employed (away from work)	F	151
New England and North West	20-24	Employed (away from work)	M	77
New England and North West	20-24	Employed (full-time)	F	1372
New England and North West	20-24	Employed (full-time)	M	2248
New England and North West	20-24	Employed (part-time)	F	1271
New England and North West	20-24	Employed (part-time)	M	726
New England and North West	25-29		F	54
New England and North West	25-29		M	86
New England and North West	25-29	Employed (away from work)	F	210
New England and North West	25-29	Employed (away from work)	M	84
New England and North West	25-29	Employed (full-time)	F	1764
New England and North West	25-29	Employed (full-time)	M	2881
New England and North West	25-29	Employed (part-time)	F	1185
New England and North West	25-29	Employed (part-time)	M	490
New England and North West	30-34		F	61
New England and North West	30-34		M	60
New England and North West	30-34	Employed (away from work)	F	224
New England and North West	30-34	Employed (away from work)	M	92
New England and North West	30-34	Employed (full-time)	F	1510
New England and North West	30-34	Employed (full-time)	M	2957
New England and North West	30-34	Employed (part-time)	F	1499
New England and North West	30-34	Employed (part-time)	M	440
New England and North West	35-39		F	63
New England and North West	35-39		M	68
New England and North West	35-39	Employed (away from work)	F	160
New England and North West	35-39	Employed (away from work)	M	81
New England and North West	35-39	Employed (full-time)	F	1551
New England and North West	35-39	Employed (full-time)	M	2794
New England and North West	35-39	Employed (part-time)	F	1551
New England and North West	35-39	Employed (part-time)	M	388
New England and North West	40-44		F	57
New England and North West	40-44		M	74
New England and North West	40-44	Employed (away from work)	F	93
New England and North West	40-44	Employed (away from work)	M	88
New England and North West	40-44	Employed (full-time)	F	1876
New England and North West	40-44	Employed (full-time)	M	3133
New England and North West	40-44	Employed (part-time)	F	1725
New England and North West	40-44	Employed (part-time)	M	419
