SA4_NAME16	Age	LabourForceStatus	workers
Riverina	45-49	Employed (full-time)	5064
Riverina	45-49	Employed (part-time)	1821
Riverina	50-54		120
Riverina	50-54	Employed (away from work)	219
Riverina	50-54	Employed (full-time)	5100
Riverina	50-54	Employed (part-time)	1916
Riverina	55-59		121
Riverina	55-59	Employed (away from work)	271
Riverina	55-59	Employed (full-time)	4703
Riverina	55-59	Employed (part-time)	1851
Riverina	60-64		96
Riverina	60-64	Employed (away from work)	243
Riverina	60-64	Employed (full-time)	2918
Riverina	60-64	Employed (part-time)	1559
Riverina	65-69		71
Riverina	65-69	Employed (away from work)	146
Riverina	65-69	Employed (full-time)	1136
Riverina	65-69	Employed (part-time)	969
Riverina	70-74		36
Riverina	70-74	Employed (away from work)	61
Riverina	70-74	Employed (full-time)	413
Riverina	70-74	Employed (part-time)	445
Riverina	75+		75
Riverina	75+	Employed (away from work)	31
Riverina	75+	Employed (full-time)	277
Riverina	75+	Employed (part-time)	338
Southern Highlands and Shoalhaven	15-19		109
Southern Highlands and Shoalhaven	15-19	Employed (away from work)	152
Southern Highlands and Shoalhaven	15-19	Employed (full-time)	738
Southern Highlands and Shoalhaven	15-19	Employed (part-time)	2548
Southern Highlands and Shoalhaven	20-24		113
Southern Highlands and Shoalhaven	20-24	Employed (away from work)	120
Southern Highlands and Shoalhaven	20-24	Employed (full-time)	2475
Southern Highlands and Shoalhaven	20-24	Employed (part-time)	1688
Southern Highlands and Shoalhaven	25-29		101
Southern Highlands and Shoalhaven	25-29	Employed (away from work)	197
Southern Highlands and Shoalhaven	25-29	Employed (full-time)	2860
Southern Highlands and Shoalhaven	25-29	Employed (part-time)	1345
Southern Highlands and Shoalhaven	30-34		73
Southern Highlands and Shoalhaven	30-34	Employed (away from work)	213
Southern Highlands and Shoalhaven	30-34	Employed (full-time)	2669
Southern Highlands and Shoalhaven	30-34	Employed (part-time)	1468
Southern Highlands and Shoalhaven	35-39		61
Southern Highlands and Shoalhaven	35-39	Employed (away from work)	149
Southern Highlands and Shoalhaven	35-39	Employed (full-time)	2670
Southern Highlands and Shoalhaven	35-39	Employed (part-time)	1569
Southern Highlands and Shoalhaven	40-44		88
Southern Highlands and Shoalhaven	40-44	Employed (away from work)	114
Southern Highlands and Shoalhaven	40-44	Employed (full-time)	3244
Southern Highlands and Shoalhaven	40-44	Employed (part-time)	1898
Southern Highlands and Shoalhaven	45-49		94
Southern Highlands and Shoalhaven	45-49	Employed (away from work)	160
Southern Highlands and Shoalhaven	45-49	Employed (full-time)	3547
Southern Highlands and Shoalhaven	45-49	Employed (part-time)	1964
Southern Highlands and Shoalhaven	50-54		95
Southern Highlands and Shoalhaven	50-54	Employed (away from work)	184
Southern Highlands and Shoalhaven	50-54	Employed (full-time)	3772
Southern Highlands and Shoalhaven	50-54	Employed (part-time)	2049
Southern Highlands and Shoalhaven	55-59		102
Southern Highlands and Shoalhaven	55-59	Employed (away from work)	217
Southern Highlands and Shoalhaven	55-59	Employed (full-time)	3309
Southern Highlands and Shoalhaven	55-59	Employed (part-time)	2222
Southern Highlands and Shoalhaven	60-64		67
Southern Highlands and Shoalhaven	60-64	Employed (away from work)	173
Southern Highlands and Shoalhaven	60-64	Employed (full-time)	1908
Southern Highlands and Shoalhaven	60-64	Employed (part-time)	1808
Southern Highlands and Shoalhaven	65-69		33
Southern Highlands and Shoalhaven	65-69	Employed (away from work)	98
Southern Highlands and Shoalhaven	65-69	Employed (full-time)	680
Southern Highlands and Shoalhaven	65-69	Employed (part-time)	1140
Southern Highlands and Shoalhaven	70-74		27
Southern Highlands and Shoalhaven	70-74	Employed (away from work)	28
Southern Highlands and Shoalhaven	70-74	Employed (full-time)	220
Southern Highlands and Shoalhaven	70-74	Employed (part-time)	535
Southern Highlands and Shoalhaven	75+		44
Southern Highlands and Shoalhaven	75+	Employed (away from work)	17
Southern Highlands and Shoalhaven	75+	Employed (full-time)	131
Southern Highlands and Shoalhaven	75+	Employed (part-time)	267
Sydney - Baulkham Hills and Hawkesbury	15-19		98
Sydney - Baulkham Hills and Hawkesbury	15-19	Employed (away from work)	225
Sydney - Baulkham Hills and Hawkesbury	15-19	Employed (full-time)	1059
Sydney - Baulkham Hills and Hawkesbury	15-19	Employed (part-time)	4414
Sydney - Baulkham Hills and Hawkesbury	20-24		169
Sydney - Baulkham Hills and Hawkesbury	20-24	Employed (away from work)	214
Sydney - Baulkham Hills and Hawkesbury	20-24	Employed (full-time)	3993
Sydney - Baulkham Hills and Hawkesbury	20-24	Employed (part-time)	3948
Sydney - Baulkham Hills and Hawkesbury	25-29		198
Sydney - Baulkham Hills and Hawkesbury	25-29	Employed (away from work)	230
Sydney - Baulkham Hills and Hawkesbury	25-29	Employed (full-time)	5646
Sydney - Baulkham Hills and Hawkesbury	25-29	Employed (part-time)	1879
Sydney - Baulkham Hills and Hawkesbury	30-34		157
Sydney - Baulkham Hills and Hawkesbury	30-34	Employed (away from work)	296
Sydney - Baulkham Hills and Hawkesbury	30-34	Employed (full-time)	5761
Sydney - Baulkham Hills and Hawkesbury	30-34	Employed (part-time)	2084
Sydney - Baulkham Hills and Hawkesbury	35-39		139
Sydney - Baulkham Hills and Hawkesbury	35-39	Employed (away from work)	235
Sydney - Baulkham Hills and Hawkesbury	35-39	Employed (full-time)	5680
Sydney - Baulkham Hills and Hawkesbury	35-39	Employed (part-time)	2430
Sydney - Baulkham Hills and Hawkesbury	40-44		163
Sydney - Baulkham Hills and Hawkesbury	40-44	Employed (away from work)	155
Sydney - Baulkham Hills and Hawkesbury	40-44	Employed (full-time)	6105
Sydney - Baulkham Hills and Hawkesbury	40-44	Employed (part-time)	2942
Sydney - Baulkham Hills and Hawkesbury	45-49		134
Sydney - Baulkham Hills and Hawkesbury	45-49	Employed (away from work)	137
Sydney - Baulkham Hills and Hawkesbury	45-49	Employed (full-time)	5887
Sydney - Baulkham Hills and Hawkesbury	45-49	Employed (part-time)	2698
Sydney - Baulkham Hills and Hawkesbury	50-54		122
Sydney - Baulkham Hills and Hawkesbury	50-54	Employed (away from work)	143
Sydney - Baulkham Hills and Hawkesbury	50-54	Employed (full-time)	5482
Sydney - Baulkham Hills and Hawkesbury	50-54	Employed (part-time)	2445
Sydney - Baulkham Hills and Hawkesbury	55-59		85
Sydney - Baulkham Hills and Hawkesbury	55-59	Employed (away from work)	153
Sydney - Baulkham Hills and Hawkesbury	55-59	Employed (full-time)	4346
Sydney - Baulkham Hills and Hawkesbury	55-59	Employed (part-time)	2158
Sydney - Baulkham Hills and Hawkesbury	60-64		59
Sydney - Baulkham Hills and Hawkesbury	60-64	Employed (away from work)	149
Sydney - Baulkham Hills and Hawkesbury	60-64	Employed (full-time)	2532
Sydney - Baulkham Hills and Hawkesbury	60-64	Employed (part-time)	1871
Sydney - Baulkham Hills and Hawkesbury	65-69		48
Sydney - Baulkham Hills and Hawkesbury	65-69	Employed (away from work)	99
Sydney - Baulkham Hills and Hawkesbury	65-69	Employed (full-time)	1092
Sydney - Baulkham Hills and Hawkesbury	65-69	Employed (part-time)	1246
Sydney - Baulkham Hills and Hawkesbury	70-74		24
Sydney - Baulkham Hills and Hawkesbury	70-74	Employed (away from work)	38
Sydney - Baulkham Hills and Hawkesbury	70-74	Employed (full-time)	311
Sydney - Baulkham Hills and Hawkesbury	70-74	Employed (part-time)	563
Sydney - Baulkham Hills and Hawkesbury	75+		28
Sydney - Baulkham Hills and Hawkesbury	75+	Employed (away from work)	25
Sydney - Baulkham Hills and Hawkesbury	75+	Employed (full-time)	116
Sydney - Baulkham Hills and Hawkesbury	75+	Employed (part-time)	289
Sydney - Blacktown	15-19		187
Sydney - Blacktown	15-19	Employed (away from work)	236
Sydney - Blacktown	15-19	Employed (full-time)	1323
Sydney - Blacktown	15-19	Employed (part-time)	4314
Sydney - Blacktown	20-24		329
Sydney - Blacktown	20-24	Employed (away from work)	226
Sydney - Blacktown	20-24	Employed (full-time)	5274
Sydney - Blacktown	20-24	Employed (part-time)	4195
Sydney - Blacktown	25-29		304
Sydney - Blacktown	25-29	Employed (away from work)	358
Sydney - Blacktown	25-29	Employed (full-time)	8079
Sydney - Blacktown	25-29	Employed (part-time)	2560
Sydney - Blacktown	30-34		293
Sydney - Blacktown	30-34	Employed (away from work)	433
Sydney - Blacktown	30-34	Employed (full-time)	8747
Sydney - Blacktown	30-34	Employed (part-time)	2905
Sydney - Blacktown	35-39		308
Sydney - Blacktown	35-39	Employed (away from work)	314
Sydney - Blacktown	35-39	Employed (full-time)	8671
Sydney - Blacktown	35-39	Employed (part-time)	2956
Sydney - Blacktown	40-44		241
Sydney - Blacktown	40-44	Employed (away from work)	215
Sydney - Blacktown	40-44	Employed (full-time)	9022
Sydney - Blacktown	40-44	Employed (part-time)	2931
Sydney - Blacktown	45-49		258
Sydney - Blacktown	45-49	Employed (away from work)	207
Sydney - Blacktown	45-49	Employed (full-time)	8687
Sydney - Blacktown	45-49	Employed (part-time)	2765
Sydney - Blacktown	50-54		233
Sydney - Blacktown	50-54	Employed (away from work)	224
Sydney - Blacktown	50-54	Employed (full-time)	8326
Sydney - Blacktown	50-54	Employed (part-time)	2481
Sydney - Blacktown	55-59		153
Sydney - Blacktown	55-59	Employed (away from work)	236
Sydney - Blacktown	55-59	Employed (full-time)	6778
Sydney - Blacktown	55-59	Employed (part-time)	2172
Sydney - Blacktown	60-64		97
Sydney - Blacktown	60-64	Employed (away from work)	194
Sydney - Blacktown	60-64	Employed (full-time)	3981
Sydney - Blacktown	60-64	Employed (part-time)	1789
Sydney - Blacktown	65-69		52
Sydney - Blacktown	65-69	Employed (away from work)	105
Sydney - Blacktown	65-69	Employed (full-time)	1322
Sydney - Blacktown	65-69	Employed (part-time)	947
Sydney - Blacktown	70-74		34
Sydney - Blacktown	70-74	Employed (away from work)	17
Sydney - Blacktown	70-74	Employed (full-time)	295
Sydney - Blacktown	70-74	Employed (part-time)	374
Sydney - Blacktown	75+		22
Sydney - Blacktown	75+	Employed (away from work)	19
Sydney - Blacktown	75+	Employed (full-time)	65
Sydney - Blacktown	75+	Employed (part-time)	135
Sydney - City and Inner South	15-19		447
Sydney - City and Inner South	15-19	Employed (away from work)	371
Sydney - City and Inner South	15-19	Employed (full-time)	2406
Sydney - City and Inner South	15-19	Employed (part-time)	6799
Sydney - City and Inner South	20-24		1424
Sydney - City and Inner South	20-24	Employed (away from work)	1163
Sydney - City and Inner South	20-24	Employed (full-time)	28986
Sydney - City and Inner South	20-24	Employed (part-time)	21884
Sydney - City and Inner South	25-29		1700
Sydney - City and Inner South	25-29	Employed (away from work)	2124
Sydney - City and Inner South	25-29	Employed (full-time)	69364
Sydney - City and Inner South	25-29	Employed (part-time)	17186
Sydney - City and Inner South	30-34		1537
Sydney - City and Inner South	30-34	Employed (away from work)	4063
Sydney - City and Inner South	30-34	Employed (full-time)	75796
Sydney - City and Inner South	30-34	Employed (part-time)	14722
Sydney - City and Inner South	35-39		1129
Sydney - City and Inner South	35-39	Employed (away from work)	3216
Sydney - City and Inner South	35-39	Employed (full-time)	63030
Sydney - City and Inner South	35-39	Employed (part-time)	13766
Sydney - City and Inner South	40-44		890
Sydney - City and Inner South	40-44	Employed (away from work)	1642
Sydney - City and Inner South	40-44	Employed (full-time)	54300
Sydney - City and Inner South	40-44	Employed (part-time)	11788
Sydney - City and Inner South	45-49		781
Sydney - City and Inner South	45-49	Employed (away from work)	1046
Sydney - City and Inner South	45-49	Employed (full-time)	46026
Sydney - City and Inner South	45-49	Employed (part-time)	9639
Sydney - City and Inner South	50-54		735
Sydney - City and Inner South	50-54	Employed (away from work)	1111
Sydney - City and Inner South	50-54	Employed (full-time)	37848
Sydney - City and Inner South	50-54	Employed (part-time)	7979
Sydney - City and Inner South	55-59		543
Sydney - City and Inner South	55-59	Employed (away from work)	1010
Sydney - City and Inner South	55-59	Employed (full-time)	28009
Sydney - City and Inner South	55-59	Employed (part-time)	6892
Sydney - City and Inner South	60-64		376
Sydney - City and Inner South	60-64	Employed (away from work)	776
Sydney - City and Inner South	60-64	Employed (full-time)	14781
Sydney - City and Inner South	60-64	Employed (part-time)	6021
Sydney - City and Inner South	65-69		180
Sydney - City and Inner South	65-69	Employed (away from work)	403
Sydney - City and Inner South	65-69	Employed (full-time)	5603
Sydney - City and Inner South	65-69	Employed (part-time)	3872
Sydney - City and Inner South	70-74		104
Sydney - City and Inner South	70-74	Employed (away from work)	150
Sydney - City and Inner South	70-74	Employed (full-time)	1467
Sydney - City and Inner South	70-74	Employed (part-time)	1706
Sydney - City and Inner South	75+		117
Sydney - City and Inner South	75+	Employed (away from work)	83
Sydney - City and Inner South	75+	Employed (full-time)	517
Sydney - City and Inner South	75+	Employed (part-time)	855
Sydney - Eastern Suburbs	15-19		135
Sydney - Eastern Suburbs	15-19	Employed (away from work)	142
Sydney - Eastern Suburbs	15-19	Employed (full-time)	405
Sydney - Eastern Suburbs	15-19	Employed (part-time)	2578
Sydney - Eastern Suburbs	20-24		262
Sydney - Eastern Suburbs	20-24	Employed (away from work)	259
Sydney - Eastern Suburbs	20-24	Employed (full-time)	3660
Sydney - Eastern Suburbs	20-24	Employed (part-time)	5778
Sydney - Eastern Suburbs	25-29		256
Sydney - Eastern Suburbs	25-29	Employed (away from work)	305
Sydney - Eastern Suburbs	25-29	Employed (full-time)	8004
Sydney - Eastern Suburbs	25-29	Employed (part-time)	4128
Sydney - Eastern Suburbs	30-34		246
Sydney - Eastern Suburbs	30-34	Employed (away from work)	504
Sydney - Eastern Suburbs	30-34	Employed (full-time)	8127
Sydney - Eastern Suburbs	30-34	Employed (part-time)	3302
Sydney - Eastern Suburbs	35-39		165
Sydney - Eastern Suburbs	35-39	Employed (away from work)	353
Sydney - Eastern Suburbs	35-39	Employed (full-time)	6597
Sydney - Eastern Suburbs	35-39	Employed (part-time)	3111
Sydney - Eastern Suburbs	40-44		153
Sydney - Eastern Suburbs	40-44	Employed (away from work)	223
Sydney - Eastern Suburbs	40-44	Employed (full-time)	5994
Sydney - Eastern Suburbs	40-44	Employed (part-time)	2997
Sydney - Eastern Suburbs	45-49		131
Sydney - Eastern Suburbs	45-49	Employed (away from work)	134
Sydney - Eastern Suburbs	45-49	Employed (full-time)	5788
Sydney - Eastern Suburbs	45-49	Employed (part-time)	2740
Sydney - Eastern Suburbs	50-54		115
Sydney - Eastern Suburbs	50-54	Employed (away from work)	139
Sydney - Eastern Suburbs	50-54	Employed (full-time)	5379
Sydney - Eastern Suburbs	50-54	Employed (part-time)	2461
Sydney - Eastern Suburbs	55-59		97
Sydney - Eastern Suburbs	55-59	Employed (away from work)	183
Sydney - Eastern Suburbs	55-59	Employed (full-time)	4395
Sydney - Eastern Suburbs	55-59	Employed (part-time)	2271
Sydney - Eastern Suburbs	60-64		80
Sydney - Eastern Suburbs	60-64	Employed (away from work)	149
Sydney - Eastern Suburbs	60-64	Employed (full-time)	2800
Sydney - Eastern Suburbs	60-64	Employed (part-time)	2092
Sydney - Eastern Suburbs	65-69		54
Sydney - Eastern Suburbs	65-69	Employed (away from work)	113
Sydney - Eastern Suburbs	65-69	Employed (full-time)	1299
Sydney - Eastern Suburbs	65-69	Employed (part-time)	1625
Sydney - Eastern Suburbs	70-74		24
Sydney - Eastern Suburbs	70-74	Employed (away from work)	57
Sydney - Eastern Suburbs	70-74	Employed (full-time)	457
Sydney - Eastern Suburbs	70-74	Employed (part-time)	814
Sydney - Eastern Suburbs	75+		36
