SA4_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Far West and Orana	45-49	Employed (part-time)	0	1166
Far West and Orana	45-49	Employed (part-time)	1	19
Far West and Orana	50-54			7
Far West and Orana	50-54		0	83
Far West and Orana	50-54		1	3
Far West and Orana	50-54	Employed (away from work)		3
Far West and Orana	50-54	Employed (away from work)	0	144
Far West and Orana	50-54	Employed (away from work)	1	7
Far West and Orana	50-54	Employed (full-time)		70
Far West and Orana	50-54	Employed (full-time)	0	3619
Far West and Orana	50-54	Employed (full-time)	1	37
Far West and Orana	50-54	Employed (part-time)		28
Far West and Orana	50-54	Employed (part-time)	0	1144
Far West and Orana	50-54	Employed (part-time)	1	21
Far West and Orana	55-59			3
Far West and Orana	55-59		0	86
Far West and Orana	55-59	Employed (away from work)		9
Far West and Orana	55-59	Employed (away from work)	0	194
Far West and Orana	55-59	Employed (away from work)	1	4
Far West and Orana	55-59	Employed (full-time)		49
Far West and Orana	55-59	Employed (full-time)	0	3406
Far West and Orana	55-59	Employed (full-time)	1	15
Far West and Orana	55-59	Employed (part-time)		18
Far West and Orana	55-59	Employed (part-time)	0	1223
Far West and Orana	55-59	Employed (part-time)	1	23
Far West and Orana	60-64		0	75
Far West and Orana	60-64	Employed (away from work)		3
Far West and Orana	60-64	Employed (away from work)	0	167
Far West and Orana	60-64	Employed (away from work)	1	3
Far West and Orana	60-64	Employed (full-time)		37
Far West and Orana	60-64	Employed (full-time)	0	2162
Far West and Orana	60-64	Employed (full-time)	1	20
Far West and Orana	60-64	Employed (part-time)		21
Far West and Orana	60-64	Employed (part-time)	0	1017
Far West and Orana	60-64	Employed (part-time)	1	26
Far West and Orana	65-69			4
Far West and Orana	65-69		0	50
Far West and Orana	65-69	Employed (away from work)	0	87
Far West and Orana	65-69	Employed (away from work)	1	4
Far West and Orana	65-69	Employed (full-time)		21
Far West and Orana	65-69	Employed (full-time)	0	967
Far West and Orana	65-69	Employed (full-time)	1	6
Far West and Orana	65-69	Employed (part-time)		19
Far West and Orana	65-69	Employed (part-time)	0	622
Far West and Orana	65-69	Employed (part-time)	1	17
Far West and Orana	70-74		0	36
Far West and Orana	70-74	Employed (away from work)	0	22
Far West and Orana	70-74	Employed (full-time)		7
Far West and Orana	70-74	Employed (full-time)	0	382
Far West and Orana	70-74	Employed (full-time)	1	3
Far West and Orana	70-74	Employed (part-time)		6
Far West and Orana	70-74	Employed (part-time)	0	325
Far West and Orana	70-74	Employed (part-time)	1	9
Far West and Orana	75+			6
Far West and Orana	75+		0	52
Far West and Orana	75+		1	9
Far West and Orana	75+	Employed (away from work)	0	28
Far West and Orana	75+	Employed (away from work)	1	4
Far West and Orana	75+	Employed (full-time)		6
Far West and Orana	75+	Employed (full-time)	0	285
Far West and Orana	75+	Employed (full-time)	1	10
Far West and Orana	75+	Employed (part-time)		10
Far West and Orana	75+	Employed (part-time)	0	238
Far West and Orana	75+	Employed (part-time)	1	19
Hunter Valley exc Newcastle	15-19			7
Hunter Valley exc Newcastle	15-19		0	151
Hunter Valley exc Newcastle	15-19	Employed (away from work)	0	256
Hunter Valley exc Newcastle	15-19	Employed (full-time)		7
Hunter Valley exc Newcastle	15-19	Employed (full-time)	0	1557
Hunter Valley exc Newcastle	15-19	Employed (part-time)		37
Hunter Valley exc Newcastle	15-19	Employed (part-time)	0	4544
Hunter Valley exc Newcastle	15-19	Employed (part-time)	1	62
Hunter Valley exc Newcastle	20-24			9
Hunter Valley exc Newcastle	20-24		0	206
Hunter Valley exc Newcastle	20-24		1	5
Hunter Valley exc Newcastle	20-24	Employed (away from work)		8
Hunter Valley exc Newcastle	20-24	Employed (away from work)	0	295
Hunter Valley exc Newcastle	20-24	Employed (away from work)	1	6
Hunter Valley exc Newcastle	20-24	Employed (full-time)		42
Hunter Valley exc Newcastle	20-24	Employed (full-time)	0	5240
Hunter Valley exc Newcastle	20-24	Employed (full-time)	1	10
Hunter Valley exc Newcastle	20-24	Employed (part-time)		35
Hunter Valley exc Newcastle	20-24	Employed (part-time)	0	3275
Hunter Valley exc Newcastle	20-24	Employed (part-time)	1	64
Hunter Valley exc Newcastle	25-29			7
Hunter Valley exc Newcastle	25-29		0	174
Hunter Valley exc Newcastle	25-29		1	3
Hunter Valley exc Newcastle	25-29	Employed (away from work)		3
Hunter Valley exc Newcastle	25-29	Employed (away from work)	0	432
Hunter Valley exc Newcastle	25-29	Employed (away from work)	1	3
Hunter Valley exc Newcastle	25-29	Employed (full-time)		55
Hunter Valley exc Newcastle	25-29	Employed (full-time)	0	7083
Hunter Valley exc Newcastle	25-29	Employed (full-time)	1	19
Hunter Valley exc Newcastle	25-29	Employed (part-time)		41
Hunter Valley exc Newcastle	25-29	Employed (part-time)	0	2462
Hunter Valley exc Newcastle	25-29	Employed (part-time)	1	58
Hunter Valley exc Newcastle	30-34			3
Hunter Valley exc Newcastle	30-34		0	164
Hunter Valley exc Newcastle	30-34	Employed (away from work)		3
Hunter Valley exc Newcastle	30-34	Employed (away from work)	0	522
Hunter Valley exc Newcastle	30-34	Employed (away from work)	1	4
Hunter Valley exc Newcastle	30-34	Employed (full-time)		57
Hunter Valley exc Newcastle	30-34	Employed (full-time)	0	7017
Hunter Valley exc Newcastle	30-34	Employed (full-time)	1	25
Hunter Valley exc Newcastle	30-34	Employed (part-time)		31
Hunter Valley exc Newcastle	30-34	Employed (part-time)	0	2805
Hunter Valley exc Newcastle	30-34	Employed (part-time)	1	40
Hunter Valley exc Newcastle	35-39			4
Hunter Valley exc Newcastle	35-39		0	183
Hunter Valley exc Newcastle	35-39		1	3
Hunter Valley exc Newcastle	35-39	Employed (away from work)		3
Hunter Valley exc Newcastle	35-39	Employed (away from work)	0	303
Hunter Valley exc Newcastle	35-39	Employed (away from work)	1	8
Hunter Valley exc Newcastle	35-39	Employed (full-time)		94
Hunter Valley exc Newcastle	35-39	Employed (full-time)	0	6632
Hunter Valley exc Newcastle	35-39	Employed (full-time)	1	19
Hunter Valley exc Newcastle	35-39	Employed (part-time)		40
Hunter Valley exc Newcastle	35-39	Employed (part-time)	0	2902
Hunter Valley exc Newcastle	35-39	Employed (part-time)	1	50
Hunter Valley exc Newcastle	40-44			7
Hunter Valley exc Newcastle	40-44		0	180
Hunter Valley exc Newcastle	40-44		1	3
Hunter Valley exc Newcastle	40-44	Employed (away from work)		3
Hunter Valley exc Newcastle	40-44	Employed (away from work)	0	295
Hunter Valley exc Newcastle	40-44	Employed (away from work)	1	17
Hunter Valley exc Newcastle	40-44	Employed (full-time)		106
Hunter Valley exc Newcastle	40-44	Employed (full-time)	0	7361
Hunter Valley exc Newcastle	40-44	Employed (full-time)	1	36
Hunter Valley exc Newcastle	40-44	Employed (part-time)		56
Hunter Valley exc Newcastle	40-44	Employed (part-time)	0	3191
Hunter Valley exc Newcastle	40-44	Employed (part-time)	1	62
Hunter Valley exc Newcastle	45-49			13
Hunter Valley exc Newcastle	45-49		0	183
Hunter Valley exc Newcastle	45-49		1	7
Hunter Valley exc Newcastle	45-49	Employed (away from work)		7
Hunter Valley exc Newcastle	45-49	Employed (away from work)	0	290
Hunter Valley exc Newcastle	45-49	Employed (away from work)	1	17
Hunter Valley exc Newcastle	45-49	Employed (full-time)		100
Hunter Valley exc Newcastle	45-49	Employed (full-time)	0	7520
Hunter Valley exc Newcastle	45-49	Employed (full-time)	1	39
Hunter Valley exc Newcastle	45-49	Employed (part-time)		51
Hunter Valley exc Newcastle	45-49	Employed (part-time)	0	3021
Hunter Valley exc Newcastle	45-49	Employed (part-time)	1	52
Hunter Valley exc Newcastle	50-54			9
Hunter Valley exc Newcastle	50-54		0	154
Hunter Valley exc Newcastle	50-54	Employed (away from work)		3
Hunter Valley exc Newcastle	50-54	Employed (away from work)	0	323
Hunter Valley exc Newcastle	50-54	Employed (away from work)	1	13
Hunter Valley exc Newcastle	50-54	Employed (full-time)		95
Hunter Valley exc Newcastle	50-54	Employed (full-time)	0	7093
Hunter Valley exc Newcastle	50-54	Employed (full-time)	1	42
Hunter Valley exc Newcastle	50-54	Employed (part-time)		50
Hunter Valley exc Newcastle	50-54	Employed (part-time)	0	2961
Hunter Valley exc Newcastle	50-54	Employed (part-time)	1	58
Hunter Valley exc Newcastle	55-59			7
Hunter Valley exc Newcastle	55-59		0	130
Hunter Valley exc Newcastle	55-59		1	3
Hunter Valley exc Newcastle	55-59	Employed (away from work)		13
Hunter Valley exc Newcastle	55-59	Employed (away from work)	0	382
Hunter Valley exc Newcastle	55-59	Employed (away from work)	1	9
Hunter Valley exc Newcastle	55-59	Employed (full-time)		84
Hunter Valley exc Newcastle	55-59	Employed (full-time)	0	5935
Hunter Valley exc Newcastle	55-59	Employed (full-time)	1	45
Hunter Valley exc Newcastle	55-59	Employed (part-time)		45
Hunter Valley exc Newcastle	55-59	Employed (part-time)	0	2828
Hunter Valley exc Newcastle	55-59	Employed (part-time)	1	56
Hunter Valley exc Newcastle	60-64			3
Hunter Valley exc Newcastle	60-64		0	101
Hunter Valley exc Newcastle	60-64	Employed (away from work)	0	245
Hunter Valley exc Newcastle	60-64	Employed (away from work)	1	10
Hunter Valley exc Newcastle	60-64	Employed (full-time)		46
Hunter Valley exc Newcastle	60-64	Employed (full-time)	0	3185
Hunter Valley exc Newcastle	60-64	Employed (full-time)	1	17
Hunter Valley exc Newcastle	60-64	Employed (part-time)		35
Hunter Valley exc Newcastle	60-64	Employed (part-time)	0	2236
Hunter Valley exc Newcastle	60-64	Employed (part-time)	1	46
Hunter Valley exc Newcastle	65-69		0	48
Hunter Valley exc Newcastle	65-69		1	3
Hunter Valley exc Newcastle	65-69	Employed (away from work)		5
Hunter Valley exc Newcastle	65-69	Employed (away from work)	0	115
Hunter Valley exc Newcastle	65-69	Employed (away from work)	1	4
Hunter Valley exc Newcastle	65-69	Employed (full-time)		18
Hunter Valley exc Newcastle	65-69	Employed (full-time)	0	1065
Hunter Valley exc Newcastle	65-69	Employed (full-time)	1	18
Hunter Valley exc Newcastle	65-69	Employed (part-time)		18
Hunter Valley exc Newcastle	65-69	Employed (part-time)	0	1204
Hunter Valley exc Newcastle	65-69	Employed (part-time)	1	42
Hunter Valley exc Newcastle	70-74		0	29
Hunter Valley exc Newcastle	70-74		1	4
Hunter Valley exc Newcastle	70-74	Employed (away from work)	0	40
Hunter Valley exc Newcastle	70-74	Employed (away from work)	1	3
Hunter Valley exc Newcastle	70-74	Employed (full-time)		9
Hunter Valley exc Newcastle	70-74	Employed (full-time)	0	332
Hunter Valley exc Newcastle	70-74	Employed (full-time)	1	8
Hunter Valley exc Newcastle	70-74	Employed (part-time)		12
Hunter Valley exc Newcastle	70-74	Employed (part-time)	0	520
Hunter Valley exc Newcastle	70-74	Employed (part-time)	1	19
Hunter Valley exc Newcastle	75+			3
Hunter Valley exc Newcastle	75+		0	50
Hunter Valley exc Newcastle	75+		1	6
Hunter Valley exc Newcastle	75+	Employed (away from work)	0	18
Hunter Valley exc Newcastle	75+	Employed (away from work)	1	3
Hunter Valley exc Newcastle	75+	Employed (full-time)		3
Hunter Valley exc Newcastle	75+	Employed (full-time)	0	207
Hunter Valley exc Newcastle	75+	Employed (full-time)	1	3
Hunter Valley exc Newcastle	75+	Employed (part-time)		6
Hunter Valley exc Newcastle	75+	Employed (part-time)	0	302
Hunter Valley exc Newcastle	75+	Employed (part-time)	1	21
Illawarra	15-19			3
Illawarra	15-19		0	156
Illawarra	15-19	Employed (away from work)	0	248
Illawarra	15-19	Employed (away from work)	1	6
Illawarra	15-19	Employed (full-time)		16
Illawarra	15-19	Employed (full-time)	0	1267
Illawarra	15-19	Employed (full-time)	1	11
Illawarra	15-19	Employed (part-time)		41
Illawarra	15-19	Employed (part-time)	0	4904
Illawarra	15-19	Employed (part-time)	1	47
Illawarra	20-24			8
Illawarra	20-24		0	255
Illawarra	20-24		1	3
Illawarra	20-24	Employed (away from work)		5
Illawarra	20-24	Employed (away from work)	0	293
Illawarra	20-24	Employed (away from work)	1	3
Illawarra	20-24	Employed (full-time)		41
Illawarra	20-24	Employed (full-time)	0	4838
Illawarra	20-24	Employed (full-time)	1	29
Illawarra	20-24	Employed (part-time)		31
Illawarra	20-24	Employed (part-time)	0	5329
Illawarra	20-24	Employed (part-time)	1	88
Illawarra	25-29			6
Illawarra	25-29		0	165
Illawarra	25-29	Employed (away from work)		3
Illawarra	25-29	Employed (away from work)	0	410
Illawarra	25-29	Employed (away from work)	1	3
Illawarra	25-29	Employed (full-time)		60
Illawarra	25-29	Employed (full-time)	0	6057
Illawarra	25-29	Employed (full-time)	1	8
Illawarra	25-29	Employed (part-time)		26
Illawarra	25-29	Employed (part-time)	0	2948
Illawarra	25-29	Employed (part-time)	1	85
Illawarra	30-34			11
Illawarra	30-34		0	156
Illawarra	30-34	Employed (away from work)		11
Illawarra	30-34	Employed (away from work)	0	499
Illawarra	30-34	Employed (away from work)	1	4
Illawarra	30-34	Employed (full-time)		53
Illawarra	30-34	Employed (full-time)	0	6130
Illawarra	30-34	Employed (full-time)	1	35
Illawarra	30-34	Employed (part-time)		34
Illawarra	30-34	Employed (part-time)	0	3165
Illawarra	30-34	Employed (part-time)	1	71
Illawarra	35-39		0	121
Illawarra	35-39		1	3
Illawarra	35-39	Employed (away from work)		5
Illawarra	35-39	Employed (away from work)	0	397
Illawarra	35-39	Employed (full-time)		80
Illawarra	35-39	Employed (full-time)	0	6021
Illawarra	35-39	Employed (full-time)	1	29
Illawarra	35-39	Employed (part-time)		48
Illawarra	35-39	Employed (part-time)	0	3484
Illawarra	35-39	Employed (part-time)	1	58
Illawarra	40-44			5
Illawarra	40-44		0	135
Illawarra	40-44		1	3
Illawarra	40-44	Employed (away from work)		3
Illawarra	40-44	Employed (away from work)	0	270
Illawarra	40-44	Employed (away from work)	1	6
Illawarra	40-44	Employed (full-time)		85
Illawarra	40-44	Employed (full-time)	0	7092
Illawarra	40-44	Employed (full-time)	1	43
Illawarra	40-44	Employed (part-time)		59
Illawarra	40-44	Employed (part-time)	0	3864
Illawarra	40-44	Employed (part-time)	1	67
Illawarra	45-49			5
Illawarra	45-49		0	151
Illawarra	45-49		1	3
Illawarra	45-49	Employed (away from work)	0	264
Illawarra	45-49	Employed (away from work)	1	14
Illawarra	45-49	Employed (full-time)		88
Illawarra	45-49	Employed (full-time)	0	7324
Illawarra	45-49	Employed (full-time)	1	38
Illawarra	45-49	Employed (part-time)		46
Illawarra	45-49	Employed (part-time)	0	3503
Illawarra	45-49	Employed (part-time)	1	63
Illawarra	50-54			5
Illawarra	50-54		0	137
Illawarra	50-54	Employed (away from work)		3
Illawarra	50-54	Employed (away from work)	0	346
Illawarra	50-54	Employed (away from work)	1	11
Illawarra	50-54	Employed (full-time)		72
Illawarra	50-54	Employed (full-time)	0	7357
Illawarra	50-54	Employed (full-time)	1	48
Illawarra	50-54	Employed (part-time)		52
Illawarra	50-54	Employed (part-time)	0	3550
Illawarra	50-54	Employed (part-time)	1	72
Illawarra	55-59			7
Illawarra	55-59		0	104
Illawarra	55-59	Employed (away from work)		13
Illawarra	55-59	Employed (away from work)	0	388
Illawarra	55-59	Employed (away from work)	1	14
Illawarra	55-59	Employed (full-time)		73
Illawarra	55-59	Employed (full-time)	0	6140
Illawarra	55-59	Employed (full-time)	1	44
Illawarra	55-59	Employed (part-time)		42
Illawarra	55-59	Employed (part-time)	0	3208
Illawarra	55-59	Employed (part-time)	1	53
Illawarra	60-64		0	86
Illawarra	60-64	Employed (away from work)	0	312
Illawarra	60-64	Employed (away from work)	1	10
Illawarra	60-64	Employed (full-time)		39
Illawarra	60-64	Employed (full-time)	0	2966
Illawarra	60-64	Employed (full-time)	1	29
Illawarra	60-64	Employed (part-time)		32
Illawarra	60-64	Employed (part-time)	0	2463
Illawarra	60-64	Employed (part-time)	1	39
Illawarra	65-69		0	52
Illawarra	65-69	Employed (away from work)	0	111
Illawarra	65-69	Employed (full-time)		20
Illawarra	65-69	Employed (full-time)	0	854
Illawarra	65-69	Employed (full-time)	1	3
Illawarra	65-69	Employed (part-time)		13
Illawarra	65-69	Employed (part-time)	0	1182
Illawarra	65-69	Employed (part-time)	1	36
Illawarra	70-74		0	28
Illawarra	70-74		1	3
Illawarra	70-74	Employed (away from work)	0	35
Illawarra	70-74	Employed (full-time)		3
Illawarra	70-74	Employed (full-time)	0	212
Illawarra	70-74	Employed (full-time)	1	3
Illawarra	70-74	Employed (part-time)		4
Illawarra	70-74	Employed (part-time)	0	427
Illawarra	70-74	Employed (part-time)	1	14
Illawarra	75+			6
Illawarra	75+		0	39
Illawarra	75+		1	6
Illawarra	75+	Employed (away from work)	0	20
Illawarra	75+	Employed (away from work)	1	3
Illawarra	75+	Employed (full-time)		4
Illawarra	75+	Employed (full-time)	0	94
