SA4_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Central West	55-64	Method of travel not stated		M	81
Central West	55-64	Motorbike scooter	1	F	12
Central West	55-64	Motorbike scooter	1	M	62
Central West	55-64	(Other)	1	F	38
Central West	55-64	(Other)	1	M	75
Central West	55-64	Other three methods	3	F	3
Central West	55-64	Other three methods	3	M	4
Central West	55-64	Other two methods	2	F	18
Central West	55-64	Other two methods	2	M	43
Central West	55-64	Taxi	1	F	16
Central West	55-64	Taxi	1	M	18
Central West	55-64	Train	1	F	4
Central West	55-64	Train	1	M	4
Central West	55-64	Truck	1	F	11
Central West	55-64	Truck	1	M	253
Central West	55-64	Walked only	1	F	364
Central West	55-64	Walked only	1	M	422
Central West	55-64	Worked at home		F	707
Central West	55-64	Worked at home		M	786
Central West	65-74	Bicycle	1	M	13
Central West	65-74	Bus	1	F	4
Central West	65-74	Bus	1	M	3
Central West	65-74	Car as driver	1	F	819
Central West	65-74	Car as driver	1	M	1265
Central West	65-74	Car as passenger	1	F	58
Central West	65-74	Car as passenger	1	M	44
Central West	65-74	Did not go to work		F	250
Central West	65-74	Did not go to work		M	269
Central West	65-74	Method of travel not stated		F	45
Central West	65-74	Method of travel not stated		M	58
Central West	65-74	Motorbike scooter	1	F	4
Central West	65-74	Motorbike scooter	1	M	28
Central West	65-74	(Other)	1	F	22
Central West	65-74	(Other)	1	M	62
Central West	65-74	Other three methods	3	M	9
Central West	65-74	Other two methods	2	F	5
Central West	65-74	Other two methods	2	M	24
Central West	65-74	Taxi	1	F	3
Central West	65-74	Taxi	1	M	10
Central West	65-74	Train	1	M	3
Central West	65-74	Train and car as driver	2	M	4
Central West	65-74	Truck	1	F	14
Central West	65-74	Truck	1	M	111
Central West	65-74	Walked only	1	F	112
Central West	65-74	Walked only	1	M	186
Central West	65-74	Worked at home		F	502
Central West	65-74	Worked at home		M	666
Central West	75+	Bicycle	1	M	3
Central West	75+	Car as driver	1	F	90
Central West	75+	Car as driver	1	M	195
Central West	75+	Car as passenger	1	F	12
Central West	75+	Car as passenger	1	M	12
Central West	75+	Did not go to work		F	36
Central West	75+	Did not go to work		M	53
Central West	75+	Method of travel not stated		F	41
Central West	75+	Method of travel not stated		M	29
Central West	75+	Motorbike scooter	1	M	7
Central West	75+	(Other)	1	F	3
Central West	75+	(Other)	1	M	13
Central West	75+	Other two methods	2	F	3
Central West	75+	Other two methods	2	M	7
Central West	75+	Truck	1	F	6
Central West	75+	Truck	1	M	41
Central West	75+	Walked only	1	F	26
Central West	75+	Walked only	1	M	77
Central West	75+	Worked at home		F	152
Central West	75+	Worked at home		M	277
Coffs Harbour - Grafton	15-24	Bicycle	1	F	14
Coffs Harbour - Grafton	15-24	Bicycle	1	M	48
Coffs Harbour - Grafton	15-24	Bus	1	F	32
Coffs Harbour - Grafton	15-24	Bus	1	M	29
Coffs Harbour - Grafton	15-24	Bus and car as passenger	2	F	7
Coffs Harbour - Grafton	15-24	Bus and car as passenger	2	M	10
Coffs Harbour - Grafton	15-24	Car as driver	1	F	1915
Coffs Harbour - Grafton	15-24	Car as driver	1	M	1921
Coffs Harbour - Grafton	15-24	Car as passenger	1	F	575
Coffs Harbour - Grafton	15-24	Car as passenger	1	M	532
Coffs Harbour - Grafton	15-24	Did not go to work		F	613
Coffs Harbour - Grafton	15-24	Did not go to work		M	439
Coffs Harbour - Grafton	15-24	Method of travel not stated		F	60
Coffs Harbour - Grafton	15-24	Method of travel not stated		M	68
Coffs Harbour - Grafton	15-24	Motorbike scooter	1	F	7
Coffs Harbour - Grafton	15-24	Motorbike scooter	1	M	42
Coffs Harbour - Grafton	15-24	(Other)	1	F	7
Coffs Harbour - Grafton	15-24	(Other)	1	M	12
Coffs Harbour - Grafton	15-24	Other three methods	3	M	3
Coffs Harbour - Grafton	15-24	Other two methods	2	F	14
Coffs Harbour - Grafton	15-24	Other two methods	2	M	42
Coffs Harbour - Grafton	15-24	Taxi	1	F	9
Coffs Harbour - Grafton	15-24	Truck	1	M	15
Coffs Harbour - Grafton	15-24	Walked only	1	F	140
Coffs Harbour - Grafton	15-24	Walked only	1	M	139
Coffs Harbour - Grafton	15-24	Worked at home		F	33
Coffs Harbour - Grafton	15-24	Worked at home		M	23
Coffs Harbour - Grafton	25-34	Bicycle	1	F	15
Coffs Harbour - Grafton	25-34	Bicycle	1	M	49
Coffs Harbour - Grafton	25-34	Bus	1	F	10
Coffs Harbour - Grafton	25-34	Bus	1	M	9
Coffs Harbour - Grafton	25-34	Bus and car as driver	2	M	3
Coffs Harbour - Grafton	25-34	Bus and car as passenger	2	F	3
Coffs Harbour - Grafton	25-34	Bus and car as passenger	2	M	3
Coffs Harbour - Grafton	25-34	Car as driver	1	F	2669
Coffs Harbour - Grafton	25-34	Car as driver	1	M	3032
Coffs Harbour - Grafton	25-34	Car as passenger	1	F	247
Coffs Harbour - Grafton	25-34	Car as passenger	1	M	228
Coffs Harbour - Grafton	25-34	Did not go to work		F	595
Coffs Harbour - Grafton	25-34	Did not go to work		M	249
Coffs Harbour - Grafton	25-34	Method of travel not stated		F	39
Coffs Harbour - Grafton	25-34	Method of travel not stated		M	39
Coffs Harbour - Grafton	25-34	Motorbike scooter	1	F	8
Coffs Harbour - Grafton	25-34	Motorbike scooter	1	M	44
Coffs Harbour - Grafton	25-34	(Other)	1	F	15
Coffs Harbour - Grafton	25-34	(Other)	1	M	16
Coffs Harbour - Grafton	25-34	Other three methods	3	M	4
Coffs Harbour - Grafton	25-34	Other two methods	2	F	16
Coffs Harbour - Grafton	25-34	Other two methods	2	M	38
Coffs Harbour - Grafton	25-34	Taxi	1	F	6
Coffs Harbour - Grafton	25-34	Taxi	1	M	3
Coffs Harbour - Grafton	25-34	Train and car as driver	2	M	3
Coffs Harbour - Grafton	25-34	Tram includes light rail	1	M	3
Coffs Harbour - Grafton	25-34	Truck	1	M	62
Coffs Harbour - Grafton	25-34	Walked only	1	F	128
Coffs Harbour - Grafton	25-34	Walked only	1	M	155
Coffs Harbour - Grafton	25-34	Worked at home		F	176
Coffs Harbour - Grafton	25-34	Worked at home		M	68
Coffs Harbour - Grafton	35-44	Bicycle	1	F	21
Coffs Harbour - Grafton	35-44	Bicycle	1	M	67
Coffs Harbour - Grafton	35-44	Bus	1	F	19
Coffs Harbour - Grafton	35-44	Bus	1	M	8
Coffs Harbour - Grafton	35-44	Car as driver	1	F	3689
Coffs Harbour - Grafton	35-44	Car as driver	1	M	3556
Coffs Harbour - Grafton	35-44	Car as passenger	1	F	191
Coffs Harbour - Grafton	35-44	Car as passenger	1	M	131
Coffs Harbour - Grafton	35-44	Did not go to work		F	544
Coffs Harbour - Grafton	35-44	Did not go to work		M	279
Coffs Harbour - Grafton	35-44	Ferry	1	M	4
Coffs Harbour - Grafton	35-44	Method of travel not stated		F	46
Coffs Harbour - Grafton	35-44	Method of travel not stated		M	40
Coffs Harbour - Grafton	35-44	Motorbike scooter	1	F	4
Coffs Harbour - Grafton	35-44	Motorbike scooter	1	M	45
Coffs Harbour - Grafton	35-44	(Other)	1	F	22
Coffs Harbour - Grafton	35-44	(Other)	1	M	23
Coffs Harbour - Grafton	35-44	Other three methods	3	M	3
Coffs Harbour - Grafton	35-44	Other two methods	2	F	16
Coffs Harbour - Grafton	35-44	Other two methods	2	M	33
Coffs Harbour - Grafton	35-44	Taxi	1	F	7
Coffs Harbour - Grafton	35-44	Taxi	1	M	8
Coffs Harbour - Grafton	35-44	Train	1	M	3
Coffs Harbour - Grafton	35-44	Truck	1	F	3
Coffs Harbour - Grafton	35-44	Truck	1	M	84
Coffs Harbour - Grafton	35-44	Walked only	1	F	136
Coffs Harbour - Grafton	35-44	Walked only	1	M	135
Coffs Harbour - Grafton	35-44	Worked at home		F	374
Coffs Harbour - Grafton	35-44	Worked at home		M	216
Coffs Harbour - Grafton	45-54	Bicycle	1	F	42
Coffs Harbour - Grafton	45-54	Bicycle	1	M	73
Coffs Harbour - Grafton	45-54	Bus	1	F	15
Coffs Harbour - Grafton	45-54	Bus	1	M	4
Coffs Harbour - Grafton	45-54	Bus and car as driver	2	F	3
Coffs Harbour - Grafton	45-54	Bus and car as passenger	2	F	4
Coffs Harbour - Grafton	45-54	Car as driver	1	F	4634
Coffs Harbour - Grafton	45-54	Car as driver	1	M	4028
Coffs Harbour - Grafton	45-54	Car as passenger	1	F	275
Coffs Harbour - Grafton	45-54	Car as passenger	1	M	121
Coffs Harbour - Grafton	45-54	Did not go to work		F	629
Coffs Harbour - Grafton	45-54	Did not go to work		M	301
Coffs Harbour - Grafton	45-54	Method of travel not stated		F	65
Coffs Harbour - Grafton	45-54	Method of travel not stated		M	49
Coffs Harbour - Grafton	45-54	Motorbike scooter	1	F	4
Coffs Harbour - Grafton	45-54	Motorbike scooter	1	M	87
Coffs Harbour - Grafton	45-54	(Other)	1	F	27
Coffs Harbour - Grafton	45-54	(Other)	1	M	40
Coffs Harbour - Grafton	45-54	Other two methods	2	F	35
Coffs Harbour - Grafton	45-54	Other two methods	2	M	30
Coffs Harbour - Grafton	45-54	Taxi	1	F	4
Coffs Harbour - Grafton	45-54	Taxi	1	M	5
Coffs Harbour - Grafton	45-54	Train	1	F	3
Coffs Harbour - Grafton	45-54	Truck	1	F	3
Coffs Harbour - Grafton	45-54	Truck	1	M	111
Coffs Harbour - Grafton	45-54	Walked only	1	F	217
Coffs Harbour - Grafton	45-54	Walked only	1	M	184
Coffs Harbour - Grafton	45-54	Worked at home		F	432
Coffs Harbour - Grafton	45-54	Worked at home		M	295
Coffs Harbour - Grafton	55-64	Bicycle	1	F	27
Coffs Harbour - Grafton	55-64	Bicycle	1	M	72
Coffs Harbour - Grafton	55-64	Bus	1	F	19
Coffs Harbour - Grafton	55-64	Bus	1	M	14
Coffs Harbour - Grafton	55-64	Bus and car as passenger	2	F	3
Coffs Harbour - Grafton	55-64	Bus and car as passenger	2	M	3
Coffs Harbour - Grafton	55-64	Car as driver	1	F	3409
Coffs Harbour - Grafton	55-64	Car as driver	1	M	3351
Coffs Harbour - Grafton	55-64	Car as passenger	1	F	259
Coffs Harbour - Grafton	55-64	Car as passenger	1	M	94
Coffs Harbour - Grafton	55-64	Did not go to work		F	726
Coffs Harbour - Grafton	55-64	Did not go to work		M	409
Coffs Harbour - Grafton	55-64	Method of travel not stated		F	37
Coffs Harbour - Grafton	55-64	Method of travel not stated		M	50
Coffs Harbour - Grafton	55-64	Motorbike scooter	1	F	11
Coffs Harbour - Grafton	55-64	Motorbike scooter	1	M	53
Coffs Harbour - Grafton	55-64	(Other)	1	F	30
Coffs Harbour - Grafton	55-64	(Other)	1	M	36
Coffs Harbour - Grafton	55-64	Other three methods	3	M	3
Coffs Harbour - Grafton	55-64	Other two methods	2	F	19
Coffs Harbour - Grafton	55-64	Other two methods	2	M	35
Coffs Harbour - Grafton	55-64	Taxi	1	F	3
Coffs Harbour - Grafton	55-64	Taxi	1	M	5
Coffs Harbour - Grafton	55-64	Train	1	M	3
Coffs Harbour - Grafton	55-64	Train and car as driver	2	M	3
Coffs Harbour - Grafton	55-64	Truck	1	F	9
Coffs Harbour - Grafton	55-64	Truck	1	M	159
Coffs Harbour - Grafton	55-64	Walked only	1	F	214
Coffs Harbour - Grafton	55-64	Walked only	1	M	199
Coffs Harbour - Grafton	55-64	Worked at home		F	453
Coffs Harbour - Grafton	55-64	Worked at home		M	406
Coffs Harbour - Grafton	65-74	Bicycle	1	M	10
Coffs Harbour - Grafton	65-74	Bus	1	F	4
Coffs Harbour - Grafton	65-74	Bus	1	M	3
Coffs Harbour - Grafton	65-74	Car as driver	1	F	473
Coffs Harbour - Grafton	65-74	Car as driver	1	M	715
Coffs Harbour - Grafton	65-74	Car as passenger	1	F	42
Coffs Harbour - Grafton	65-74	Car as passenger	1	M	17
Coffs Harbour - Grafton	65-74	Did not go to work		F	151
Coffs Harbour - Grafton	65-74	Did not go to work		M	131
Coffs Harbour - Grafton	65-74	Method of travel not stated		F	20
Coffs Harbour - Grafton	65-74	Method of travel not stated		M	24
Coffs Harbour - Grafton	65-74	Motorbike scooter	1	M	8
Coffs Harbour - Grafton	65-74	(Other)	1	F	9
Coffs Harbour - Grafton	65-74	(Other)	1	M	17
Coffs Harbour - Grafton	65-74	Other two methods	2	M	7
Coffs Harbour - Grafton	65-74	Taxi	1	F	6
Coffs Harbour - Grafton	65-74	Truck	1	M	43
Coffs Harbour - Grafton	65-74	Walked only	1	F	36
Coffs Harbour - Grafton	65-74	Walked only	1	M	90
Coffs Harbour - Grafton	65-74	Worked at home		F	183
Coffs Harbour - Grafton	65-74	Worked at home		M	246
Coffs Harbour - Grafton	75+	Car as driver	1	F	35
Coffs Harbour - Grafton	75+	Car as driver	1	M	80
Coffs Harbour - Grafton	75+	Car as passenger	1	F	5
Coffs Harbour - Grafton	75+	Car as passenger	1	M	5
Coffs Harbour - Grafton	75+	Did not go to work		F	11
Coffs Harbour - Grafton	75+	Did not go to work		M	15
Coffs Harbour - Grafton	75+	Method of travel not stated		F	16
Coffs Harbour - Grafton	75+	Method of travel not stated		M	26
Coffs Harbour - Grafton	75+	(Other)	1	M	4
Coffs Harbour - Grafton	75+	Truck	1	M	20
Coffs Harbour - Grafton	75+	Walked only	1	F	6
Coffs Harbour - Grafton	75+	Walked only	1	M	12
Coffs Harbour - Grafton	75+	Worked at home		F	47
Coffs Harbour - Grafton	75+	Worked at home		M	85
Far West and Orana	15-24	Bicycle	1	F	8
Far West and Orana	15-24	Bicycle	1	M	9
Far West and Orana	15-24	Bus	1	F	17
Far West and Orana	15-24	Bus	1	M	24
Far West and Orana	15-24	Bus and car as driver	2	M	5
Far West and Orana	15-24	Bus and car as passenger	2	F	3
Far West and Orana	15-24	Car as driver	1	F	1702
Far West and Orana	15-24	Car as driver	1	M	1860
Far West and Orana	15-24	Car as passenger	1	F	488
Far West and Orana	15-24	Car as passenger	1	M	421
Far West and Orana	15-24	Did not go to work		F	464
Far West and Orana	15-24	Did not go to work		M	282
Far West and Orana	15-24	Ferry	1	F	4
Far West and Orana	15-24	Method of travel not stated		F	46
Far West and Orana	15-24	Method of travel not stated		M	67
Far West and Orana	15-24	Motorbike scooter	1	F	9
Far West and Orana	15-24	Motorbike scooter	1	M	50
Far West and Orana	15-24	(Other)	1	F	12
Far West and Orana	15-24	(Other)	1	M	18
Far West and Orana	15-24	Other two methods	2	F	14
Far West and Orana	15-24	Other two methods	2	M	29
Far West and Orana	15-24	Taxi	1	F	11
Far West and Orana	15-24	Train	1	F	3
Far West and Orana	15-24	Truck	1	M	31
Far West and Orana	15-24	Walked only	1	F	185
Far West and Orana	15-24	Walked only	1	M	179
Far West and Orana	15-24	Worked at home		F	43
Far West and Orana	15-24	Worked at home		M	69
Far West and Orana	25-34	Bicycle	1	F	3
Far West and Orana	25-34	Bicycle	1	M	36
Far West and Orana	25-34	Bus	1	F	9
Far West and Orana	25-34	Bus	1	M	22
Far West and Orana	25-34	Car as driver	1	F	3079
Far West and Orana	25-34	Car as driver	1	M	3429
Far West and Orana	25-34	Car as passenger	1	F	261
Far West and Orana	25-34	Car as passenger	1	M	252
Far West and Orana	25-34	Did not go to work		F	689
Far West and Orana	25-34	Did not go to work		M	341
Far West and Orana	25-34	Ferry	1	M	3
Far West and Orana	25-34	Method of travel not stated		F	44
Far West and Orana	25-34	Method of travel not stated		M	51
Far West and Orana	25-34	Motorbike scooter	1	F	4
Far West and Orana	25-34	Motorbike scooter	1	M	62
Far West and Orana	25-34	(Other)	1	F	18
Far West and Orana	25-34	(Other)	1	M	31
Far West and Orana	25-34	Other three methods	3	M	7
Far West and Orana	25-34	Other two methods	2	F	22
Far West and Orana	25-34	Other two methods	2	M	37
Far West and Orana	25-34	Taxi	1	F	7
Far West and Orana	25-34	Taxi	1	M	3
Far West and Orana	25-34	Train	1	M	5
Far West and Orana	25-34	Train and car as driver	2	M	3
Far West and Orana	25-34	Train and two other methods	3	M	3
Far West and Orana	25-34	Truck	1	M	80
Far West and Orana	25-34	Walked only	1	F	259
Far West and Orana	25-34	Walked only	1	M	225
Far West and Orana	25-34	Worked at home		F	202
Far West and Orana	25-34	Worked at home		M	128
Far West and Orana	35-44	Bicycle	1	F	16
Far West and Orana	35-44	Bicycle	1	M	34
Far West and Orana	35-44	Bus	1	F	17
Far West and Orana	35-44	Bus	1	M	34
Far West and Orana	35-44	Bus and car as driver	2	M	4
Far West and Orana	35-44	Car as driver	1	F	3073
Far West and Orana	35-44	Car as driver	1	M	3091
Far West and Orana	35-44	Car as passenger	1	F	195
Far West and Orana	35-44	Car as passenger	1	M	171
Far West and Orana	35-44	Did not go to work		F	422
Far West and Orana	35-44	Did not go to work		M	262
Far West and Orana	35-44	Ferry	1	M	5
Far West and Orana	35-44	Method of travel not stated		F	40
Far West and Orana	35-44	Method of travel not stated		M	49
Far West and Orana	35-44	Motorbike scooter	1	F	7
Far West and Orana	35-44	Motorbike scooter	1	M	45
Far West and Orana	35-44	(Other)	1	F	24
Far West and Orana	35-44	(Other)	1	M	48
Far West and Orana	35-44	Other three methods	3	M	4
Far West and Orana	35-44	Other two methods	2	F	6
Far West and Orana	35-44	Other two methods	2	M	31
Far West and Orana	35-44	Taxi	1	F	8
Far West and Orana	35-44	Taxi	1	M	10
Far West and Orana	35-44	Train	1	F	6
Far West and Orana	35-44	Train and two other methods	3	F	4
Far West and Orana	35-44	Train and two other methods	3	M	3
Far West and Orana	35-44	Truck	1	M	87
Far West and Orana	35-44	Walked only	1	F	214
Far West and Orana	35-44	Walked only	1	M	221
Far West and Orana	35-44	Worked at home		F	260
Far West and Orana	35-44	Worked at home		M	234
Far West and Orana	45-54	Bicycle	1	F	8
Far West and Orana	45-54	Bicycle	1	M	53
Far West and Orana	45-54	Bus	1	F	14
Far West and Orana	45-54	Bus	1	M	35
Far West and Orana	45-54	Bus and car as driver	2	F	3
Far West and Orana	45-54	Car as driver	1	F	3591
Far West and Orana	45-54	Car as driver	1	M	3418
Far West and Orana	45-54	Car as passenger	1	F	235
Far West and Orana	45-54	Car as passenger	1	M	165
Far West and Orana	45-54	Did not go to work		F	407
Far West and Orana	45-54	Did not go to work		M	293
Far West and Orana	45-54	Method of travel not stated		F	53
Far West and Orana	45-54	Method of travel not stated		M	60
Far West and Orana	45-54	Motorbike scooter	1	F	12
Far West and Orana	45-54	Motorbike scooter	1	M	45
Far West and Orana	45-54	(Other)	1	F	34
Far West and Orana	45-54	(Other)	1	M	60
Far West and Orana	45-54	Other three methods	3	M	6
Far West and Orana	45-54	Other two methods	2	F	18
Far West and Orana	45-54	Other two methods	2	M	48
Far West and Orana	45-54	Taxi	1	F	8
Far West and Orana	45-54	Taxi	1	M	4
Far West and Orana	45-54	Truck	1	F	3
Far West and Orana	45-54	Truck	1	M	127
Far West and Orana	45-54	Walked only	1	F	312
Far West and Orana	45-54	Walked only	1	M	302
Far West and Orana	45-54	Worked at home		F	352
Far West and Orana	45-54	Worked at home		M	396
Far West and Orana	55-64	Bicycle	1	F	10
Far West and Orana	55-64	Bicycle	1	M	30
Far West and Orana	55-64	Bus	1	F	11
Far West and Orana	55-64	Bus	1	M	18
Far West and Orana	55-64	Car as driver	1	F	2640
Far West and Orana	55-64	Car as driver	1	M	2810
Far West and Orana	55-64	Car as passenger	1	F	184
Far West and Orana	55-64	Car as passenger	1	M	115
Far West and Orana	55-64	Did not go to work		F	409
Far West and Orana	55-64	Did not go to work		M	357
